,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Cleaned Gene Symbols
4924,10753146,0.058670299999999995,0.009890000000000001,3.4724277000000003,-3.123829,0.28473790000000004,Gart,phosphoribosylglycinamide formyltransferase,GART
15942,10707338,0.4688352,0.256,1.2340906999999999,-6.334136,0.09682442,Gas2,growth arrest-specific 2,GAS2
16997,10778146,0.5136170999999999,0.299,1.1193764,-6.462053,0.10463287,Gas2l1,growth arrest-specific 2 like 1,GAS2L1
11954,10789442,0.29413720000000004,0.12,1.7609512999999999,-5.65806,0.11317768,Gas6,growth arrest specific 6,GAS6
9048,10734673,0.17975239999999998,0.0557,-2.2784574,-4.907858999999999,-0.15966838,Gas7,growth arrest specific 7,GAS7
16945,10808741,0.5107758,0.29600000000000004,1.1258193,-6.455095,0.08207135,Gas8,growth arrest specific 8,GAS8
39,10784470,0.0003,5e-07,-16.6892448,7.078096,-1.41271582,Gata4,GATA binding protein 4,GATA4
67,10852378,0.0004085,9.51e-07,-15.2333068,6.4884319999999995,-2.39357231,Gata5,GATA binding protein 5,GATA5
540,10800166,0.0020499000000000003,3.8e-05,-8.9103364,2.809319,-1.14407394,Gata6,GATA binding protein 6,GATA6
4495,10853508,0.049052,0.00755,3.6706155,-2.837869,0.34890168,Gatad1,GATA zinc finger domain containing 1,GATAD1
1482,10817010,0.0070504999999999995,0.00035800000000000003,-6.2989584,0.428443,-0.60629164,Gatad2b,GATA zinc finger domain containing 2B,GATAD2B
7804,10758982,0.1375501,0.0368,2.5575089,-4.488715,0.24034374,Gatc,glutamyl-tRNA amidotransferase subunit C,GATC
8679,10849290,0.16745729999999998,0.0498,2.3538023999999997,-4.795189,0.42220577,Gatm,glycine amidinotransferase,GATM
11417,10876396,0.2724665,0.107,-1.8437232,-5.542046,-0.16396338,Gba2,glucosidase beta 2,GBA2
16893,10749874,0.5091198,0.294,1.1305163999999999,-6.450005,0.15154134,Gbe1,"glucan (1,4-alpha-), branching enzyme 1",GBE1
24666,10836446,0.8376457,0.7070000000000001,0.39074369999999997,-7.0297350000000005,0.0708926,Gca,grancalcin,GCA
7034,10833535,0.1153608,0.0278,-2.7474391,-4.202074,-0.3346044,Gcc2,GRIP and coiled-coil domain containing 2,GCC2
5040,10806628,0.061167200000000005,0.0106,3.4253839,-3.192387,0.46272005,Gcdh,glutaryl-CoA dehydrogenase,GCDH
11878,10856502,0.2917057,0.11900000000000001,1.7709026,-5.6442190000000005,0.23763324,Gcfc2,GC-rich sequence DNA-binding factor 2,GCFC2
2297,10782919,0.0142185,0.00112,5.2173676,-0.794988,0.76144396,Gch1,GTP cyclohydrolase 1,GCH1
16983,10838772,0.5126269,0.298,1.1214805,-6.459784,0.13026666,Gchfr,GTP cyclohydrolase I feedback regulator,GCHFR
25567,10778254,0.8756938,0.7659999999999999,0.3085031,-7.061709,0.02911438,Gck,glucokinase,GCK
20273,10911747,0.6605783000000001,0.45799999999999996,0.7832066,-6.782280999999999,0.08468288,Gclc,"glutamate-cysteine ligase, catalytic subunit",GCLC
19860,10818793,0.6428483,0.43700000000000006,-0.8226788,-6.749389,-0.05768107,Gclm,"glutamate cysteine ligase, modifier subunit",GCLM
7875,10729209,0.139639,0.0377,-2.5411808,-4.513343,-0.31566381,Gcnt1,"glucosaminyl (N-acetyl) transferase 1, core 2",GCNT1
894,10797929,0.0037351,0.00011399999999999999,-7.535698399999999,1.6455259999999998,-0.59070589,Gcnt2,"glucosaminyl (N-acetyl) transferase 2, I-branching enzyme",GCNT2
22215,10874911,0.7407307,0.563,-0.6056501999999999,-6.912845,-0.04031312,Gdap1,ganglioside-induced differentiation-associated-protein 1,GDAP1
8638,10817830,0.1659774,0.0491,-2.3627767000000004,-4.781737000000001,-0.20942329999999998,Gdap2,ganglioside-induced differentiation-associated-protein 2,GDAP2
8625,10940602,0.1654852,0.0489,2.3659291000000002,-4.77701,0.27911387,Gde1,glycerophosphodiester phosphodiesterase 1,GDE1
15689,10899947,0.45742489999999997,0.24600000000000002,1.2636209999999999,-6.299882,0.08380285,Gdf11,growth differentiation factor 11,GDF11
331,10787517,0.0011637000000000002,1.32e-05,10.417487699999999,3.9010300000000004,1.19152486,Gdf15,growth differentiation factor 15,GDF15
23388,10867593,0.788429,0.631,0.5011069,-6.975586,0.04041245,Gdf6,growth differentiation factor 6,GDF6
10062,10940364,0.2151931,0.0741,2.0870151999999997,-5.191233,0.13813802,Gdi1,GDP dissociation inhibitor 1,GDI1
23917,10799383,0.8075789000000001,0.6609999999999999,0.45689989999999997,-6.9987960000000005,0.04020325,Gdi2,GDP dissociation inhibitor 2,GDI2
11562,10746000,0.2770179,0.11,1.8240933999999998,-5.569737,0.17034108,Gdpd1,glycerophosphodiester phosphodiesterase domain containing 1,GDPD1
9955,10708929,0.21063939999999998,0.0718,2.1084787,-5.159722,0.15135806,Gdpd5,glycerophosphodiester phosphodiesterase domain containing 5,GDPD5
10852,10867657,0.24860429999999997,0.0924,1.9396346999999998,-5.40531,0.19982095,Gem,GTP binding protein overexpressed in skeletal muscle,GEM
11333,10884751,0.26791929999999997,0.10400000000000001,-1.8601216,-5.518833,-0.20321687,Gemin2,gem (nuclear organelle) associated protein 2,GEMIN2
483,10745022,0.0017554000000000003,2.9100000000000003e-05,-9.271441000000001,3.0868860000000002,-0.7068839,Gemin4,gem (nuclear organelle) associated protein 4,GEMIN4
23137,10742876,0.7787643,0.617,-0.5227157,-6.963514,-0.03479195,Gemin5,gem (nuclear organelle) associated protein 5,GEMIN5
9847,10882507,0.2061319,0.0695,-2.130246,-5.127689,-0.19981357,Gemin6,gem (nuclear organelle) associated protein 6,GEMIN6
501,10812110,0.0018512999999999997,3.18e-05,-9.1488779,2.993881,-1.0902338,Gemin7,gem (nuclear organelle) associated protein 7,GEMIN7
25816,10937678,0.8846742,0.782,0.2875129,-7.0686990000000005,0.01798471,Gemin8,gem (nuclear organelle) associated protein 8,GEMIN8
19169,10889199,0.6100871,0.4,-0.8936301,-6.686939999999999,-0.13721793,Gen1,GEN1 Holliday junction 5' flap endonuclease,GEN1
13583,10747948,0.3647387,0.17,-1.5259105,-5.974943,-0.1386759,Gfap,glial fibrillary acidic protein,GFAP
6778,10815815,0.10819880000000001,0.0251,2.8166182999999996,-4.097771,0.47950571,Gfm1,"G elongation factor, mitochondrial 1",GFM1
12755,10812667,0.329313,0.14400000000000002,1.6397666000000002,-5.823999,0.27552895,Gfm2,"G elongation factor, mitochondrial 2",GFM2
5620,10810685,0.0748663,0.0144,-3.2031244,-3.5194419999999997,-0.24606409,Gfod2,glucose-fructose oxidoreductase domain containing 2,GFOD2
8113,10733139,0.14749589999999999,0.041,2.4841821,-4.599253,0.30553535,Gfpt2,glutamine-fructose-6-phosphate transaminase 2,GFPT2
1814,10897485,0.0098009,0.00061,-5.7756576,-0.143433,-0.44233099,Gga1,"golgi associated, gamma adaptin ear containing, ARF binding protein 1",GGA1
22535,10725445,0.7559774,0.583,0.5743545,-6.932764,0.04594996,Gga2,"golgi associated, gamma adaptin ear containing, ARF binding protein 2",GGA2
8935,10748973,0.1760599,0.0539,-2.3007372999999998,-4.874594999999999,-0.23940211,Gga3,"golgi associated, gamma adaptin ear containing, ARF binding protein 3",GGA3
5731,10786036,0.0776814,0.0152,3.1632644,-3.5785940000000003,0.37231924,Ggact,gamma-glutamylamine cyclotransferase,GGACT
5328,10855676,0.0677558,0.0124,3.3118385999999997,-3.3588489999999998,0.4470123,Ggct,gamma-glutamyl cyclotransferase,GGCT
8257,10856394,0.1532996,0.0433,2.4464699,-4.656025,0.25226024,Ggcx,gamma-glutamyl carboxylase,GGCX
6187,10867821,0.0908823,0.0193,2.9998987,-3.8223480000000003,0.70699654,Ggh,gamma-glutamyl hydrolase,GGH
28263,10795520,0.9700908000000001,0.9390000000000001,0.0798125,-7.111586999999999,0.01013133,Ggps1,geranylgeranyl diphosphate synthase 1,GGPS1
17822,10940554,0.5511915,0.336,1.0300306000000001,-6.555569,0.13689785,Ggt1,gamma-glutamyltransferase 1,GGT1
4839,10851023,0.0567384,0.0094,3.5094434000000003,-3.070063,0.26538875,Ggt7,gamma-glutamyltransferase 7,GGT7
13760,10790585,0.3721756,0.175,1.5029273,-6.004757,0.19048528,Ghitm,growth hormone inducible transmembrane protein,GHITM
17693,10821632,0.5441868000000001,0.33,1.0453925,-6.539893,0.19389953,Ghr,growth hormone receptor,GHR
22479,10734061,0.7542496999999999,0.58,0.5786843,-6.930066,0.04955567,Gid4,GID complex subunit 4,GID4
15731,10842879,0.4591489,0.247,-1.2589563999999998,-6.305326999999999,-0.13548321,Gid8,GID complex subunit 8,GID8
7138,10757332,0.1183983,0.0289,-2.7196734,-4.243967,-0.35007847,Gigyf1,GRB10 interacting GYF protein 1,GIGYF1
4496,10925021,0.0491162,0.007559999999999999,-3.6694824,-2.8394909999999998,-0.38243458,Gigyf2,GRB10 interacting GYF protein 2,GIGYF2
9022,10930164,0.179077,0.0553,-2.2829034,-4.901225,-0.27785370000000004,Gin1,gypsy retrotransposon integrase 1,GIN1
24621,10840721,0.8357485999999998,0.7040000000000001,-0.39479770000000003,-7.027971000000001,-0.08330605,Gins1,GINS complex subunit 1,GINS1
1778,10809122,0.009579700000000002,0.000583,-5.818115,-0.095667,-0.58858319,Gins3,GINS complex subunit 3,GINS3
28177,10789052,0.9684370000000001,0.934,-0.08562360000000001,-7.111043,-0.01377929,Gins4,GINS complex subunit 4,GINS4
2934,10810286,0.0226107,0.00227,-4.6095435,-1.555822,-0.43207615,Gipc1,"GIPC PDZ domain containing family, member 1",GIPC1
18527,10719394,0.5839318,0.37,-0.9552861999999999,-6.629339999999999,-0.08523456,Gipr,gastric inhibitory polypeptide receptor,GIPR
20135,10745387,0.6550294,0.451,-0.7958721,-6.771874,-0.05929359,Git1,GIT ArfGAP 1,GIT1
3067,10759066,0.024476599999999998,0.00257,-4.5077115999999995,-1.688663,-0.30169171,Git2,GIT ArfGAP 2,GIT2
12763,10830189,0.32954570000000005,0.14400000000000002,-1.6388192,-5.825276000000001,-0.45199903,Gja1,"gap junction protein, alpha 1",GJA1
10087,10784114,0.21645219999999998,0.0747,2.0814503,-5.199391,0.34485809,Gja3,"gap junction protein, alpha 3",GJA3
15714,10848308,0.45863109999999996,0.247,-1.2605365,-6.303484,-0.10651687,Gjd2,"gap junction protein, delta 2",GJD2
5828,10938219,0.0801138,0.016,3.1297532,-3.628429,0.33927922,Gk,glycerol kinase,GK
14463,10793866,0.40384109999999995,0.2,-1.4107899,-6.121844,-0.12777669,Gkap1,G kinase anchoring protein 1,GKAP1
1441,10939310,0.006834399999999999,0.000337,6.3591136,0.491889,0.85218936,Gla,"galactosidase, alpha",GLA
7991,10913974,0.1441047,0.0394,2.510164,-4.560105999999999,0.17309206,Glb1,"galactosidase, beta 1",GLB1
2090,10929105,0.012261200000000002,0.000878,5.435869,-0.534717,0.4242035,Glb1l,"galactosidase, beta 1-like",GLB1L
24652,10853707,0.8376017,0.7070000000000001,-0.39132870000000003,-7.029481,-0.05899742,Glcci1,glucocorticoid induced 1,GLCCI1
7925,10835037,0.14180520000000002,0.0385,-2.5266407,-4.535268,-0.18135985,Gle1,GLE1 RNA export mediator,GLE1
18461,10811076,0.5810095000000001,0.36700000000000005,0.9620158000000001,-6.622872,0.08769044,Glg1,golgi glycoprotein 1,GLG1
18417,10767077,0.5797169,0.366,-0.9655798000000001,-6.619433,-0.07467344,Gli2,GLI family zinc finger 2,GLI2
2202,10902313,0.013175799999999998,0.0009939999999999999,5.323442099999999,-0.6677770000000001,0.65395712,Glipr1,GLI pathogenesis-related 1,GLIPR1
7796,10740703,0.1372015,0.0366,-2.5599846,-4.484980999999999,-0.23784886,Glis2,GLIS family zinc finger 2,GLIS2
28118,10771049,0.9669886000000001,0.9309999999999999,0.08998889999999998,-7.11061,0.01346962,Glmn,"glomulin, FKBP associated protein",GLMN
12199,10816500,0.304942,0.127,1.7226727,-5.711009,0.12648072,Glmp,glycosylated lysosomal membrane protein,GLMP
9957,10832115,0.21088070000000003,0.0719,2.1075785,-5.161045,0.21984931,Glo1,glyoxalase 1,GLO1
2190,10745025,0.0131555,0.000987,5.3293553,-0.660733,0.46055355,Glod4,glyoxalase domain containing 4,GLOD4
5964,10823875,0.08413789999999999,0.0172,3.0791457,-3.7038580000000003,0.27673155,Glrb,"glycine receptor, beta",GLRB
3332,10812216,0.028533,0.0032600000000000003,4.3169523000000005,-1.9416630000000001,0.45727871,Glrx,glutaredoxin,GLRX
6063,10711881,0.087085,0.0181,3.0437011000000003,-3.7568010000000003,0.4766344,Glrx3,glutaredoxin 3,GLRX3
2431,10886631,0.015683100000000002,0.00131,5.0807581,-0.961231,0.40304154,Glrx5,glutaredoxin 5,GLRX5
8430,10923215,0.1582846,0.0457,2.411121,-4.709174,0.46325015,Gls,glutaminase,GLS
4969,10786577,0.05961280000000001,0.0101,3.4540381,-3.150599,0.25577611,Glt8d1,glycosyltransferase 8 domain containing 1,GLT8D1
4869,10759089,0.057626699999999996,0.009609999999999999,3.4935581,-3.093117,0.31759759,Gltp,glycolipid transfer protein,GLTP
4388,10786969,0.046835400000000006,0.00704,3.7227877,-2.763403,0.34999193,Glud1,glutamate dehydrogenase 1,GLUD1
8991,10731668,0.1778969,0.0548,2.2896337000000004,-4.891179,0.18313447,Glyr1,glyoxylate reductase 1 homolog,GLYR1
13543,10733690,0.36339590000000005,0.168,1.5305636999999999,-5.968878,0.1063136,Gm2a,GM2 ganglioside activator,GM2A
9450,10863740,0.193856,0.0627,2.1987756000000003,-5.026389,0.24233113,Gmcl1,"germ cell-less, spermatogenesis associated 1",GMCL1
12444,10794888,0.3156629,0.134,-1.6855894,-5.761846,-0.20131815,Gmds,"GDP-mannose 4, 6-dehydratase",GMDS
1653,10852514,0.0086435,0.000489,-5.9879425,0.092946,-0.64229688,Gmeb2,glucocorticoid modulatory element binding protein 2,GMEB2
13351,10791144,0.3533633,0.162,-1.5598366000000001,-5.930517,-0.13668029,Gmip,Gem-interacting protein,GMIP
17389,10795112,0.5285291,0.315,-1.0807428999999997,-6.503177,-0.13988788,Gmnn,"geminin, DNA replication inhibitor",GMNN
15778,10924562,0.4617111,0.249,-1.2526997,-6.312611,-0.08630883,Gmppa,GDP-mannose pyrophosphorylase A,GMPPA
25660,10797786,0.8785825,0.772,-0.3012288,-7.064186,-0.06250287,Gmpr,guanosine monophosphate reductase,GMPR
16097,10780478,0.4747233,0.262,1.217862,-6.3527379999999996,0.11195858,Gmpr2,guanosine monophosphate reductase 2,GMPR2
9255,10815706,0.18784179999999998,0.0595,-2.2338647000000003,-4.974282,-0.17751443,Gmps,guanine monophosphate synthase,GMPS
12022,10893466,0.29804759999999997,0.12300000000000001,-1.7481419999999999,-5.675831,-0.15073302,Gna11,"guanine nucleotide binding protein, alpha 11",GNA11
14857,10756899,0.42242559999999996,0.215,1.3598271,-6.1848160000000005,0.13194844,Gna12,G protein subunit alpha 12,GNA12
2280,10853229,0.014065799999999998,0.0011,5.2335389,-0.775489,0.58899402,Gnai1,G protein subunit alpha i1,GNAI1
18071,10920109,0.5650029000000001,0.35,1.0003367,-6.585380000000001,0.06292181,Gnai2,G protein subunit alpha i2,GNAI2
17170,10802391,0.5201423,0.306,1.1023545,-6.480299,0.16063371,Gnal,G protein subunit alpha L,GNAL
21485,10809428,0.7077398,0.521,0.6753276999999999,-6.865100999999999,0.05430863,Gnao1,G protein subunit alpha o1,GNAO1
7983,10714206,0.1439612,0.0393,-2.5115432999999996,-4.558027,-0.2725858,Gnaq,G protein subunit alpha q,GNAQ
27143,10832640,0.930795,0.865,0.1763843,-7.0976289999999995,0.01396443,Gnaz,G protein subunit alpha z,GNAZ
28431,10788437,0.9761181999999999,0.95,-0.064934,-7.112804,-0.00506185,Gnb1,G protein subunit beta 1,GNB1
23004,10760954,0.7738644,0.609,-0.5339991999999999,-6.9570229999999995,-0.03914,Gnb2,G protein subunit beta 2,GNB2
10275,10822717,0.22500170000000003,0.0791,2.0431567999999998,-5.255378,0.24657145,Gnb4,G protein subunit beta 4,GNB4
8384,10911678,0.1569777,0.0451,-2.4203622000000005,-4.695286,-0.24888229,Gnb5,G protein subunit beta 5,GNB5
6160,10876466,0.090007,0.019,3.0096665000000002,-3.8077199999999998,0.25007498,Gne,glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase,GNE
26597,10856050,0.9129082000000001,0.831,0.22102110000000003,-7.087650999999999,0.02629099,Gng12,G protein subunit gamma 12,GNG12
16525,10819737,0.4941177,0.28,1.1691645,-6.407572,0.10147259,Gng5,G protein subunit gamma 5,GNG5
28590,10893661,0.9817825000000001,0.961,-0.0507888,-7.113728999999999,-0.00430445,Gng7,G protein subunit gamma 7,GNG7
8439,10830975,0.15859679999999998,0.0458,2.4090814999999997,-4.712238,0.17817655,Gnl1,G protein nucleolar 1,GNL1
7073,10871909,0.11656849999999999,0.0282,-2.7365647999999996,-4.218479,-0.21274393,Gnl2,G protein nucleolar 2,GNL2
21184,10833818,0.6963705,0.505,-0.7015044,-6.84598,-0.09398892,Gnl3,G protein nucleolar 3,GNL3
23812,10937540,0.804982,0.6559999999999999,-0.46400050000000004,-6.995203999999999,-0.049023699999999996,Gnl3l,G protein nucleolar 3 like,GNL3L
6712,10808856,0.1064628,0.0245,2.8344218,-4.070951,0.40717913,Gnpat,glyceronephosphate O-acyltransferase,GNPAT
1607,10772556,0.0080916,0.00044500000000000003,6.080232,0.193823,0.54843872,Gnpda2,glucosamine-6-phosphate deaminase 2,GNPDA2
7480,10782846,0.1272854,0.0326,-2.6387362000000003,-4.3661330000000005,-0.41942779,Gnpnat1,glucosamine-phosphate N-acetyltransferase 1,GNPNAT1
2050,10741361,0.011878,0.000834,5.4823257000000005,-0.48026199999999997,0.42211392,Gnptg,"N-acetylglucosamine-1-phosphate transferase, gamma subunit",GNPTG
12921,10895705,0.33640159999999997,0.149,1.616285,-5.85555,0.10489052,Gns,glucosamine (N-acetyl)-6-sulfatase,GNS
743,10835552,0.0028128,7.170000000000001e-05,-8.0948791,2.1407130000000003,-0.61126588,Golga2,golgin A2,GOLGA2
3031,10886465,0.023775,0.00247,-4.5411773,-1.644836,-0.5705034999999999,Golga5,golgin A5,GOLGA5
1819,10789045,0.0098009,0.000611,5.773385,-0.14599600000000001,0.48489809,Golga7,golgin A7,GOLGA7
4101,10754311,0.0415844,0.00584,-3.8630591,-2.564966,-0.41818089,Golgb1,golgin B1,GOLGB1
21557,10823742,0.7107648,0.524,0.6687076,-6.869835000000001,0.07164392,Golim4,golgi integral membrane protein 4,GOLIM4
7671,10813771,0.13349489999999997,0.0351,-2.5893335,-4.440698,-0.23967107,Golph3,golgi phosphoprotein 3,GOLPH3
1560,10834043,0.0076955,0.000411,-6.1589488,0.278977,-0.88766922,Golph3l,golgi phosphoprotein 3-like,GOLPH3L
11235,10859567,0.2645137,0.102,1.8745547999999999,-5.498343,0.22567685,Golt1b,golgi transport 1B,GOLT1B
3214,10833337,0.026702099999999996,0.00294,-4.3993409,-1.8317310000000002,-0.57415472,Gopc,golgi associated PDZ and coiled-coil motif containing,GOPC
4862,10769430,0.0574341,0.009559999999999999,-3.497107,-3.087964,-0.30025971,Gorab,"golgin, RAB6-interacting",GORAB
4957,10920956,0.059321500000000006,0.0101,-3.4595742999999994,-3.142536,-0.28300549,Gorasp1,golgi reassembly stacking protein 1,GORASP1
1615,10836755,0.0081437,0.00045,-6.069181700000001,0.181804,-0.44459234,Gorasp2,golgi reassembly stacking protein 2,GORASP2
2077,10736509,0.012096899999999999,0.00086,-5.454195200000001,-0.513199,-0.43712906,Gosr1,golgi SNAP receptor complex member 1,GOSR1
14323,10748105,0.39834509999999995,0.195,-1.4273034,-6.101158,-0.16676144,Gosr2,golgi SNAP receptor complex member 2,GOSR2
8151,10805794,0.1491932,0.0416,2.4734130000000003,-4.6154720000000005,0.21673737,Got2,glutamic-oxaloacetic transaminase 2,GOT2
22567,10730898,0.7569909,0.585,0.5717393,-6.934385000000001,0.09805279,Gpam,"glycerol-3-phosphate acyltransferase, mitochondrial",GPAM
10405,10831199,0.23057840000000002,0.0821,-2.0182893,-5.291592,-0.16270057,Gpank1,G patch domain and ankyrin repeats 1,GPANK1
12249,10789059,0.30685229999999997,0.129,-1.7156411,-5.720683999999999,-0.15027246,Gpat4,glycerol-3-phosphate acyltransferase 4,GPAT4
2451,10721074,0.0159737,0.00134,-5.0575459,-0.98975,-0.62738179,Gpatch1,G patch domain containing 1,GPATCH1
11713,10882439,0.282958,0.113,-1.8009853999999998,-5.602196,-0.14992994,Gpatch11,G patch domain containing 11,GPATCH11
16925,10766573,0.5102439000000001,0.29600000000000004,-1.1275208,-6.453253,-0.08852951,Gpatch2,G patch domain containing 2,GPATCH2
10931,10886109,0.25156839999999997,0.0941,-1.9267493000000002,-5.42381,-0.17298357,Gpatch2l,G patch domain containing 2-like,GPATCH2L
22291,10816418,0.7446223000000001,0.568,0.5978758000000001,-6.917883,0.05137632,Gpatch4,G patch domain containing 4,GPATCH4
7381,10821255,0.1251623,0.0316,-2.6591836,-4.335267,-0.20707094,Gpbp1,GC-rich promoter binding protein 1,GPBP1
6870,10940534,0.11117719999999999,0.0261,2.7887922,-4.139709,0.29903296,Gpc1,glypican 1,GPC1
14425,10760895,0.40208740000000004,0.19899999999999998,1.4156983,-6.115709,0.0983967,Gpc2,glypican 2,GPC2
11317,10939764,0.2674519,0.10400000000000001,1.8622506,-5.515814,0.16964732,Gpc3,glypican 3,GPC3
6760,10939744,0.10784149999999999,0.025,2.820709,-4.091607,0.2124494,Gpc4,glypican 4,GPC4
9286,10850140,0.1891455,0.0601,2.2269732,-4.984528,0.2764297,Gpcpd1,glycerophosphocholine phosphodiesterase 1,GPCPD1
11921,10899187,0.2930894,0.12,1.7652455000000002,-5.652091,0.14257649,Gpd1,glycerol-3-phosphate dehydrogenase 1,GPD1
24548,10836277,0.8323569,0.6990000000000001,0.4018383,-7.024868,0.038426800000000004,Gpd2,glycerol-3-phosphate dehydrogenase 2,GPD2
2799,10885484,0.020849,0.002,-4.7162474,-1.4182860000000002,-0.60564777,Gphn,gephyrin,GPHN
10028,10937077,0.21357759999999998,0.0733,2.0943224,-5.180514,0.18966996,Gpkow,G patch domain and KOW motifs,GPKOW
12122,10798331,0.301844,0.125,1.7339195,-5.695501,0.11779589,Gpld1,glycosylphosphatidylinositol specific phospholipase D1,GPLD1
19446,10762030,0.6240764,0.415,0.8639205,-6.7136,0.05759995,Gpn3,GPN-loop GTPase 3,GPN3
25151,10855449,0.8574086999999999,0.738,-0.34742049999999997,-7.047485000000001,-0.027312,Gpnmb,glycoprotein nmb,GPNMB
18559,10928507,0.5851743,0.37200000000000005,-0.9522752,-6.632223,-0.09384918,Gpr1,G protein-coupled receptor 1,GPR1
20411,10835303,0.6652045999999999,0.465,-0.7717621,-6.791563000000001,-0.05378696,Gpr107,G protein-coupled receptor 107,GPR107
12604,10931759,0.32295799999999997,0.139,1.6612574,-5.794944,0.10991254,Gpr108,G protein-coupled receptor 108,GPR108
10245,10890492,0.22330419999999998,0.0783,2.0501533,-5.245169000000001,0.18454544,Gpr135,G protein-coupled receptor 135,GPR135
1334,10728269,0.0060909,0.000279,6.5564929,0.696863,0.54217927,Gpr137,G protein-coupled receptor 137,GPR137
3482,10795679,0.0307577,0.00367,4.2226531,-2.068715,0.30742103,Gpr137b,G protein-coupled receptor 137B,GPR137B
2677,10760663,0.0189813,0.0017399999999999998,-4.8330129,-1.269728,-0.89206771,Gpr146,G protein-coupled receptor 146,GPR146
14430,10874312,0.4021224,0.19899999999999998,1.4154124,-6.116067,0.11340214,Gpr153,G protein-coupled receptor 153,GPR153
3959,10865578,0.039143800000000006,0.0053100000000000005,-3.9358437000000004,-2.4630490000000003,-0.35239112,Gpr162,G protein-coupled receptor 162,GPR162
2010,10937592,0.0115234,0.000794,-5.5286828,-0.426228,-0.4107769,Gpr173,G-protein coupled receptor 173,GPR173
16086,10848429,0.4746838,0.261,-1.2184728,-6.352041000000001,-0.11776091,Gpr176,G protein-coupled receptor 176,GPR176
3593,10782007,0.032451799999999996,0.00399,-4.1558226000000005,-2.159544,-0.33293784,Gpr180,G protein-coupled receptor 180,GPR180
10102,10857450,0.2169085,0.075,2.0790469,-5.202912,0.21143749,Gpr27,G protein-coupled receptor 27,GPR27
4525,10861358,0.0496939,0.0077,-3.6560597,-2.858707,-0.34914079,Gpr37,G protein-coupled receptor 37,GPR37
19347,10861124,0.6195453000000001,0.41,0.8739091999999998,-6.704718,0.10116823,Gpr85,G protein-coupled receptor 85,GPR85
3174,10859277,0.0260433,0.00283,-4.4296324,-1.791565,-0.86853791,Gprc5a,"G protein-coupled receptor, class C, group 5, member A",GPRC5A
7241,10725279,0.12092180000000001,0.03,-2.6956121,-4.28028,-0.44434168,Gprc5b,"G protein-coupled receptor, class C, group 5, member B",GPRC5B
1594,10739455,0.007928699999999999,0.000433,-6.1085401,0.22454000000000002,-0.54517145,Gprc5c,"G protein-coupled receptor, class C, group 5, member C",GPRC5C
26667,10940600,0.9147473,0.835,0.21592270000000002,-7.088903,0.01943041,Gps1,G protein pathway suppressor 1,GPS1
1385,10735066,0.0063554,0.000302,-6.4737398,0.611518,-0.41077146,Gps2,G protein pathway suppressor 2,GPS2
8841,10834411,0.1728588,0.0523,-2.3200742,-4.845688,-0.17320572,Gpsm1,G-protein signaling modulator 1,GPSM1
9500,10897360,0.19533499999999998,0.0635,2.1902236,-5.039066,0.18401904,Gpt,glutamic--pyruvic transaminase,GPT
5063,10809824,0.061734500000000005,0.0107,-3.4154291,-3.2069259999999997,-0.26938898,Gpt2,glutamic--pyruvic transaminase 2,GPT2
10660,10793103,0.24107350000000002,0.088,1.972264,-5.358294,0.1555642,Gpx1,glutathione peroxidase 1,GPX1
3333,10900618,0.028533,0.0032600000000000003,4.3168833,-1.941755,0.42187639,Gpx4,glutathione peroxidase 4,GPX4
13075,10878635,0.34162950000000003,0.153,1.5975358999999998,-5.88059,0.18575506,Gpx7,glutathione peroxidase 7,GPX7
12531,10821367,0.31946579999999997,0.13699999999999998,1.6726576000000002,-5.7794620000000005,0.24227577,Gpx8,glutathione peroxidase 8,GPX8
3475,10801794,0.0306591,0.00365,-4.2267773,-2.0631310000000003,-0.63624287,Gramd3,GRAM domain containing 3,GRAMD3
24763,10899378,0.8412129999999999,0.713,-0.3825504,-7.033245,-0.05309816,Grasp,general receptor for phosphoinositides 1 associated scaffold protein,GRASP
2457,10778505,0.016071799999999997,0.00135,-5.0500671,-0.998956,-0.32928439,Grb10,growth factor receptor bound protein 10,GRB10
9145,10845751,0.18386349999999999,0.0576,-2.2561487000000002,-4.941116,-0.31342228,Grb14,growth factor receptor bound protein 14,GRB14
11224,10749005,0.2636975,0.10099999999999999,1.8773331000000002,-5.494393,0.17983927,Grb2,growth factor receptor bound protein 2,GRB2
3041,10737999,0.0239125,0.00249,4.5339855,-1.654241,0.48337612,Grb7,growth factor receptor bound protein 7,GRB7
19993,10848281,0.6496299,0.445,-0.8085366999999999,-6.761328,-0.25897676,Grem1,"gremlin 1, DAN family BMP antagonist",GREM1
3495,10868673,0.0310519,0.00372,4.2122046,-2.082872,0.37172888,Grhpr,glyoxylate reductase/hydroxypyruvate reductase,GRHPR
21076,10733723,0.6931411,0.5,0.709874,-6.839733,0.06948776,Gria1,glutamate ionotropic receptor AMPA type subunit 1,GRIA1
7420,10936215,0.12578630000000002,0.032,2.6522331,-4.345758999999999,0.31012154,Gria3,glutamate ionotropic receptor AMPA type subunit 3,GRIA3
669,10731539,0.0025050000000000003,5.7499999999999995e-05,8.3702128,2.373253,0.59672704,Grin2a,glutamate ionotropic receptor NMDA type subunit 2A,GRIN2A
