,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Cleaned Gene Symbols
4346,10509868,0.66,0.14551944,1.594071,-4.5,0.3227035,Atp13a2,ATPase type 13A2,ATP13A2
23271,10500685,0.682,0.45664961,-0.777932,-4.63,-0.8533162000000001,Atp1a1,"ATPase, Na+/K+ transporting, alpha 1 polypeptide",ATP1A1
9000,10360270,0.66,0.20938024,-1.352383,-4.54,-1.1135389999999998,Atp1a2,"ATPase, Na+/K+ transporting, alpha 2 polypeptide",ATP1A2
25305,10359689,0.7120000000000001,0.51804423,-0.672794,-4.65,-0.7105899999999999,Atp1b1,"ATPase, Na+/K+ transporting, beta 1 polypeptide",ATP1B1
27321,10387505,0.7559999999999999,0.5945632,-0.551814,-4.66,-0.1096827,Atp1b2,"ATPase, Na+/K+ transporting, beta 2 polypeptide",ATP1B2
20524,10598994,0.6629999999999999,0.39132684,-0.9006540000000001,-4.62,-0.6387388,Atp1b3,"ATPase, Na+/K+ transporting, beta 3 polypeptide",ATP1B3
17154,10599324,0.66,0.32819605,1.034065,-4.6,0.2181002,Atp1b4,"ATPase, (Na+)/K+ transporting, beta 4 polypeptide",ATP1B4
15117,10533483,0.66,0.29560055,-1.1107,-4.58,-1.3640313,Atp2a2,"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2",ATP2A2
32616,10378216,0.9229999999999999,0.8661310999999999,0.173476,-4.68,0.031134600000000002,Atp2a3,"ATPase, Ca++ transporting, ubiquitous",ATP2A3
5744,10366004,0.66,0.16585308,-1.508429,-4.52,-0.7510861999999999,Atp2b1,"ATPase, Ca++ transporting, plasma membrane 1",ATP2B1
14998,10546977,0.66,0.29388202,1.1149200000000001,-4.58,0.2583373,Atp2b2,"ATPase, Ca++ transporting, plasma membrane 2",ATP2B2
19093,10357833,0.66,0.36248667,-0.9594659999999999,-4.61,-0.2453069,Atp2b4,"ATPase, Ca++ transporting, plasma membrane 4",ATP2B4
13755,10596347,0.66,0.27506338,-1.162455,-4.58,-0.5261826000000001,Atp2c1,"ATPase, Ca++-sequestering",ATP2C1
20288,10456891,0.662,0.38638418,-0.9105059999999999,-4.62,-1.0537689,Atp5a1,"ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1",ATP5A1
22684,10367106,0.6759999999999999,0.44142406,-0.805408,-4.63,-0.8440620000000001,Atp5b,"ATP synthase, H+ transporting mitochondrial F1 complex, beta subunit",ATP5B
20542,10479996,0.6629999999999999,0.39180382,-0.899708,-4.62,-0.4544959,Atp5c1,"ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1",ATP5C1
24245,10364696,0.695,0.48484372,-0.7286020000000001,-4.64,-0.6514579,Atp5d,"ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit",ATP5D
21294,10483756,0.6659999999999999,0.40796028,-0.868136,-4.62,-0.867978,Atp5g3,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C3 (subunit 9)",ATP5G3
10761,10392930,0.66,0.23221816,-1.281363,-4.56,-0.8108503,Atp5h,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit D",ATP5H
22685,10440483,0.6759999999999999,0.44145119,-0.805358,-4.63,-0.6405807,Atp5j,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F",ATP5J
21252,10354739,0.665,0.40683853,-0.8702989999999999,-4.62,-0.156987,Atp5l,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit G",ATP5L
26935,10440977,0.747,0.57857075,-0.576334,-4.66,-0.4403896,Atp5o,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit",ATP5O
22862,10396112,0.6779999999999999,0.44566093,-0.7976989999999999,-4.63,-0.27108000000000004,Atp5s,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit S",ATP5S
12980,10600377,0.66,0.26331733,-1.19346,-4.57,-0.7851973000000001,Atp6ap1,"ATPase, H+ transporting, lysosomal accessory protein 1",ATP6AP1
11788,10598664,0.66,0.24614388,-1.240875,-4.56,-0.5928127,Atp6ap2,"ATPase, H+ transporting, lysosomal accessory protein 2",ATP6AP2
7078,10381187,0.66,0.18515218,-1.435327,-4.53,-0.8144201999999999,Atp6v0a1,"ATPase, H+ transporting, lysosomal V0 subunit A1",ATP6V0A1
30953,10581289,0.863,0.76837595,-0.30358,-4.68,-0.1556316,Atp6v0d1,"ATPase, H+ transporting, lysosomal V0 subunit D1",ATP6V0D1
17409,10538082,0.66,0.33289276,1.023511,-4.6,0.17464949999999999,Atp6v0e2,"ATPase, H+ transporting, lysosomal V0 subunit E2",ATP6V0E2
5212,10439566,0.66,0.15842493,-1.5385739999999999,-4.51,-0.393403,Atp6v1a,"ATPase, H+ transporting, lysosomal V1 subunit A",ATP6V1A
25693,10572146,0.7190000000000001,0.53170631,-0.650467,-4.65,-0.5297738000000001,Atp6v1b2,"ATPase, H+ transporting, lysosomal V1 subunit B2",ATP6V1B2
21932,10423805,0.6709999999999999,0.42307855,-0.839375,-4.63,-0.4880005,Atp6v1c1,"ATPase, H+ transporting, lysosomal V1 subunit C1",ATP6V1C1
25246,10401138,0.71,0.51586374,-0.6763899999999999,-4.65,-0.6771446999999999,Atp6v1d,"ATPase, H+ transporting, lysosomal V1 subunit D",ATP6V1D
15060,10547521,0.66,0.29482040000000004,-1.1126129999999999,-4.58,-0.5789517,Atp6v1e1,"ATPase, H+ transporting, lysosomal V1 subunit E1",ATP6V1E1
16057,10482330,0.66,0.31051155,1.074871,-4.59,0.300528,Atp6v1g1,"ATPase, H+ transporting, lysosomal V1 subunit G1",ATP6V1G1
29634,10344637,0.8240000000000001,0.7029035,-0.39384,-4.67,-0.1472552,Atp6v1h,"ATPase, H+ transporting, lysosomal V1 subunit H",ATP6V1H
14061,10601360,0.66,0.27958497,-1.150803,-4.58,-0.3721957,Atp7a,"ATPase, Cu++ transporting, alpha polypeptide",ATP7A
11435,10577449,0.66,0.24144831,1.254311,-4.56,0.3358065,Atp7b,"ATPase, Cu++ transporting, beta polypeptide",ATP7B
22490,10459421,0.674,0.43645187,-0.8145180000000001,-4.63,-0.16186979999999998,Atp8b1,"ATPase, class I, type 8B, member 1",ATP8B1
18687,10459962,0.66,0.35529171,-0.974668,-4.61,-0.18546500000000002,Atp9b,"ATPase, class II, type 9B",ATP9B
10186,10507203,0.66,0.22480675,-1.303741,-4.55,-0.9156917,Atpaf1,ATP synthase mitochondrial F1 complex assembly factor 1,ATPAF1
19051,10386518,0.66,0.3616722,-0.961175,-4.61,-0.41912659999999996,Atpaf2,ATP synthase mitochondrial F1 complex assembly factor 2,ATPAF2
4223,10476207,0.66,0.14327729,-1.60416,-4.5,-0.5136959,Atrn,attractin,ATRN
379,10408937,0.66,0.04173555,-2.374082,-4.36,-1.0921264,Atxn1,ataxin 1,ATXN1
32357,10425966,0.915,0.85155658,-0.19261099999999998,-4.68,-0.14957379999999998,Atxn10,ataxin 10,ATXN10
3670,10567919,0.66,0.13374616,-1.648698,-4.49,-0.7176311,Atxn2l,ataxin 2-like,ATXN2L
7875,10402249,0.66,0.19536931,-1.399275,-4.54,-0.37662340000000005,Atxn3,ataxin 3,ATXN3
10683,10409265,0.66,0.23133036,-1.2840120000000002,-4.56,-1.0477376,Auh,AU RNA binding protein/enoyl-coenzyme A hydratase,AUH
14523,10490104,0.66,0.28648346,1.133312,-4.58,0.2721305,Aurka,aurora kinase A,AURKA
10450,10511175,0.66,0.22839363,-1.292835,-4.55,-0.6897436,Aurkaip1,aurora kinase A interacting protein 1,AURKAIP1
7367,10377405,0.66,0.18906544,1.4213200000000001,-4.53,0.30474320000000005,Aurkb,aurora kinase B,AURKB
30036,10474596,0.835,0.72114387,-0.368373,-4.67,-0.10934970000000001,Aven,"apoptosis, caspase activation inhibitor",AVEN
30195,10467739,0.84,0.72934008,0.357016,-4.67,0.0657597,Avpi1,arginine vasopressin-induced 1,AVPI1
18276,10442954,0.66,0.34776116,-0.990825,-4.6,-0.21571759999999998,Axin1,axin 1,AXIN1
27372,10382228,0.758,0.59673828,0.548506,-4.66,0.10256969999999999,Axin2,axin 2,AXIN2
17117,10561104,0.66,0.32733199,-1.036019,-4.6,-0.5747536,Axl,AXL receptor tyrosine kinase,AXL
14777,10589982,0.66,0.29045928,-1.1233819999999999,-4.58,-0.6787093000000001,Azi2,5-azacytidine induced gene 2,AZI2
11310,10428310,0.66,0.23971599,-1.2593219999999998,-4.56,-0.5669470999999999,Azin1,antizyme inhibitor 1,AZIN1
16159,10475414,0.66,0.31207222,-1.071199,-4.59,-1.2213094999999998,B2m,beta-2 microglobulin,B2M
28432,10498647,0.7859999999999999,0.64287984,0.479771,-4.67,0.1247397,B3galnt1,"UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 1",B3GALNT1
8437,10437191,0.66,0.20253366,1.37495,-4.54,0.3523333,B3galt5,"UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 5",B3GALT5
25208,10519234,0.7090000000000001,0.51433399,-0.6789189999999999,-4.65,-0.11328699999999998,B3galt6,"UDP-Gal:betaGal beta 1,3-galactosyltransferase, polypeptide 6",B3GALT6
14356,10384656,0.66,0.28402499,-1.139506,-4.58,-0.21407440000000003,B3gnt2,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2",B3GNT2
7194,10434291,0.66,0.18674941,1.4295790000000002,-4.53,0.28018259999999995,B3gnt5,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5",B3GNT5
17357,10348062,0.66,0.33195554,1.025608,-4.6,0.207629,B3gnt7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",B3GNT7
31894,10394124,0.898,0.82391043,-0.22913000000000003,-4.68,-0.041620300000000006,B3gntl1,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1",B3GNTL1
33367,10366848,0.948,0.91017924,0.116039,-4.68,0.0178421,B4galnt1,"beta-1,4-N-acetyl-galactosaminyl transferase 1",B4GALNT1
11765,10558773,0.66,0.24589082,1.241594,-4.56,0.2654248,B4galnt4,"beta-1,4-N-acetyl-galactosaminyl transferase 4",B4GALNT4
23457,10512129,0.684,0.46193519,-0.768536,-4.63,-0.4571808,B4galt1,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1",B4GALT1
15599,10351563,0.66,0.30314562,-1.092398,-4.59,-0.25659829999999995,B4galt3,"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 3",B4GALT3
10532,10435724,0.66,0.22945109,-1.289647,-4.55,-0.2957683,B4galt4,"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 4",B4GALT4
6913,10457733,0.66,0.18245988,-1.445114,-4.53,-0.5833071,B4galt6,"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 6",B4GALT6
30791,10405495,0.858,0.75983512,0.315185,-4.68,0.0459494,B4galt7,"xylosylprotein beta1,4-galactosyltransferase, polypeptide 7 (galactosyltransferase I)",B4GALT7
5330,10551181,0.66,0.15999557,1.532097,-4.51,0.3825829,B9d2,B9 protein domain 2,B9D2
21813,10584941,0.67,0.42019272,-0.844809,-4.62,-0.23862750000000002,Bace1,beta-site APP cleaving enzyme 1,BACE1
34607,10437210,0.993,0.98868886,0.014577000000000001,-4.69,0.0027018,Bace2,beta-site APP-cleaving enzyme 2,BACE2
21715,10436734,0.669,0.41805082,-0.848859,-4.62,-0.2053715,Bach1,"BTB and CNC homology 1, basic leucine zipper transcription factor 1",BACH1
16716,10461017,0.66,0.32072529,1.051092,-4.59,0.1726414,Bad,BCL2-associated agonist of cell death,BAD
14598,10512136,0.66,0.28778566,-1.130048,-4.58,-0.7907939,Bag1,BCL2-associated athanogene 1,BAG1
31480,10353750,0.883,0.79943162,-0.261747,-4.68,-0.0496381,Bag2,BCL2-associated athanogene 2,BAG2
6972,10557992,0.66,0.18340835,-1.441652,-4.53,-0.8033026,Bag3,BCL2-associated athanogene 3,BAG3
31913,10402715,0.899,0.82529309,0.227296,-4.68,0.0461794,Bag5,BCL2-associated athanogene 5,BAG5
22265,10444719,0.6729999999999999,0.43131152,-0.82401,-4.63,-0.3704453,Bag6,BCL2-associated athanogene 6,BAG6
9239,10383289,0.66,0.2124169,1.342574,-4.55,0.2314402,Baiap2,brain-specific angiogenesis inhibitor 1-associated protein 2,BAIAP2
9522,10449303,0.66,0.21633247,-1.3301,-4.55,-0.2959077,Bak1,BCL2-antagonist/killer 1,BAK1
3753,10453604,0.66,0.13543832,-1.640586,-4.49,-0.2517411,Bambi,BMP and activin membrane-bound inhibitor,BAMBI
20825,10465005,0.664,0.39762659,-0.888225,-4.62,-0.5692096999999999,Banf1,barrier to autointegration factor 1,BANF1
21489,10576073,0.667,0.41245636,-0.859506,-4.62,-0.1257874,Banp,BTG3 associated nuclear protein,BANP
12335,10413752,0.66,0.25362481,-1.219899,-4.57,-0.6589505999999999,Bap1,Brca1 associated protein 1,BAP1
7635,10355325,0.66,0.19237751,1.4096600000000001,-4.53,0.28229840000000006,Bard1,BRCA1 associated RING domain 1,BARD1
8222,10427895,0.66,0.19974260000000002,-1.3843370000000002,-4.54,-0.229183,Basp1,"brain abundant, membrane attached signal protein 1",BASP1
25101,10367122,0.708,0.51136931,-0.683832,-4.64,-0.1662797,Baz2a,"bromodomain adjacent to zinc finger domain, 2A",BAZ2A
15646,10482880,0.66,0.30395226,-1.090463,-4.59,-0.2626795,Baz2b,"bromodomain adjacent to zinc finger domain, 2B",BAZ2B
33486,10580733,0.9520000000000001,0.91747219,0.106576,-4.68,0.020334599999999998,Bbs2,Bardet-Biedl syndrome 2 (human),BBS2
26904,10594144,0.746,0.57708391,0.578633,-4.66,0.0822195,Bbs4,Bardet-Biedl syndrome 4 (human),BBS4
31026,10472549,0.865,0.77245831,0.29804899999999995,-4.68,0.0520868,Bbs5,Bardet-Biedl syndrome 5 (human),BBS5
22297,10497842,0.674,0.43207186,-0.822601,-4.63,-0.13670670000000001,Bbs7,Bardet-Biedl syndrome 7 (human),BBS7
11851,10560655,0.66,0.24697749,-1.238512,-4.56,-0.6770911000000001,Bcam,basal cell adhesion molecule,BCAM
29472,10399874,0.818,0.69334888,-0.40729099999999996,-4.67,-0.35550290000000007,Bcap29,B cell receptor associated protein 29,BCAP29
15969,10605081,0.66,0.30916987,-1.078039,-4.59,-0.6799126,Bcap31,B cell receptor associated protein 31,BCAP31
34702,10581890,0.996,0.99471036,0.006817,-4.69,0.0013584,Bcar1,breast cancer anti-estrogen resistance 1,BCAR1
17001,10495781,0.66,0.32514735,1.040977,-4.6,0.1937919,Bcar3,breast cancer anti-estrogen resistance 3,BCAR3
7505,10494910,0.66,0.19071762,-1.415482,-4.53,-0.4925564,Bcas2,breast carcinoma amplified sequence 2,BCAS2
7218,10379901,0.66,0.18711150000000001,-1.428282,-4.53,-0.2643568,Bcas3,breast carcinoma amplified sequence 3,BCAS3
14088,10549222,0.66,0.28008896,1.149514,-4.58,0.2254634,Bcat1,"branched chain aminotransferase 1, cytosolic",BCAT1
11735,10553015,0.66,0.24529061,-1.243301,-4.56,-0.5372698,Bcat2,"branched chain aminotransferase 2, mitochondrial",BCAT2
21978,10558325,0.6709999999999999,0.42441189,-0.836873,-4.63,-0.31384259999999997,Bccip,BRCA2 and CDKN1A interacting protein,BCCIP
20141,10432488,0.6609999999999999,0.38331184,0.916675,-4.61,0.1521205,Bcdin3d,BCDIN3 domain containing,BCDIN3D
5051,10498710,0.66,0.15607233,-1.548383,-4.51,-0.47431990000000007,Bche,butyrylcholinesterase,BCHE
15315,10587534,0.66,0.29872779,-1.103071,-4.59,-0.7101868,Bckdhb,"branched chain ketoacid dehydrogenase E1, beta polypeptide",BCKDHB
12690,10557816,0.66,0.25857039,-1.206308,-4.57,-0.6576578000000001,Bckdk,branched chain ketoacid dehydrogenase kinase,BCKDK
24668,10496737,0.7020000000000001,0.4980423,-0.7061390000000001,-4.64,-0.1863901,Bcl10,B cell leukemia/lymphoma 10,BCL10
21426,10374727,0.6659999999999999,0.4106407,0.862983,-4.62,0.1585299,Bcl11a,B cell CLL/lymphoma 11A (zinc finger protein),BCL11A
11299,10488655,0.66,0.23956012,1.259774,-4.56,0.2944574,Bcl2l1,BCL2-like 1,BCL2L1
33570,10475866,0.955,0.9228412,-0.099616,-4.69,-0.0177265,Bcl2l11,BCL2-like 11 (apoptosis facilitator),BCL2L11
20874,10563026,0.664,0.39877081,0.885983,-4.62,0.15825379999999997,Bcl2l12,BCL2-like 12 (proline rich),BCL2L12
16461,10438738,0.66,0.31649161,-1.060877,-4.59,-0.23064099999999998,Bcl6,B cell leukemia/lymphoma 6,BCL6
26390,10526311,0.733,0.556726,-0.610444,-4.65,-0.37416079999999996,Bcl7b,B cell CLL/lymphoma 7B,BCL7B
33928,10568282,0.968,0.94472128,0.07130399999999999,-4.69,0.0100932,Bcl7c,B cell CLL/lymphoma 7C,BCL7C
28720,10584762,0.794,0.65638352,0.460125,-4.67,0.078948,Bcl9l,B cell CLL/lymphoma 9-like,BCL9L
20743,10361979,0.664,0.39605108,-0.8913200000000001,-4.62,-0.492083,Bclaf1,BCL2-associated transcription factor 1,BCLAF1
2219,10347417,0.66,0.10721884,-1.7899180000000001,-4.46,-0.8541959000000001,Bcs1l,BCS1-like (yeast),BCS1L
11630,10434934,0.66,0.24395419,-1.2471139999999998,-4.56,-0.38909740000000004,Bdh1,"3-hydroxybutyrate dehydrogenase, type 1",BDH1
8830,10496251,0.66,0.20739185,1.358871,-4.54,0.32012399999999996,Bdh2,"3-hydroxybutyrate dehydrogenase, type 2",BDH2
16690,10474399,0.66,0.32022368,1.052246,-4.59,0.21546469999999998,Bdnf,brain derived neurotrophic factor,BDNF
22358,10391410,0.674,0.43365211,-0.819678,-4.63,-0.2140996,Becn1,"beclin 1, autophagy related",BECN1
19613,10507032,0.66,0.37253645,0.938599,-4.61,0.1418134,Bend5,BEN domain containing 5,BEND5
6009,10542959,0.66,0.17001756,-1.492046,-4.52,-0.5287212,Bet1,Bet1 golgi vesicular membrane trafficking protein,BET1
29798,10568988,0.8290000000000001,0.71057933,-0.38309,-4.67,-0.0636806,Bet1l,Bet1 golgi vesicular membrane trafficking protein like,BET1L
28044,10358457,0.774,0.62482566,-0.506355,-4.66,-0.2094276,Bex4,brain expressed X-linked 4,BEX4
27024,10601844,0.7490000000000001,0.58218003,-0.570768,-4.66,-0.13698210000000002,Bhlhb9,"basic helix-loop-helix domain containing, class B9",BHLHB9
14635,10540472,0.66,0.28832795,-1.128692,-4.58,-0.3778317,Bhlhe40,"basic helix-loop-helix family, member e40",BHLHE40
4555,10405001,0.66,0.14850510000000003,-1.5808520000000001,-4.5,-0.6166734,Bicd2,bicaudal D homolog 2 (Drosophila),BICD2
3704,10547531,0.66,0.13439928,1.6455560000000002,-4.49,0.36648109999999995,Bid,BH3 interacting domain death agonist,BID
21607,10590799,0.669,0.41569777,0.853325,-4.62,0.1944921,Birc2,baculoviral IAP repeat-containing 2,BIRC2
25573,10590801,0.7170000000000001,0.52769186,0.656992,-4.65,0.1204825,Birc3,baculoviral IAP repeat-containing 3,BIRC3
2094,10489190,0.66,0.10400986,-1.8091400000000002,-4.46,-0.3994348,Blcap,bladder cancer associated protein,BLCAP
11135,10373594,0.66,0.23741816,-1.266015,-4.56,-0.6279260999999999,Bloc1s1,"biogenesis of lysosomal organelles complex-1, subunit 1",BLOC1S1
13213,10529577,0.66,0.26638662,1.185252,-4.57,0.1925558,Bloc1s4,"biogenesis of lysosomal organelles complex-1, subunit 4, cappuccino",BLOC1S4
23848,10408755,0.6890000000000001,0.47275803,-0.749514,-4.64,-0.1888549,Bloc1s5,"biogenesis of lysosomal organelles complex-1, subunit 5, muted",BLOC1S5
31426,10475708,0.882,0.79731036,-0.264587,-4.68,-0.037928500000000004,Blvra,biliverdin reductase A,BLVRA
23622,10359677,0.6859999999999999,0.46638152,-0.760686,-4.64,-0.4564672000000001,Blzf1,basic leucine zipper nuclear factor 1,BLZF1
12423,10486112,0.66,0.25487908,1.216432,-4.57,0.18718970000000001,Bmf,BCL2 modifying factor,BMF
9390,10421361,0.66,0.21428796,-1.336589,-4.55,-0.3439698,Bmp1,bone morphogenetic protein 1,BMP1
14371,10476395,0.66,0.2843045,1.1388,-4.58,0.19722989999999999,Bmp2,bone morphogenetic protein 2,BMP2
23987,10419261,0.691,0.47674897,-0.74257,-4.64,-0.2065731,Bmp4,bone morphogenetic protein 4,BMP4
26559,10587231,0.737,0.56340031,0.599943,-4.65,0.1003795,Bmp5,bone morphogenetic protein 5,BMP5
13231,10418927,0.66,0.26661031,-1.184657,-4.57,-1.0495335,Bmpr1a,"bone morphogenetic protein receptor, type 1A",BMPR1A
14084,10346651,0.66,0.28004399,-1.149629,-4.58,-0.8990833,Bmpr2,"bone morphogenetic protein receptor, type II (serine/threonine kinase)",BMPR2
3723,10565204,0.66,0.134888,1.643214,-4.49,0.47752330000000004,Bnc1,basonuclin 1,BNC1
32419,10443039,0.9159999999999999,0.85460896,-0.18859700000000001,-4.68,-0.050748800000000004,Bnip1,BCL2/adenovirus E1B interacting protein 1,BNIP1
15915,10586759,0.66,0.30818375,-1.080375,-4.59,-0.7488075,Bnip2,BCL2/adenovirus E1B interacting protein 2,BNIP2
23495,10568785,0.685,0.46321033,0.7662800000000001,-4.63,0.46275609999999995,Bnip3,BCL2/adenovirus E1B interacting protein 3,BNIP3
24290,10421003,0.696,0.48643019,-0.725881,-4.64,-0.5875184,Bnip3l,BCL2/adenovirus E1B interacting protein 3-like,BNIP3L
19130,10384968,0.66,0.36312923,-0.958119,-4.61,-0.4199464,Bod1,biorientation of chromosomes in cell division 1,BOD1
32439,10348858,0.917,0.85594353,-0.186844,-4.68,-0.027252,Bok,BCL2-related ovarian killer,BOK
28839,10500321,0.7979999999999999,0.66241714,-0.45141000000000003,-4.67,-0.1248872,Bola1,bolA-like 1 (E. coli),BOLA1
8650,10539435,0.66,0.20501575,-1.366695,-4.54,-0.9848738000000001,Bola3,bolA-like 3 (E. coli),BOLA3
32587,10542297,0.922,0.86437362,-0.17578,-4.68,-0.0239195,Borcs5,BLOC-1 related complex subunit 5,BORCS5
31489,10377416,0.884,0.80042872,-0.260413,-4.68,-0.0455155,Borcs6,BLOC-1 related complex subunit 6,BORCS6
29736,10463695,0.8270000000000001,0.70765352,-0.387182,-4.67,-0.19511389999999998,Borcs7,BLOC-1 related complex subunit 7,BORCS7
30149,10537179,0.838,0.7268545,-0.360455,-4.67,-0.0563774,Bpgm,"2,3-bisphosphoglycerate mutase",BPGM
19400,10404521,0.66,0.3685746,-0.946775,-4.61,-0.174949,Bphl,"biphenyl hydrolase-like (serine hydrolase, breast epithelial mucin-associated antigen)",BPHL
13452,10352503,0.66,0.27025266,-1.175022,-4.57,-0.4263077,Bpnt1,bisphosphate 3'-nucleotidase 1,BPNT1
21579,10431284,0.6679999999999999,0.41491739,-0.8548100000000001,-4.62,-0.1578774,Brd1,bromodomain containing 1,BRD1
29338,10450126,0.813,0.68614882,-0.41748,-4.67,-0.10959489999999998,Brd2,bromodomain containing 2,BRD2
24526,10481240,0.7,0.49378364,-0.713345,-4.64,-0.1278748,Brd3,bromodomain containing 3,BRD3
15140,10449815,0.66,0.29586859,-1.110044,-4.58,-0.2326323,Brd4,bromodomain containing 4,BRD4
8674,10580486,0.66,0.20534084,-1.36562,-4.54,-0.6805484,Brd7,bromodomain containing 7,BRD7
32675,10458138,0.9259999999999999,0.87008411,-0.168299,-4.68,-0.026537599999999998,Brd8,bromodomain containing 8,BRD8
8151,10406141,0.66,0.19882245,-1.387457,-4.54,-0.3119146,Brd9,bromodomain containing 9,BRD9
27608,10402841,0.763,0.60625885,-0.534105,-4.66,-0.1096205,Brf1,"BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit",BRF1
34238,10577948,0.981,0.96598202,-0.043854000000000004,-4.69,-0.00782,Brf2,"BRF2, RNA polymerase III transcription initiation factor 50kDa subunit",BRF2
19643,10525887,0.66,0.37320001,-0.9372360000000001,-4.61,-0.2594956,Bri3bp,Bri3 binding protein,BRI3BP
19127,10513805,0.66,0.36307956,0.9582229999999999,-4.61,0.2597967,Brinp1,bone morphogenic protein/retinoic acid inducible neural specific 1,BRINP1
11927,10427718,0.66,0.24787287,-1.235981,-4.56,-0.6412073,Brix1,"BRX1, biogenesis of ribosomes",BRIX1
20120,10549679,0.6609999999999999,0.38275575,0.917796,-4.61,0.19190970000000002,Brsk1,BR serine/threonine kinase 1,BRSK1
14040,10508454,0.66,0.27927813,-1.151589,-4.58,-0.5890395,Bsdc1,BSD domain containing 1,BSDC1
18261,10364468,0.66,0.34757794,-0.9912209999999999,-4.6,-0.7799885,Bsg,basigin,BSG
27922,10579532,0.7709999999999999,0.61943991,-0.514361,-4.66,-0.0905711,Bst2,bone marrow stromal cell antigen 2,BST2
6086,10567022,0.66,0.17101169,-1.4881879999999998,-4.52,-0.2606724,Btbd10,BTB (POZ) domain containing 10,BTBD10
7919,10476538,0.66,0.19578624,-1.397838,-4.54,-0.5244675999999999,Btbd3,BTB (POZ) domain containing 3,BTBD3
11426,10449631,0.66,0.24130305,-1.25473,-4.56,-0.292048,Btbd9,BTB (POZ) domain containing 9,BTBD9
26764,10413803,0.742,0.57145282,-0.587368,-4.66,-0.1003979,Btd,biotinidase,BTD
24993,10365971,0.706,0.50785272,-0.689683,-4.64,-0.3089812,Btg1,"B cell translocation gene 1, anti-proliferative",BTG1
33098,10357875,0.9390000000000001,0.89431048,0.13667200000000002,-4.68,0.0675246,Btg2,"B cell translocation gene 2, anti-proliferative",BTG2
16847,10463486,0.66,0.32285243,-1.0462129999999998,-4.6,-0.4202691,Btrc,beta-transducin repeat containing protein,BTRC
26678,10487480,0.7390000000000001,0.5673581999999999,0.59375,-4.65,0.1439701,Bub1,"BUB1, mitotic checkpoint serine/threonine kinase",BUB1
25629,10474769,0.718,0.52938867,0.65423,-4.65,0.14835720000000002,Bub1b,"BUB1B, mitotic checkpoint serine/threonine kinase",BUB1B
22421,10558248,0.674,0.43504246,-0.817113,-4.63,-0.24719179999999996,Bub3,BUB3 mitotic checkpoint protein,BUB3
25453,10585037,0.715,0.52353441,0.66378,-4.65,0.1393057,Bud13,BUD13 homolog,BUD13
27044,10527448,0.7490000000000001,0.58295509,-0.569576,-4.66,-0.2828447,Bud31,BUD31 homolog,BUD31
19136,10362968,0.66,0.36322517,-0.957918,-4.61,-0.7776875,Bves,blood vessel epicardial substance,BVES
19908,10346523,0.66,0.37847357,-0.9264629999999999,-4.61,-0.4704003,Bzw1,basic leucine zipper and W2 domains 1,BZW1
15262,10400030,0.66,0.29778227,-1.1053709999999999,-4.59,-0.9458665,Bzw2,basic leucine zipper and W2 domains 2,BZW2
26346,10536369,0.732,0.55519239,-0.612866,-4.65,-0.3823982,C1galt1,"core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase, 1",C1GALT1
17137,10604226,0.66,0.32783417,-1.034883,-4.6,-0.22020460000000003,C1galt1c1,C1GALT1-specific chaperone 1,C1GALT1C1
25186,10388010,0.7090000000000001,0.51368267,-0.6799970000000001,-4.65,-0.54205,C1qbp,"complement component 1, q subcomponent binding protein",C1QBP
22892,10383025,0.6779999999999999,0.44636006,-0.7964319999999999,-4.63,-0.1306819,C1qtnf1,C1q and tumor necrosis factor related protein 1,C1QTNF1
17847,10430358,0.66,0.34068386,1.006249,-4.6,0.1836154,C1qtnf6,C1q and tumor necrosis factor related protein 6,C1QTNF6
18274,10592802,0.66,0.34772302,-0.990907,-4.6,-0.2118065,C2cd2l,C2 calcium-dependent domain containing 2-like,C2CD2L
