,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Cleaned Gene Symbols
5250,ILMN_1370742,2.01e-06,4.6799999999999996e-07,-7.988928,5.7132830000000006,-0.94669966,Fam173b,"family with sequence similarity 173, member B",FAM173B
2762,ILMN_1355799,3.09e-09,3.7900000000000004e-10,-13.149306,13.145321,-1.25834546,Fam189b,"family with sequence similarity 189, member B",FAM189B
5482,ILMN_1375177,3.22e-06,7.84e-07,-7.680969999999999,5.174856,-1.7312995,Fam198b,"family with sequence similarity 198, member B",FAM198B
5310,ILMN_1530282,2.27e-06,5.35e-07,7.907985000000001,5.57296,0.32994386,Fam20b,"family with sequence similarity 20, member B",FAM20B
9005,ILMN_1365223,0.00176,0.0007030000000000001,4.157301,-1.8263490000000002,1.19268387,Fam210a,"family with sequence similarity 210, member A",FAM210A
2556,ILMN_1650082,1.71e-09,1.94e-10,-13.745981,13.847028,-0.70021468,Fam212b,"family with sequence similarity 212, member B",FAM212B
2496,ILMN_1355873,1.4800000000000003e-09,1.64e-10,-13.899110999999998,14.022896,-1.08366521,Fam213b,"family with sequence similarity 213, member B",FAM213B
4340,ILMN_1650543,2.05e-07,3.96e-08,-9.569163,8.28917,-0.88089529,Fam214a,"family with sequence similarity 214, member A",FAM214A
14492,ILMN_1365749,0.124,0.0797,-1.8678419999999998,-6.406777,-0.25896631,Fam222b,"family with sequence similarity 222, member B",FAM222B
9,ILMN_1368896,7.7e-16,3.58e-19,-48.413801,34.146752,-2.99581042,Fam234a,"family with sequence similarity 234, member A",FAM234A
11328,ILMN_1362757,0.0181,0.0091,-2.955244,-4.372063,-0.14564534,Fam234b,"family with sequence similarity 234, member B",FAM234B
422,ILMN_1353304,7.099999999999999e-13,1.33e-14,-25.304239000000003,23.767060999999998,-2.40965033,Fam32a,"family with sequence similarity 32, member A",FAM32A
8029,ILMN_1356522,0.00041500000000000006,0.000148,-4.9017349999999995,-0.239787,-0.30249011,Fam35a,"family with sequence similarity 35, member A",FAM35A
2338,ILMN_1368783,1e-09,9.88e-11,-14.366802999999999,14.549823000000002,-0.91051259,Fam3a,"family with sequence similarity 3, member A",FAM3A
4841,ILMN_1351710,7.440000000000001e-07,1.6e-07,-8.652016,6.831331,-0.78378471,Fam3c,"family with sequence similarity 3, member C",FAM3C
8289,ILMN_1355801,0.000621,0.00022799999999999999,-4.69161,-0.68442,-0.2515608,Fam43a,"family with sequence similarity 43, member A",FAM43A
3058,ILMN_1364598,6.67e-09,9.06e-10,-12.408422999999999,12.235606,-0.756825,Fam45a,"family with sequence similarity 45, member A",FAM45A
3665,ILMN_1372451,3.5e-08,5.7e-09,-10.954738,10.313647999999999,-1.58039562,Fam46a,"family with sequence similarity 46, member A",FAM46A
3924,ILMN_1374837,7.36e-08,1.28e-08,-10.358182000000001,9.466775,-1.22360468,Fam46b,"family with sequence similarity 46, member B",FAM46B
8919,ILMN_1354231,0.00155,0.0006129999999999999,4.222283,-1.686924,0.19995646,Fam50b,"family with sequence similarity 50, member B",FAM50B
17818,ILMN_1374362,0.408,0.32299999999999995,1.019996,-7.5486699999999995,0.05065892,Fam53b,"family with sequence similarity 53, member B",FAM53B
21258,ILMN_1353930,0.84,0.7929999999999999,0.266913,-8.04556,0.01301187,Fam69a,"family with sequence similarity 69, member A",FAM69A
19491,ILMN_1353904,0.609,0.527,-0.645903,-7.864917,-0.03258895,Fam69b,"family with sequence similarity 69, member B",FAM69B
6939,ILMN_1374785,6.77e-05,2.08e-05,5.879003,1.773063,1.09054009,Fam76b,"family with sequence similarity 76, member B",FAM76B
14597,ILMN_1530444,0.13,0.0843,1.8376439999999998,-6.455822,0.08681916,Fam81a,"family with sequence similarity 81, member A",FAM81A
9901,ILMN_1373469,0.00504,0.0022199999999999998,3.619179,-2.979741,0.14637348,Fam83d,"family with sequence similarity 83, member D",FAM83D
16973,ILMN_1354491,0.321,0.242,-1.214942,-7.334206,-0.05262217,Fam83h,"family with sequence similarity 83, member H",FAM83H
169,ILMN_1368601,1.02e-13,7.71e-16,-30.201332,26.658981,-3.34208743,Fam89b,"family with sequence similarity 89, member B",FAM89B
19866,ILMN_1360423,0.655,0.5770000000000001,0.568408,-7.913685000000001,0.08784865,Fam96a,"family with sequence similarity 96, member A",FAM96A
485,ILMN_1370968,9.69e-13,2.09e-14,-24.605094,23.307561,-2.31297321,Fam98a,"family with sequence similarity 98, member A",FAM98A
15264,ILMN_1355147,0.172,0.11699999999999999,1.6554790000000001,-6.7401100000000005,0.06820322,Fanca,"Fanconi anemia, complementation group A",FANCA
22238,ILMN_1358953,0.9640000000000001,0.9520000000000001,0.061475,-8.081228,0.0031284000000000004,Fancc,"Fanconi anemia, complementation group C",FANCC
14862,ILMN_1376860,0.146,0.0962,-1.7644,-6.572566999999999,-0.07976001,Fancd2,"Fanconi anemia, complementation group D2",FANCD2
8442,ILMN_1372109,0.000778,0.000292,-4.574753,-0.933011,-0.24111439,Farp2,"FERM, ARH/RhoGEF and pleckstrin domain protein 2",FARP2
14102,ILMN_1353738,0.102,0.0641,1.984582,-6.212396,0.07993462,Fars2,"phenylalanyl-tRNA synthetase 2, mitochondrial",FARS2
1653,ILMN_1356564,1.29e-10,9.449999999999999e-12,-16.724565,16.994529,-1.43773862,Farsb,"phenylalanyl-tRNA synthetase, beta subunit",FARSB
7510,ILMN_1373348,0.00018700000000000002,6.23e-05,-5.325483999999999,0.645369,-0.25093195,Fas,Fas cell surface death receptor,FAS
1266,ILMN_1358502,3.39e-11,1.9099999999999997e-12,-18.522617,18.655095000000003,-1.5075741000000003,Fastkd2,FAST kinase domains 2,FASTKD2
2148,ILMN_1353112,5.63e-10,5.3700000000000006e-11,-14.948295000000002,15.184393,-1.53660396,Fastkd3,FAST kinase domains 3,FASTKD3
18070,ILMN_1352249,0.436,0.35,-0.962843,-7.605328999999999,-0.03809527,Fat3,FAT atypical cadherin 3,FAT3
198,ILMN_1372951,1.47e-13,1.3e-15,-29.243548999999998,26.133924,-3.46930442,Fblim1,filamin binding LIM protein 1,FBLIM1
10870,ILMN_1370719,0.0123,0.00595,-3.156494,-3.956654,-0.54166895,Fbln1,fibulin 1,FBLN1
9042,ILMN_1359541,0.00186,0.000746,-4.129709,-1.88557,-0.59534508,Fbn1,fibrillin 1,FBN1
8801,ILMN_1650192,0.0013599999999999999,0.000531,4.290298,-1.541091,0.28000125,Fbxl12,F-box and leucine-rich repeat protein 12,FBXL12
12882,ILMN_1375917,0.0542,0.031,2.3588259999999996,-5.543966999999999,0.09364364,Fbxl15,F-box and leucine-rich repeat protein 15,FBXL15
20051,ILMN_1356074,0.675,0.601,-0.532883,-7.9340399999999995,-0.05713897,Fbxl17,F-box and leucine-rich repeat protein 17,FBXL17
6666,ILMN_1355110,4.18e-05,1.24e-05,-6.1504199999999996,2.312627,-0.62534651,Fbxl20,F-box and leucine-rich repeat protein 20,FBXL20
2082,ILMN_1348783,4.6e-10,4.26e-11,-15.175923000000001,15.426859,-3.46292566,Fbxl22,F-box and leucine-rich repeat protein 22,FBXL22
4590,ILMN_1364837,3.9899999999999996e-07,8.119999999999999e-08,-9.089296000000001,7.53883,-1.17191034,Fbxl3,F-box and leucine-rich repeat protein 3,FBXL3
20048,ILMN_1356157,0.675,0.601,-0.533554,-7.933667,-0.02670121,Fbxl4,F-box and leucine-rich repeat protein 4,FBXL4
2094,ILMN_1368423,4.78e-10,4.45e-11,-15.133044,15.381433,-2.14353284,Fbxl5,F-box and leucine-rich repeat protein 5,FBXL5
655,ILMN_1352939,2.4900000000000005e-12,7.26e-14,-22.764461999999998,22.031765,-1.07875759,Fbxl6,F-box and leucine-rich repeat protein 6,FBXL6
10069,ILMN_1651056,0.00588,0.00263,3.5397550000000004,-3.148967,0.20277316,Fbxl7,F-box and leucine-rich repeat protein 7,FBXL7
14436,ILMN_1364057,0.121,0.0774,1.8837220000000001,-6.380776999999999,0.11443285,Fbxl8,F-box and leucine-rich repeat protein 8,FBXL8
3626,ILMN_1349345,3.19e-08,5.13e-09,-11.033977,10.423463,-1.46802403,Fbxo11,F-box protein 11,FBXO11
8763,ILMN_1355981,0.0012699999999999999,0.000495,-4.323087999999999,-1.4708299999999999,-0.19162479,Fbxo15,F-box protein 15,FBXO15
6448,ILMN_1649764,2.8000000000000003e-05,8.03e-06,6.379142,2.760034,0.37216555,Fbxo16,F-box protein 16,FBXO16
8980,ILMN_1651086,0.0016699999999999998,0.000667,4.182279,-1.772747,0.30347807,Fbxo17,F-box protein 17,FBXO17
2318,ILMN_1370695,8.76e-10,9.02e-11,-14.452304999999999,14.644532,-1.14310527,Fbxo18,"F-box protein, helicase, 18",FBXO18
17064,ILMN_1367396,0.32899999999999996,0.249,1.19526,-7.357302000000001,0.05092908,Fbxo2,F-box protein 2,FBXO2
5656,ILMN_1355271,4.84e-06,1.21e-06,-7.426067999999999,4.719776,-1.31172413,Fbxo22,F-box protein 22,FBXO22
16568,ILMN_1371881,0.27899999999999997,0.205,1.319809,-7.205913000000001,0.09809092,Fbxo28,F-box protein 28,FBXO28
8621,ILMN_1650644,0.0010400000000000001,0.000398,-4.426702,-1.249059,-0.60586496,Fbxo30,F-box protein 30,FBXO30
9834,ILMN_1374209,0.00469,0.00205,-3.6564589999999995,-2.900161,-0.17914032,Fbxo31,F-box protein 31,FBXO31
12740,ILMN_1351393,0.0497,0.0281,-2.4074009999999997,-5.452807,-0.27548443,Fbxo32,F-box protein 32,FBXO32
3513,ILMN_1372821,2.2400000000000002e-08,3.4899999999999997e-09,-11.329149000000001,10.827204,-0.66845824,Fbxo33,F-box protein 33,FBXO33
5116,ILMN_1357596,1.49e-06,3.4e-07,-8.18335,6.046879,-0.49558759,Fbxo34,F-box protein 34,FBXO34
20273,ILMN_1363613,0.703,0.633,-0.48688100000000006,-7.958511,-0.01905646,Fbxo36,F-box protein 36,FBXO36
1507,ILMN_1372547,7.97e-11,5.3399999999999995e-12,-17.347353,17.587770000000003,-1.21230928,Fbxo4,F-box protein 4,FBXO4
17247,ILMN_1353585,0.345,0.264,-1.1555309999999999,-7.402953,-0.03925857,Fbxo41,F-box protein 41,FBXO41
16686,ILMN_1363408,0.29100000000000004,0.215,-1.288934,-7.2445889999999995,-0.04673018,Fbxo42,F-box protein 42,FBXO42
19257,ILMN_1366206,0.5760000000000001,0.493,-0.7019350000000001,-7.825975,-0.03490221,Fbxo46,F-box protein 46,FBXO46
8734,ILMN_1358828,0.00123,0.000478,-4.339519999999999,-1.435632,-0.15247202,Fbxo5,F-box protein 5,FBXO5
2749,ILMN_1359050,3e-09,3.63e-10,-13.187148,13.190622,-1.73012146,Fbxo6,F-box protein 6,FBXO6
4273,ILMN_1376597,1.7699999999999998e-07,3.35e-08,-9.682521000000001,8.462566,-1.26161411,Fbxo7,F-box protein 7,FBXO7
1321,ILMN_1376315,4.3100000000000005e-11,2.5299999999999995e-12,-18.19395,18.363174,-1.69093983,Fbxo8,F-box protein 8,FBXO8
2121,ILMN_1376770,5.170000000000001e-10,4.8700000000000004e-11,-15.044296,15.28705,-1.63986185,Fbxo9,f-box protein 9,FBXO9
14112,ILMN_1355074,0.10300000000000001,0.0647,1.9798470000000001,-6.220423,0.0714326,Fbxw11,F-box and WD repeat domain containing 11,FBXW11
20714,ILMN_1368789,0.767,0.705,0.38511999999999996,-8.004988,0.01597633,Fbxw2,F-box and WD repeat domain containing 2,FBXW2
3772,ILMN_1361629,4.88e-08,8.170000000000001e-09,-10.686677,9.937559,-1.39378971,Fbxw5,F-box and WD repeat domain containing 5,FBXW5
9480,ILMN_1355712,0.00318,0.00134,-3.855861,-2.473319,-0.22697293,Fbxw8,F-box and WD repeat domain containing 8,FBXW8
9781,ILMN_1370951,0.00441,0.0019199999999999998,-3.687242,-2.834386,-0.82493473,Fcf1,FCF1 rRNA-processing protein,FCF1
18494,ILMN_1363102,0.485,0.39799999999999996,0.867093,-7.693664999999999,0.0392875,Fchsd1,FCH and double SH3 domains 1,FCHSD1
5544,ILMN_1364742,3.63e-06,8.94e-07,-7.60452,5.03927,-0.88361722,Fchsd2,FCH and double SH3 domains 2,FCHSD2
12831,ILMN_1350983,0.0528,0.0301,-2.3740349999999997,-5.515523,-0.43160633,Fdps,farnesyl diphosphate synthase,FDPS
9310,ILMN_1365429,0.0025800000000000003,0.00107,-3.9609620000000003,-2.247823,-0.64270939,Fdx1,ferredoxin 1,FDX1
4775,ILMN_1362349,6.31e-07,1.34e-07,-8.765947,7.017900999999999,-0.29805476,Fdxr,ferredoxin reductase,FDXR
5967,ILMN_1364324,9.9e-06,2.62e-06,-6.9894229999999995,3.920171,-0.92286831,Fech,ferrochelatase,FECH
7,ILMN_1363936,7.7e-16,3.44e-19,-48.532967,34.184290999999995,-4.18293741,Fem1a,fem-1 homolog A,FEM1A
2580,ILMN_1357677,1.84e-09,2.11e-10,-13.668837,13.75779,-1.20346572,Fem1b,fem-1 homolog B,FEM1B
7608,ILMN_1372717,0.00021899999999999998,7.41e-05,-5.2397480000000005,0.46767299999999995,-0.5513538,Fem1c,fem-1 homolog C,FEM1C
14894,ILMN_1353164,0.14800000000000002,0.0981,-1.753754,-6.589268,-0.19936443,Fen1,flap structure-specific endonuclease 1,FEN1
13868,ILMN_1374403,0.0918,0.0565,2.051075,-6.09845,0.07399281,Fer,FER tyrosine kinase,FER
282,ILMN_1376445,2.85e-13,3.6e-15,-27.452624,25.10171,-3.29901526,Fermt2,fermitin family member 2,FERMT2
9248,ILMN_1355043,0.0024,0.000987,-3.99821,-2.167868,-0.54366194,Fez1,fasciculation and elongation protein zeta 1,FEZ1
4674,ILMN_1366361,5.070000000000001e-07,1.05e-07,-8.920129,7.267865,-1.41299613,Fez2,fasciculation and elongation protein zeta 2,FEZ2
8374,ILMN_1365078,0.0007099999999999999,0.000264,4.622433,-0.8314790000000001,0.2504152,Fgd4,"FYVE, RhoGEF and PH domain containing 4",FGD4
4828,ILMN_1368605,7.22e-07,1.55e-07,8.673411999999999,6.86649,0.96554336,Fgf1,fibroblast growth factor 1,FGF1
11070,ILMN_1370793,0.0148,0.007259999999999999,-3.0627880000000003,-4.151009999999999,-0.13373625,Fgf10,fibroblast growth factor 10,FGF10
21839,ILMN_1356803,0.912,0.884,0.148284,-8.071586,0.00576471,Fgf11,fibroblast growth factor 11,FGF11
8368,ILMN_1374457,0.000704,0.000261,-4.626894,-0.8219870000000001,-0.72477125,Fgf12,fibroblast growth factor 12,FGF12
10146,ILMN_1355999,0.00635,0.00286,-3.500172,-3.2331220000000003,-0.45114251,Fgf13,fibroblast growth factor 13,FGF13
10369,ILMN_1350498,0.007940000000000001,0.00365,-3.3855690000000003,-3.4759519999999995,-0.18713569,Fgf2,fibroblast growth factor 2,FGF2
16095,ILMN_1367620,0.237,0.16899999999999998,1.437107,-7.0523419999999994,0.05985402,Fgf5,fibroblast growth factor 5,FGF5
15227,ILMN_1357408,0.16899999999999998,0.114,-1.667973,-6.721272999999999,-0.11815285,Fgf7,fibroblast growth factor 7,FGF7
16972,ILMN_1365421,0.321,0.242,1.214955,-7.334191000000001,0.04955947,Fgf9,fibroblast growth factor 9,FGF9
15047,ILMN_1369979,0.158,0.105,-1.714161,-6.650769,-0.08286427,Fgfbp3,fibroblast growth factor binding protein 3,FGFBP3
14406,ILMN_1373016,0.11900000000000001,0.076,-1.893792,-6.364215,-0.41251699,Fgfr1op2,FGFR1 oncogene partner 2,FGFR1OP2
11978,ILMN_1371701,0.03,0.0159,2.68637,-4.913293,0.13300607,Fgfr2,fibroblast growth factor receptor 2,FGFR2
3556,ILMN_1370736,2.5499999999999997e-08,4e-09,-11.217539,10.675519,-0.50672976,Fgfr3,fibroblast growth factor receptor 3,FGFR3
21694,ILMN_1356454,0.894,0.861,-0.177708,-8.066512,-0.013103,Fgfrl1,fibroblast growth factor receptor-like 1,FGFRL1
19007,ILMN_1359590,0.5479999999999999,0.46299999999999997,-0.752221,-7.788436,-0.04895314,Fgl2,fibrinogen-like 2,FGL2
2940,ILMN_1367033,4.89e-09,6.39e-10,-12.701195,12.600375999999999,-2.48317871,Fhl1,four and a half LIM domains 1,FHL1
238,ILMN_1372988,1.9699999999999997e-13,2.09e-15,-28.390187,25.650593,-5.09874259,Fhl2,four and a half LIM domains 2,FHL2
5188,ILMN_1368369,1.74e-06,4.01e-07,-8.082146,5.873836,-1.38027605,Fhl3,four and a half LIM domains 3,FHL3
2720,ILMN_1367710,2.7699999999999997e-09,3.3500000000000003e-10,-13.258220000000001,13.275404,-1.29391028,Fibp,FGF1 intracellular binding protein,FIBP
5723,ILMN_1368659,5.72e-06,1.45e-06,-7.322835,4.533025,-0.36598882,Fig4,FIG4 phosphoinositide 5-phosphatase,FIG4
14195,ILMN_1376493,0.10800000000000001,0.0681,-1.952377,-6.2667589999999995,-0.09789343,Fignl1,fidgetin-like 1,FIGNL1
1259,ILMN_1376850,3.3399999999999996e-11,1.8700000000000003e-12,-18.548059,18.677488,-1.99040916,Filip1,filamin A interacting protein 1,FILIP1
5599,ILMN_1355940,4.1e-06,1.02e-06,-7.527438,4.901781,-0.49516904,Fip1l1,factor interacting with PAPOLA and CPSF1,FIP1L1
4137,ILMN_1366427,1.25e-07,2.3100000000000002e-08,-9.942092,8.854217,-2.24360577,Fis1,"fission, mitochondrial 1",FIS1
278,ILMN_1353043,2.7800000000000003e-13,3.45e-15,-27.524233000000002,25.144317,-1.71974772,Fitm1,fat storage-inducing transmembrane protein 1,FITM1
4465,ILMN_1358602,2.85e-07,5.6399999999999995e-08,-9.330361,7.919107,-1.85933676,Fitm2,fat storage-inducing transmembrane protein 2,FITM2
2221,ILMN_1349017,6.93e-10,6.83e-11,-14.716447,14.934038000000001,-2.11601064,Fkbp10,FK506 binding protein 10,FKBP10
2831,ILMN_1356654,3.75e-09,4.72e-10,-12.960207,12.917291,-3.13498611,Fkbp1a,FK506 binding protein 1a,FKBP1A
13759,ILMN_1364050,0.0869,0.0531,2.083815,-6.041528,0.1168161,Fkbp2,FK506 binding protein 2,FKBP2
1631,ILMN_1364360,1.2200000000000002e-10,8.849999999999999e-12,-16.794271,17.061933,-1.79423503,Fkbp3,FK506 binding protein 3,FKBP3
6184,ILMN_1376629,1.6100000000000002e-05,4.43e-06,-6.700175,3.376475,-1.84418913,Fkbp5,FK506 binding protein 5,FKBP5
347,ILMN_1360786,4.4299999999999993e-13,6.85e-15,-26.376817,24.447379,-2.36845269,Fkbp8,FK506 binding protein 8,FKBP8
1315,ILMN_1353562,4.17e-11,2.44e-12,-18.236382,18.401139999999998,-2.98737242,Fkbp9,FK506 binding protein 9,FKBP9
9778,ILMN_1349988,0.0044,0.0019100000000000002,-3.68844,-2.831826,-0.21889701,Fkrp,fukutin related protein,FKRP
7253,ILMN_1359585,0.00011899999999999999,3.84e-05,-5.567179,1.1420860000000002,-0.3639283,Fktn,fukutin,FKTN
3748,ILMN_1350527,4.6500000000000006e-08,7.74e-09,-10.727122999999999,9.994764,-1.65142265,Flcn,folliculin,FLCN
1852,ILMN_1354486,2.36e-10,1.94e-11,-15.965221,16.243099,-3.40913634,Flii,"FLII, actin remodeling protein",FLII
940,ILMN_1368821,9.710000000000001e-12,4.0600000000000004e-13,-20.429779999999997,20.25737,-2.66326351,Flna,filamin A,FLNA
111,ILMN_1348870,4.69e-14,2.34e-16,-32.507015,27.853395000000003,-3.2490210999999998,Flot1,flotillin 1,FLOT1
1229,ILMN_1350025,3.0500000000000005e-11,1.67e-12,-18.683682,18.796368,-2.17667262,Flot2,flotillin 2,FLOT2
11881,ILMN_1352982,0.0278,0.0147,-2.726699,-4.833295,-0.54748888,Flrt2,fibronectin leucine rich transmembrane protein 2,FLRT2
9215,ILMN_1350369,0.00228,0.0009339999999999999,-4.023924,-2.112666,-0.33341552,Flrt3,fibronectin leucine rich transmembrane protein 3,FLRT3
5603,ILMN_1372038,4.13e-06,1.03e-06,-7.523466,4.894677,-0.50687503,Flt1,FMS-related tyrosine kinase 1,FLT1
5586,ILMN_1370925,4.01e-06,9.95e-07,-7.5419,4.927637,-0.42166213,Flywch1,FLYWCH-type zinc finger 1,FLYWCH1
21827,ILMN_1360809,0.91,0.882,-0.150893,-8.071173,-0.00958598,Fmnl1,formin-like 1,FMNL1
8402,ILMN_1375784,0.000743,0.000277,-4.598582,-0.882252,-0.26380696,Fmo4,flavin containing monooxygenase 4,FMO4
12088,ILMN_1371407,0.0322,0.0173,-2.646786,-4.991358,-0.64760316,Fmod,fibromodulin,FMOD
12498,ILMN_1363458,0.0423,0.0235,2.497586,-5.281244,0.31887372,Fmr1,fragile X mental retardation 1,FMR1
6890,ILMN_1348956,6.36e-05,1.95e-05,-5.914736,1.8446240000000003,-1.43356308,Fn1,fibronectin 1,FN1
13863,ILMN_1361637,0.0917,0.0565,2.051776,-6.097237000000001,0.43147381,Fn3krp,fructosamine-3-kinase-related protein,FN3KRP
12587,ILMN_1373297,0.0447,0.025,2.465897,-5.3418589999999995,0.15094042,Fnbp1,formin binding protein 1,FNBP1
3045,ILMN_1371331,6.579999999999999e-09,8.89e-10,-12.424093,12.25531,-0.86308216,Fnbp4,formin binding protein 4,FNBP4
21946,ILMN_1367087,0.9229999999999999,0.899,0.128529,-8.074481,0.02238899,Fndc3a,fibronectin type III domain containing 3a,FNDC3A
5716,ILMN_1351873,5.6e-06,1.42e-06,-7.335513000000001,4.556036,-1.29911722,Fnta,"farnesyltransferase, CAAX box, alpha",FNTA
4855,ILMN_1352070,7.77e-07,1.67e-07,-8.623313000000001,6.784076,-0.82446457,Fntb,"farnesyltransferase, CAAX box, beta",FNTB
6163,ILMN_1368356,1.55e-05,4.25e-06,-6.722374,3.4185980000000002,-2.63491384,Fos,FBJ osteosarcoma oncogene,FOS
6038,ILMN_1360212,1.17e-05,3.15e-06,-6.887403,3.729679,-0.29147876,Foxj2,forkhead box J2,FOXJ2
22058,ILMN_1356320,0.938,0.919,-0.103524,-8.077553,-0.00499539,Foxm1,forkhead box M1,FOXM1
10719,ILMN_1353255,0.011000000000000001,0.005229999999999999,3.217534,-3.829279,0.49246647,Foxn3,forkhead box N3,FOXN3
14632,ILMN_1374077,0.133,0.0862,-1.8250220000000001,-6.476167,-0.19991022,Foxo3,forkhead box O3,FOXO3
6879,ILMN_1368581,6.18e-05,1.89e-05,-5.930023,1.8751900000000001,-0.30099116,Foxo4,forkhead box O4,FOXO4
6439,ILMN_1351093,2.7600000000000003e-05,7.89e-06,-6.388472,2.778139,-0.58662964,Foxp1,forkhead box P1,FOXP1
14263,ILMN_1360326,0.111,0.0703,-1.9357970000000002,-6.29453,-0.08927919,Foxp4,forkhead box P4,FOXP4
18756,ILMN_1369466,0.518,0.43200000000000005,-0.8062520000000001,-7.745406,-0.06659105,Fpgt,fucose-1-phosphate guanylyltransferase,FPGT
7459,ILMN_1376899,0.000173,5.720000000000001e-05,-5.368158,0.73353,-0.23912856,Frk,fyn-related Src family tyrosine kinase,FRK
636,ILMN_1357967,2.24e-12,6.34e-14,-22.958839,22.171285,-1.74370762,Frmd8,FERM domain containing 8,FRMD8
10328,ILMN_1373764,0.00765,0.00351,3.4048279999999997,-3.4352370000000003,0.257436,Frs2,fibroblast growth factor receptor substrate 2,FRS2
21832,ILMN_1649903,0.9109999999999999,0.883,0.149757,-8.071354,0.01079437,Frs3,fibroblast growth factor receptor substrate 3,FRS3
3026,ILMN_1358955,6.16e-09,8.28e-10,-12.483336999999999,12.329616,-1.63513822,Fry,FRY microtubule binding protein,FRY
19886,ILMN_1366268,0.657,0.58,0.56481,-7.915804,0.08685063,Frzb,frizzled-related protein,FRZB
15482,ILMN_1352886,0.187,0.128,1.601876,-6.819769,0.06736347,Fscn2,"fascin actin-bundling protein 2, retinal",FSCN2
12273,ILMN_1353747,0.0363,0.0198,-2.581771,-5.118556,-0.15252522,Fst,follistatin,FST
3921,ILMN_1354884,7.29e-08,1.27e-08,-10.365472,9.477343,-2.99227057,Fstl1,follistatin-like 1,FSTL1
4871,ILMN_1365569,8.109999999999999e-07,1.75e-07,-8.593974000000001,6.735669000000001,-0.56287275,Fstl3,follistatin like 3,FSTL3
6393,ILMN_1349772,2.52e-05,7.15e-06,6.440629,2.879149,1.2089058000000001,Ftcd,formimidoyltransferase cyclodeaminase,FTCD
1876,ILMN_1374437,2.51e-10,2.0899999999999997e-11,-15.889425,16.166316000000002,-1.67277188,Fto,fat mass and obesity associated,FTO
19996,ILMN_1376348,0.669,0.594,0.543686,-7.9279839999999995,0.04191776,Ftsj3,FtsJ homolog 3,FTSJ3
3145,ILMN_1361276,8.25e-09,1.15e-09,-12.210372999999999,11.984805,-0.51178222,Fubp1,far upstream element binding protein 1,FUBP1
2247,ILMN_1355282,7.580000000000001e-10,7.559999999999999e-11,-14.61955,14.828372,-1.91485544,Fuca1,"fucosidase, alpha-L- 1, tissue",FUCA1
2616,ILMN_1352132,2e-09,2.3199999999999997e-10,-13.583122,13.658126999999999,-2.48595439,Fuca2,"fucosidase, alpha-L- 2, plasma",FUCA2
145,ILMN_1351504,7.19e-14,4.69e-16,-31.142673,27.158056,-2.49530501,Fuk,fucokinase,FUK
5364,ILMN_1375256,2.5e-06,5.95e-07,-7.84479,5.462815,-1.5805562,Fundc1,FUN14 domain containing 1,FUNDC1
8322,ILMN_1362103,0.0006580000000000001,0.00024300000000000002,-4.661541000000001,-0.748305,-0.72739428,Fundc2,FUN14 domain containing 2,FUNDC2
19581,ILMN_1365522,0.623,0.542,0.622925,-7.879997,0.02970685,Fut11,fucosyltransferase 11,FUT11
15056,ILMN_1361955,0.158,0.106,-1.7120490000000002,-6.654023,-0.08917963,Fut4,fucosyltransferase 4,FUT4
3047,ILMN_1376836,6.579999999999999e-09,8.900000000000001e-10,-12.423322,12.254341,-1.48206074,Fut8,fucosyltransferase 8,FUT8
6015,ILMN_1376462,1.11e-05,2.96e-06,-6.921202,3.792943,-1.6890745999999999,Fxr1,FMR1 autosomal homolog 1,FXR1
435,ILMN_1357901,7.58e-13,1.47e-14,-25.154861,23.66998,-1.61300694,Fxr2,FMR1 autosomal homolog 2,FXR2
1058,ILMN_1372940,1.57e-11,7.4e-13,-19.670517999999998,19.637417000000003,-3.74264883,Fxyd1,FXYD domain-containing ion transport regulator 1,FXYD1
3679,ILMN_1371590,3.68e-08,6e-09,-10.914077,10.257059,-0.71329661,Fxyd5,FXYD domain-containing ion transport regulator 5,FXYD5
4806,ILMN_1365784,6.76e-07,1.44e-07,-8.71769,6.939072,-1.1878164,Fxyd6,FXYD domain-containing ion transport regulator 6,FXYD6
13682,ILMN_1357634,0.0835,0.0507,-2.107987,-5.999164,-0.33653132,Fyco1,FYVE and coiled-coil domain containing 1,FYCO1
1122,ILMN_1362937,2.03e-11,1.01e-12,-19.284948,19.313714,-1.2423563,Fyn,"FYN proto-oncogene, Src family tyrosine kinase",FYN
6390,ILMN_1355027,2.51e-05,7.12e-06,6.443325,2.884361,0.86256027,Fyttd1,forty-two-three domain containing 1,FYTTD1
3089,ILMN_1350645,7.23e-09,1e-09,-12.334036,12.141795,-1.83810937,Fzd1,frizzled class receptor 1,FZD1
6632,ILMN_1352501,3.87e-05,1.1400000000000001e-05,6.193587,2.397581,0.51782565,Fzd4,frizzled class receptor 4,FZD4
11230,ILMN_1362768,0.0167,0.00831,-2.998639,-4.2831410000000005,-0.11979115,Fzd5,frizzled class receptor 5,FZD5
3096,ILMN_1359448,7.3e-09,1e-09,-12.323671000000001,12.128687,-0.51292382,Fzr1,fizzy/cell division cycle 20 related 1,FZR1
2575,ILMN_1350091,1.82e-09,2.0799999999999998e-10,-13.680657,13.77149,-2.83636659,G0s2,G0/G1switch 2,G0S2
