GO_Term_Id	GO_Term	pvalue	BH_pvalue	GO_Term_Gene_Total	Gene_Count_GO_Term	Gene_Ids
GO:0032101	regulation of response to external stimulus	2.30581549881876e-08	9.46389716035992e-06	885	18	ENSG00000127129, ENSG00000171951, ENSG00000118785, ENSG00000145623, ENSG00000078401, ENSG00000135318, ENSG00000106366, ENSG00000104368, ENSG00000137033, ENSG00000136869, ENSG00000122861, ENSG00000166923, ENSG00000137801, ENSG00000108691, ENSG00000184557, ENSG00000011422, ENSG00000124212, ENSG00000100311
GO:0060326	cell chemotaxis	2.34382514249342e-08	9.46389716035992e-06	220	10	ENSG00000127129, ENSG00000171951, ENSG00000118785, ENSG00000213949, ENSG00000078401, ENSG00000106366, ENSG00000166923, ENSG00000137801, ENSG00000108691, ENSG00000100311
GO:2000026	regulation of multicellular organismal development	2.62295552225201e-08	1.03833037330874e-05	1576	25	ENSG00000115380, ENSG00000118785, ENSG00000078401, ENSG00000186340, ENSG00000122641, ENSG00000106366, ENSG00000128606, ENSG00000137573, ENSG00000156466, ENSG00000164932, ENSG00000164761, ENSG00000136869, ENSG00000122861, ENSG00000154096, ENSG00000111348, ENSG00000021645, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000175832, ENSG00000167772, ENSG00000130477, ENSG00000124212, ENSG00000100311
GO:0071621	granulocyte chemotaxis	3.71349802708806e-08	1.44176560901694e-05	85	7	ENSG00000127129, ENSG00000171951, ENSG00000118785, ENSG00000213949, ENSG00000078401, ENSG00000137801, ENSG00000108691
GO:1901342	regulation of vasculature development	4.42825257756365e-08	1.68683002431005e-05	214	10	ENSG00000186340, ENSG00000106366, ENSG00000137573, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000167772, ENSG00000124212, ENSG00000100311
GO:0016477	cell migration	4.82991340091258e-08	1.805761512056e-05	1150	21	ENSG00000127129, ENSG00000115232, ENSG00000171951, ENSG00000118785, ENSG00000213949, ENSG00000078401, ENSG00000164692, ENSG00000106366, ENSG00000137573, ENSG00000104368, ENSG00000164932, ENSG00000137033, ENSG00000122861, ENSG00000196611, ENSG00000154096, ENSG00000111348, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000100311
GO:0005581	collagen trimer	5.35281289326233e-08	1.96487162731042e-05	102	8	ENSG00000163359, ENSG00000144810, ENSG00000113083, ENSG00000112280, ENSG00000164692, ENSG00000164932, ENSG00000204291, ENSG00000139329
GO:0042730	fibrinolysis	5.71945466788883e-08	2.06196554089299e-05	27	5	ENSG00000106366, ENSG00000104368, ENSG00000122861, ENSG00000137801, ENSG00000011422
GO:0042221	response to chemical	5.90176899250842e-08	2.09036516122373e-05	4433	41	ENSG00000127129, ENSG00000162645, ENSG00000143632, ENSG00000163359, ENSG00000115232, ENSG00000171951, ENSG00000163581, ENSG00000109193, ENSG00000138675, ENSG00000118785, ENSG00000145623, ENSG00000213949, ENSG00000113083, ENSG00000078401, ENSG00000112280, ENSG00000135318, ENSG00000122641, ENSG00000164692, ENSG00000106366, ENSG00000137573, ENSG00000156466, ENSG00000164761, ENSG00000136869, ENSG00000095303, ENSG00000101892, ENSG00000077943, ENSG00000122861, ENSG00000165887, ENSG00000135363, ENSG00000139329, ENSG00000021645, ENSG00000166147, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000175832, ENSG00000184557, ENSG00000011422, ENSG00000124212, ENSG00000100311
GO:0005125	cytokine activity	6.84367180751603e-08	2.38218776072312e-05	227	9	ENSG00000171951, ENSG00000118785, ENSG00000078401, ENSG00000122641, ENSG00000156466, ENSG00000164761, ENSG00000137033, ENSG00000166923, ENSG00000108691
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	7.08787984119227e-08	2.42537637481069e-05	339	12	ENSG00000122641, ENSG00000164692, ENSG00000106366, ENSG00000137573, ENSG00000156466, ENSG00000101892, ENSG00000077943, ENSG00000166147, ENSG00000166923, ENSG00000137801, ENSG00000108691, ENSG00000100311
GO:0097530	granulocyte migration	7.83104506653838e-08	2.63501614747239e-05	93	7	ENSG00000127129, ENSG00000171951, ENSG00000118785, ENSG00000213949, ENSG00000078401, ENSG00000137801, ENSG00000108691
GO:0007155	cell adhesion	8.16753891793096e-08	2.7031875936739e-05	1572	24	ENSG00000163359, ENSG00000115232, ENSG00000144810, ENSG00000118785, ENSG00000113361, ENSG00000213949, ENSG00000145681, ENSG00000120708, ENSG00000135318, ENSG00000186340, ENSG00000106366, ENSG00000204291, ENSG00000041982, ENSG00000077943, ENSG00000148848, ENSG00000122861, ENSG00000154096, ENSG00000111348, ENSG00000133110, ENSG00000021645, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691
GO:0022610	biological adhesion	8.73569899457371e-08	2.84459720970079e-05	1578	24	ENSG00000163359, ENSG00000115232, ENSG00000144810, ENSG00000118785, ENSG00000113361, ENSG00000213949, ENSG00000145681, ENSG00000120708, ENSG00000135318, ENSG00000186340, ENSG00000106366, ENSG00000204291, ENSG00000041982, ENSG00000077943, ENSG00000148848, ENSG00000122861, ENSG00000154096, ENSG00000111348, ENSG00000133110, ENSG00000021645, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691
GO:0044420	extracellular matrix component	1.02518874519639e-07	3.24036769450092e-05	139	9	ENSG00000163359, ENSG00000144810, ENSG00000120708, ENSG00000186340, ENSG00000164692, ENSG00000204291, ENSG00000041982, ENSG00000139329, ENSG00000166147
GO:0002685	regulation of leukocyte migration	1.02721052279984e-07	3.24036769450092e-05	150	8	ENSG00000127129, ENSG00000115232, ENSG00000078401, ENSG00000106366, ENSG00000137033, ENSG00000166923, ENSG00000137801, ENSG00000108691
GO:0009888	tissue development	1.1554968095455e-07	3.58897309044832e-05	1820	26	ENSG00000143632, ENSG00000115380, ENSG00000115232, ENSG00000144810, ENSG00000118785, ENSG00000120708, ENSG00000078401, ENSG00000112280, ENSG00000122641, ENSG00000128606, ENSG00000137573, ENSG00000164932, ENSG00000041982, ENSG00000077943, ENSG00000122861, ENSG00000165887, ENSG00000154096, ENSG00000139329, ENSG00000133110, ENSG00000092054, ENSG00000166923, ENSG00000137801, ENSG00000175832, ENSG00000184557, ENSG00000124212, ENSG00000100311
GO:0050793	regulation of developmental process	1.36181883962166e-07	4.1081614679267e-05	2125	28	ENSG00000115380, ENSG00000109193, ENSG00000118785, ENSG00000078401, ENSG00000186340, ENSG00000122641, ENSG00000106366, ENSG00000128606, ENSG00000137573, ENSG00000156466, ENSG00000164932, ENSG00000164761, ENSG00000136869, ENSG00000122861, ENSG00000165887, ENSG00000154096, ENSG00000111348, ENSG00000021645, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000175832, ENSG00000184557, ENSG00000167772, ENSG00000130477, ENSG00000124212, ENSG00000100311
GO:0048585	negative regulation of response to stimulus	1.36335043019015e-07	4.1081614679267e-05	1404	22	ENSG00000171951, ENSG00000118785, ENSG00000213949, ENSG00000078401, ENSG00000135318, ENSG00000106366, ENSG00000137573, ENSG00000104368, ENSG00000164932, ENSG00000137033, ENSG00000136869, ENSG00000122861, ENSG00000154096, ENSG00000185559, ENSG00000166147, ENSG00000166923, ENSG00000137801, ENSG00000108691, ENSG00000184557, ENSG00000011422, ENSG00000124212, ENSG00000100311
GO:0048870	cell motility	1.96272151496734e-07	5.67039628696554e-05	1248	21	ENSG00000127129, ENSG00000115232, ENSG00000171951, ENSG00000118785, ENSG00000213949, ENSG00000078401, ENSG00000164692, ENSG00000106366, ENSG00000137573, ENSG00000104368, ENSG00000164932, ENSG00000137033, ENSG00000122861, ENSG00000196611, ENSG00000154096, ENSG00000111348, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000100311
GO:0051674	localization of cell	1.96272151496734e-07	5.67039628696554e-05	1248	21	ENSG00000127129, ENSG00000115232, ENSG00000171951, ENSG00000118785, ENSG00000213949, ENSG00000078401, ENSG00000164692, ENSG00000106366, ENSG00000137573, ENSG00000104368, ENSG00000164932, ENSG00000137033, ENSG00000122861, ENSG00000196611, ENSG00000154096, ENSG00000111348, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000100311
GO:0032103	positive regulation of response to external stimulus	1.96605943874183e-07	5.67039628696554e-05	281	10	ENSG00000127129, ENSG00000171951, ENSG00000145623, ENSG00000078401, ENSG00000106366, ENSG00000137033, ENSG00000136869, ENSG00000137801, ENSG00000108691, ENSG00000100311
GO:0006935	chemotaxis	2.32529269824862e-07	6.52018531735298e-05	854	17	ENSG00000127129, ENSG00000163359, ENSG00000171951, ENSG00000138675, ENSG00000118785, ENSG00000213949, ENSG00000078401, ENSG00000112280, ENSG00000106366, ENSG00000122861, ENSG00000021645, ENSG00000166923, ENSG00000137801, ENSG00000108691, ENSG00000175832, ENSG00000011422, ENSG00000100311
GO:0042330	taxis	2.32529269824862e-07	6.52018531735298e-05	854	17	ENSG00000127129, ENSG00000163359, ENSG00000171951, ENSG00000138675, ENSG00000118785, ENSG00000213949, ENSG00000078401, ENSG00000112280, ENSG00000106366, ENSG00000122861, ENSG00000021645, ENSG00000166923, ENSG00000137801, ENSG00000108691, ENSG00000175832, ENSG00000011422, ENSG00000100311
GO:0045765	regulation of angiogenesis	2.86506014763699e-07	7.92365744118399e-05	198	9	ENSG00000186340, ENSG00000106366, ENSG00000137573, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000167772, ENSG00000124212
GO:0051093	negative regulation of developmental process	2.92390838836482e-07	7.97713330441856e-05	764	16	ENSG00000115380, ENSG00000118785, ENSG00000186340, ENSG00000122641, ENSG00000106366, ENSG00000128606, ENSG00000137573, ENSG00000164761, ENSG00000136869, ENSG00000165887, ENSG00000154096, ENSG00000111348, ENSG00000166923, ENSG00000137801, ENSG00000108691, ENSG00000175832
GO:0050920	regulation of chemotaxis	3.3865937962071e-07	9.11625895355002e-05	161	8	ENSG00000127129, ENSG00000171951, ENSG00000078401, ENSG00000106366, ENSG00000166923, ENSG00000137801, ENSG00000108691, ENSG00000100311
GO:0031589	cell-substrate adhesion	3.56473379958345e-07	9.46952772102503e-05	311	11	ENSG00000115232, ENSG00000144810, ENSG00000118785, ENSG00000213949, ENSG00000106366, ENSG00000077943, ENSG00000122861, ENSG00000154096, ENSG00000166923, ENSG00000137801, ENSG00000006327
GO:0005788	endoplasmic reticulum lumen	3.99938811481784e-07	0.000104861878766308	199	9	ENSG00000163359, ENSG00000144810, ENSG00000078401, ENSG00000112280, ENSG00000164692, ENSG00000204291, ENSG00000137801, ENSG00000011422, ENSG00000100311
GO:0070887	cellular response to chemical stimulus	4.68548208563105e-07	0.00012127589464975	2857	31	ENSG00000127129, ENSG00000162645, ENSG00000115232, ENSG00000171951, ENSG00000109193, ENSG00000138675, ENSG00000118785, ENSG00000145623, ENSG00000213949, ENSG00000078401, ENSG00000122641, ENSG00000164692, ENSG00000106366, ENSG00000137573, ENSG00000156466, ENSG00000164761, ENSG00000136869, ENSG00000095303, ENSG00000101892, ENSG00000077943, ENSG00000122861, ENSG00000165887, ENSG00000135363, ENSG00000166147, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000184557, ENSG00000124212, ENSG00000100311
GO:0006954	inflammatory response	4.7573716299312e-07	0.000121577944097065	674	14	ENSG00000171951, ENSG00000163661, ENSG00000118785, ENSG00000145623, ENSG00000135318, ENSG00000106366, ENSG00000137033, ENSG00000136869, ENSG00000095303, ENSG00000169129, ENSG00000137801, ENSG00000108691, ENSG00000184557, ENSG00000124212
GO:0050921	positive regulation of chemotaxis	6.37927146834403e-07	0.000160988889592997	124	7	ENSG00000127129, ENSG00000171951, ENSG00000078401, ENSG00000106366, ENSG00000137801, ENSG00000108691, ENSG00000100311
GO:0022603	regulation of anatomical structure morphogenesis	6.77963534425852e-07	0.000168980318475599	893	17	ENSG00000118785, ENSG00000078401, ENSG00000186340, ENSG00000106366, ENSG00000137573, ENSG00000164932, ENSG00000164761, ENSG00000122861, ENSG00000154096, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000175832, ENSG00000167772, ENSG00000130477, ENSG00000124212
GO:0022617	extracellular matrix disassembly	7.53397679100621e-07	0.000185492021260518	147	8	ENSG00000163359, ENSG00000144810, ENSG00000118785, ENSG00000112280, ENSG00000164692, ENSG00000204291, ENSG00000196611, ENSG00000166147
GO:0031639	plasminogen activation	7.73633603571689e-07	0.000188179383403721	21	4	ENSG00000106366, ENSG00000104368, ENSG00000122861, ENSG00000137801
GO:0040012	regulation of locomotion	9.36620870729165e-07	0.00022511236618037	727	15	ENSG00000127129, ENSG00000115232, ENSG00000171951, ENSG00000163661, ENSG00000078401, ENSG00000106366, ENSG00000137573, ENSG00000137033, ENSG00000122861, ENSG00000154096, ENSG00000111348, ENSG00000166923, ENSG00000137801, ENSG00000108691, ENSG00000100311
GO:0007167	enzyme linked receptor protein signaling pathway	9.63747298520134e-07	0.0002289069907038	1249	20	ENSG00000115380, ENSG00000138675, ENSG00000213949, ENSG00000122641, ENSG00000164692, ENSG00000106366, ENSG00000137573, ENSG00000104368, ENSG00000156466, ENSG00000101892, ENSG00000077943, ENSG00000148848, ENSG00000169129, ENSG00000166147, ENSG00000166923, ENSG00000137801, ENSG00000108691, ENSG00000184557, ENSG00000011422, ENSG00000100311
GO:0048518	positive regulation of biological process	1.01855918718779e-06	0.000239112691048073	5565	46	ENSG00000127129, ENSG00000143632, ENSG00000115232, ENSG00000171951, ENSG00000144810, ENSG00000163661, ENSG00000109193, ENSG00000138675, ENSG00000118785, ENSG00000145623, ENSG00000213949, ENSG00000078401, ENSG00000135318, ENSG00000186340, ENSG00000122641, ENSG00000106366, ENSG00000137573, ENSG00000156466, ENSG00000164932, ENSG00000041982, ENSG00000137033, ENSG00000136869, ENSG00000095303, ENSG00000101892, ENSG00000077943, ENSG00000169129, ENSG00000122861, ENSG00000135363, ENSG00000196611, ENSG00000170290, ENSG00000154096, ENSG00000111348, ENSG00000139329, ENSG00000021645, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000175832, ENSG00000184557, ENSG00000041353, ENSG00000011422, ENSG00000167772, ENSG00000130477, ENSG00000124212, ENSG00000100311
GO:0009719	response to endogenous stimulus	1.16217674036108e-06	0.000269691795530457	1695	23	ENSG00000143632, ENSG00000163581, ENSG00000138675, ENSG00000118785, ENSG00000113083, ENSG00000078401, ENSG00000122641, ENSG00000164692, ENSG00000106366, ENSG00000137573, ENSG00000156466, ENSG00000164761, ENSG00000095303, ENSG00000101892, ENSG00000077943, ENSG00000122861, ENSG00000135363, ENSG00000166147, ENSG00000166923, ENSG00000137801, ENSG00000108691, ENSG00000184557, ENSG00000100311
GO:0048520	positive regulation of behavior	1.50002829100692e-06	0.000344137172353849	143	7	ENSG00000127129, ENSG00000171951, ENSG00000078401, ENSG00000106366, ENSG00000137801, ENSG00000108691, ENSG00000100311
GO:0002688	regulation of leukocyte chemotaxis	1.53001678117399e-06	0.000347073132529458	96	6	ENSG00000127129, ENSG00000078401, ENSG00000106366, ENSG00000166923, ENSG00000137801, ENSG00000108691
GO:0071560	cellular response to transforming growth factor beta stimulus	1.83667495299493e-06	0.000409582491564895	232	9	ENSG00000078401, ENSG00000164692, ENSG00000106366, ENSG00000101892, ENSG00000077943, ENSG00000166147, ENSG00000137801, ENSG00000108691, ENSG00000100311
GO:0061448	connective tissue development	1.84615417962284e-06	0.000409582491564895	234	9	ENSG00000115380, ENSG00000120708, ENSG00000078401, ENSG00000112280, ENSG00000137573, ENSG00000139329, ENSG00000166923, ENSG00000137801, ENSG00000100311
GO:0071559	response to transforming growth factor beta	2.16247419715603e-06	0.000474545560504163	235	9	ENSG00000078401, ENSG00000164692, ENSG00000106366, ENSG00000101892, ENSG00000077943, ENSG00000166147, ENSG00000137801, ENSG00000108691, ENSG00000100311
GO:0010033	response to organic substance	2.18996790211917e-06	0.000475411419095525	3053	31	ENSG00000127129, ENSG00000162645, ENSG00000143632, ENSG00000115232, ENSG00000163581, ENSG00000138675, ENSG00000118785, ENSG00000145623, ENSG00000113083, ENSG00000078401, ENSG00000122641, ENSG00000164692, ENSG00000106366, ENSG00000137573, ENSG00000156466, ENSG00000164761, ENSG00000136869, ENSG00000095303, ENSG00000101892, ENSG00000077943, ENSG00000122861, ENSG00000135363, ENSG00000139329, ENSG00000166147, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000184557, ENSG00000124212, ENSG00000100311
GO:0009605	response to external stimulus	2.35911236986979e-06	0.0005066821237798	2601	28	ENSG00000127129, ENSG00000143632, ENSG00000163359, ENSG00000171951, ENSG00000163661, ENSG00000138675, ENSG00000118785, ENSG00000145623, ENSG00000213949, ENSG00000145681, ENSG00000078401, ENSG00000112280, ENSG00000135318, ENSG00000106366, ENSG00000104368, ENSG00000164761, ENSG00000137033, ENSG00000136869, ENSG00000122861, ENSG00000021645, ENSG00000166923, ENSG00000137801, ENSG00000108691, ENSG00000175832, ENSG00000184557, ENSG00000011422, ENSG00000124212, ENSG00000100311
GO:0051716	cellular response to stimulus	2.79740977518994e-06	0.000594493746855891	7206	52	ENSG00000162618, ENSG00000127129, ENSG00000162645, ENSG00000143632, ENSG00000115380, ENSG00000115232, ENSG00000171951, ENSG00000198829, ENSG00000109193, ENSG00000138675, ENSG00000118785, ENSG00000113361, ENSG00000145623, ENSG00000213949, ENSG00000145681, ENSG00000078401, ENSG00000122641, ENSG00000164692, ENSG00000106366, ENSG00000137573, ENSG00000104368, ENSG00000156466, ENSG00000164932, ENSG00000164761, ENSG00000204291, ENSG00000041982, ENSG00000137033, ENSG00000136869, ENSG00000095303, ENSG00000101892, ENSG00000077943, ENSG00000148848, ENSG00000169129, ENSG00000122861, ENSG00000165887, ENSG00000135363, ENSG00000154096, ENSG00000111348, ENSG00000133110, ENSG00000021645, ENSG00000185559, ENSG00000166147, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000184557, ENSG00000041353, ENSG00000011422, ENSG00000130477, ENSG00000124212, ENSG00000100311
GO:0040013	negative regulation of locomotion	2.94699176742684e-06	0.000619758508256046	264	9	ENSG00000163661, ENSG00000106366, ENSG00000137573, ENSG00000137033, ENSG00000154096, ENSG00000111348, ENSG00000166923, ENSG00000137801, ENSG00000108691
GO:0048522	positive regulation of cellular process	3.00004021964542e-06	0.000624410432932179	4808	41	ENSG00000127129, ENSG00000115232, ENSG00000171951, ENSG00000144810, ENSG00000163661, ENSG00000109193, ENSG00000138675, ENSG00000118785, ENSG00000145623, ENSG00000213949, ENSG00000078401, ENSG00000186340, ENSG00000122641, ENSG00000106366, ENSG00000137573, ENSG00000156466, ENSG00000164932, ENSG00000041982, ENSG00000137033, ENSG00000136869, ENSG00000101892, ENSG00000077943, ENSG00000169129, ENSG00000122861, ENSG00000135363, ENSG00000196611, ENSG00000170290, ENSG00000154096, ENSG00000139329, ENSG00000021645, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000175832, ENSG00000184557, ENSG00000041353, ENSG00000011422, ENSG00000130477, ENSG00000124212, ENSG00000100311
GO:0050795	regulation of behavior	3.08773990615464e-06	0.000636105928217919	214	8	ENSG00000127129, ENSG00000171951, ENSG00000078401, ENSG00000106366, ENSG00000166923, ENSG00000137801, ENSG00000108691, ENSG00000100311
GO:0051216	cartilage development	3.26699400605587e-06	0.000655366902119531	186	8	ENSG00000115380, ENSG00000120708, ENSG00000078401, ENSG00000112280, ENSG00000137573, ENSG00000139329, ENSG00000166923, ENSG00000137801
GO:2000379	positive regulation of reactive oxygen species metabolic process	3.27802464865258e-06	0.000655366902119531	106	6	ENSG00000163661, ENSG00000078401, ENSG00000136869, ENSG00000122861, ENSG00000137801, ENSG00000100311
GO:0030336	negative regulation of cell migration	3.27861989767065e-06	0.000655366902119531	199	8	ENSG00000106366, ENSG00000137573, ENSG00000137033, ENSG00000154096, ENSG00000111348, ENSG00000166923, ENSG00000137801, ENSG00000108691
GO:0048583	regulation of response to stimulus	3.39276417155296e-06	0.000662760581619977	3755	35	ENSG00000127129, ENSG00000115232, ENSG00000171951, ENSG00000138675, ENSG00000118785, ENSG00000145623, ENSG00000213949, ENSG00000078401, ENSG00000135318, ENSG00000122641, ENSG00000106366, ENSG00000137573, ENSG00000104368, ENSG00000156466, ENSG00000164932, ENSG00000137033, ENSG00000136869, ENSG00000077943, ENSG00000169129, ENSG00000122861, ENSG00000165887, ENSG00000154096, ENSG00000111348, ENSG00000133110, ENSG00000185559, ENSG00000166147, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000184557, ENSG00000011422, ENSG00000105048, ENSG00000124212, ENSG00000100311
GO:0001516	prostaglandin biosynthetic process	3.41409185638108e-06	0.000662760581619977	26	4	ENSG00000127129, ENSG00000078401, ENSG00000095303, ENSG00000124212
GO:0046457	prostanoid biosynthetic process	3.41409185638108e-06	0.000662760581619977	26	4	ENSG00000127129, ENSG00000078401, ENSG00000095303, ENSG00000124212
GO:0044700	single organism signaling	3.54456947860057e-06	0.000681536316223495	6343	48	ENSG00000162618, ENSG00000127129, ENSG00000162645, ENSG00000115380, ENSG00000115232, ENSG00000171951, ENSG00000198829, ENSG00000163581, ENSG00000138675, ENSG00000113361, ENSG00000145623, ENSG00000213949, ENSG00000078401, ENSG00000122641, ENSG00000164692, ENSG00000106366, ENSG00000137573, ENSG00000104368, ENSG00000156466, ENSG00000164932, ENSG00000164761, ENSG00000204291, ENSG00000041982, ENSG00000137033, ENSG00000136869, ENSG00000095303, ENSG00000101892, ENSG00000077943, ENSG00000148848, ENSG00000169129, ENSG00000122861, ENSG00000165887, ENSG00000154096, ENSG00000111348, ENSG00000133110, ENSG00000021645, ENSG00000185559, ENSG00000166147, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000184557, ENSG00000041353, ENSG00000011422, ENSG00000130477, ENSG00000124212, ENSG00000100311
GO:0002687	positive regulation of leukocyte migration	3.6462469380954e-06	0.000687589246848459	113	6	ENSG00000127129, ENSG00000115232, ENSG00000078401, ENSG00000106366, ENSG00000137801, ENSG00000108691
GO:0023052	signaling	3.65337764189365e-06	0.000687589246848459	6348	48	ENSG00000162618, ENSG00000127129, ENSG00000162645, ENSG00000115380, ENSG00000115232, ENSG00000171951, ENSG00000198829, ENSG00000163581, ENSG00000138675, ENSG00000113361, ENSG00000145623, ENSG00000213949, ENSG00000078401, ENSG00000122641, ENSG00000164692, ENSG00000106366, ENSG00000137573, ENSG00000104368, ENSG00000156466, ENSG00000164932, ENSG00000164761, ENSG00000204291, ENSG00000041982, ENSG00000137033, ENSG00000136869, ENSG00000095303, ENSG00000101892, ENSG00000077943, ENSG00000148848, ENSG00000169129, ENSG00000122861, ENSG00000165887, ENSG00000154096, ENSG00000111348, ENSG00000133110, ENSG00000021645, ENSG00000185559, ENSG00000166147, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000184557, ENSG00000041353, ENSG00000011422, ENSG00000130477, ENSG00000124212, ENSG00000100311
GO:0007154	cell communication	3.67822272820019e-06	0.000687589246848459	6561	49	ENSG00000162618, ENSG00000127129, ENSG00000162645, ENSG00000115380, ENSG00000115232, ENSG00000171951, ENSG00000198829, ENSG00000163581, ENSG00000138675, ENSG00000113361, ENSG00000145623, ENSG00000213949, ENSG00000145681, ENSG00000078401, ENSG00000122641, ENSG00000164692, ENSG00000106366, ENSG00000137573, ENSG00000104368, ENSG00000156466, ENSG00000164932, ENSG00000164761, ENSG00000204291, ENSG00000041982, ENSG00000137033, ENSG00000136869, ENSG00000095303, ENSG00000101892, ENSG00000077943, ENSG00000148848, ENSG00000169129, ENSG00000122861, ENSG00000165887, ENSG00000154096, ENSG00000111348, ENSG00000133110, ENSG00000021645, ENSG00000185559, ENSG00000166147, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000184557, ENSG00000041353, ENSG00000011422, ENSG00000130477, ENSG00000124212, ENSG00000100311
GO:0031982	vesicle	3.73843085328322e-06	0.000692432848595734	3767	34	ENSG00000162618, ENSG00000143632, ENSG00000115380, ENSG00000163359, ENSG00000115232, ENSG00000171951, ENSG00000144810, ENSG00000198829, ENSG00000118785, ENSG00000113361, ENSG00000213949, ENSG00000120708, ENSG00000078401, ENSG00000135318, ENSG00000178033, ENSG00000186340, ENSG00000164692, ENSG00000106366, ENSG00000104368, ENSG00000204291, ENSG00000137033, ENSG00000095303, ENSG00000101825, ENSG00000122861, ENSG00000154096, ENSG00000111348, ENSG00000135480, ENSG00000139329, ENSG00000166147, ENSG00000137801, ENSG00000108691, ENSG00000041353, ENSG00000011422, ENSG00000100311
GO:0030334	regulation of cell migration	3.94361510898149e-06	0.000723796776683884	609	13	ENSG00000127129, ENSG00000115232, ENSG00000078401, ENSG00000106366, ENSG00000137573, ENSG00000137033, ENSG00000122861, ENSG00000154096, ENSG00000111348, ENSG00000166923, ENSG00000137801, ENSG00000108691, ENSG00000100311
GO:0032963	collagen metabolic process	4.23799458426864e-06	0.000770818672628826	134	7	ENSG00000163359, ENSG00000144810, ENSG00000112280, ENSG00000164692, ENSG00000204291, ENSG00000196611, ENSG00000108691
GO:2000146	negative regulation of cell motility	4.4395944797563e-06	0.000800276544212499	209	8	ENSG00000106366, ENSG00000137573, ENSG00000137033, ENSG00000154096, ENSG00000111348, ENSG00000166923, ENSG00000137801, ENSG00000108691
GO:0003012	muscle system process	4.72777251280132e-06	0.000844681409388902	354	10	ENSG00000127129, ENSG00000143632, ENSG00000213949, ENSG00000078401, ENSG00000137573, ENSG00000095303, ENSG00000165887, ENSG00000170290, ENSG00000092054, ENSG00000105048
GO:0030574	collagen catabolic process	4.77153238687052e-06	0.000845021643495868	81	6	ENSG00000163359, ENSG00000144810, ENSG00000112280, ENSG00000164692, ENSG00000204291, ENSG00000196611
GO:0031988	membrane-bounded vesicle	4.81987149100142e-06	0.000846159874189805	3644	33	ENSG00000143632, ENSG00000115380, ENSG00000163359, ENSG00000115232, ENSG00000171951, ENSG00000144810, ENSG00000198829, ENSG00000118785, ENSG00000113361, ENSG00000213949, ENSG00000120708, ENSG00000078401, ENSG00000135318, ENSG00000178033, ENSG00000186340, ENSG00000164692, ENSG00000106366, ENSG00000104368, ENSG00000204291, ENSG00000137033, ENSG00000095303, ENSG00000101825, ENSG00000122861, ENSG00000154096, ENSG00000111348, ENSG00000135480, ENSG00000139329, ENSG00000166147, ENSG00000137801, ENSG00000108691, ENSG00000041353, ENSG00000011422, ENSG00000100311
GO:0042060	wound healing	4.92279640465456e-06	0.000856778763910093	724	14	ENSG00000115232, ENSG00000213949, ENSG00000113083, ENSG00000078401, ENSG00000164692, ENSG00000106366, ENSG00000104368, ENSG00000136869, ENSG00000122861, ENSG00000196611, ENSG00000137801, ENSG00000006327, ENSG00000011422, ENSG00000100311
GO:0007179	transforming growth factor beta receptor signaling pathway	5.01154622926921e-06	0.000864770143783897	194	8	ENSG00000164692, ENSG00000106366, ENSG00000101892, ENSG00000077943, ENSG00000166147, ENSG00000137801, ENSG00000108691, ENSG00000100311
GO:0044259	multicellular organismal macromolecule metabolic process	5.13897481465511e-06	0.000879243750280272	138	7	ENSG00000163359, ENSG00000144810, ENSG00000112280, ENSG00000164692, ENSG00000204291, ENSG00000196611, ENSG00000108691
GO:0001666	response to hypoxia	5.83553335917258e-06	0.000990030109145673	282	9	ENSG00000078401, ENSG00000104368, ENSG00000122861, ENSG00000137801, ENSG00000108691, ENSG00000184557, ENSG00000167772, ENSG00000124212, ENSG00000100311
