GO_Term_Id	GO_Term	pvalue	BH_pvalue	GO_Term_Gene_Total	Gene_Count_GO_Term	Gene_Ids
GO:0043232	intracellular non-membrane-bounded organelle	1.56886309833528e-11	1.37712074314309e-08	3721	168	ENSG00000077157, ENSG00000122483, ENSG00000075945, ENSG00000173641, ENSG00000132780, ENSG00000123473, ENSG00000156876, ENSG00000134222, ENSG00000118655, ENSG00000184270, ENSG00000143401, ENSG00000254726, ENSG00000132688, ENSG00000120334, ENSG00000118194, ENSG00000014641, ENSG00000075340, ENSG00000124831, ENSG00000184731, ENSG00000071575, ENSG00000143933, ENSG00000132313, ENSG00000076003, ENSG00000124006, ENSG00000169047, ENSG00000033867, ENSG00000144791, ENSG00000164087, ENSG00000051341, ENSG00000160145, ENSG00000114346, ENSG00000163918, ENSG00000160808, ENSG00000183763, ENSG00000010318, ENSG00000113810, ENSG00000163584, ENSG00000163923, ENSG00000007062, ENSG00000174799, ENSG00000164109, ENSG00000145220, ENSG00000164032, ENSG00000155324, ENSG00000112877, ENSG00000133302, ENSG00000146021, ENSG00000123219, ENSG00000164403, ENSG00000146143, ENSG00000146263, ENSG00000079819, ENSG00000131018, ENSG00000197061, ENSG00000158373, ENSG00000124575, ENSG00000124635, ENSG00000185130, ENSG00000196230, ENSG00000031691, ENSG00000112118, ENSG00000049541, ENSG00000122786, ENSG00000106462, ENSG00000132436, ENSG00000166508, ENSG00000104738, ENSG00000172167, ENSG00000156787, ENSG00000147573, ENSG00000133739, ENSG00000164949, ENSG00000104356, ENSG00000188312, ENSG00000119397, ENSG00000186638, ENSG00000221829, ENSG00000136824, ENSG00000186193, ENSG00000188229, ENSG00000158813, ENSG00000102384, ENSG00000101945, ENSG00000198157, ENSG00000158427, ENSG00000147274, ENSG00000029993, ENSG00000152455, ENSG00000078114, ENSG00000107796, ENSG00000120539, ENSG00000138346, ENSG00000155254, ENSG00000151503, ENSG00000166801, ENSG00000168496, ENSG00000149503, ENSG00000014138, ENSG00000213445, ENSG00000188486, ENSG00000149548, ENSG00000149554, ENSG00000120647, ENSG00000029153, ENSG00000196876, ENSG00000123374, ENSG00000149948, ENSG00000111785, ENSG00000184445, ENSG00000197837, ENSG00000013573, ENSG00000123416, ENSG00000161800, ENSG00000198056, ENSG00000127337, ENSG00000139354, ENSG00000111445, ENSG00000177084, ENSG00000189403, ENSG00000133119, ENSG00000151849, ENSG00000133101, ENSG00000136108, ENSG00000092140, ENSG00000198554, ENSG00000054690, ENSG00000100629, ENSG00000126215, ENSG00000103995, ENSG00000138587, ENSG00000137807, ENSG00000128944, ENSG00000140416, ENSG00000174442, ENSG00000005189, ENSG00000135698, ENSG00000196296, ENSG00000079616, ENSG00000149925, ENSG00000091651, ENSG00000140939, ENSG00000168411, ENSG00000166451, ENSG00000187741, ENSG00000132359, ENSG00000131462, ENSG00000006047, ENSG00000012048, ENSG00000154920, ENSG00000168502, ENSG00000176014, ENSG00000170558, ENSG00000172175, ENSG00000176890, ENSG00000131351, ENSG00000176619, ENSG00000167670, ENSG00000160014, ENSG00000062822, ENSG00000149636, ENSG00000196074, ENSG00000101224, ENSG00000132646, ENSG00000101412, ENSG00000087586, ENSG00000159055, ENSG00000159259, ENSG00000183963
GO:0098687	chromosomal region	1.82530314424155e-11	1.53546021579553e-08	273	32	ENSG00000118655, ENSG00000120334, ENSG00000076003, ENSG00000164109, ENSG00000123219, ENSG00000197061, ENSG00000031691, ENSG00000112118, ENSG00000166508, ENSG00000104738, ENSG00000172167, ENSG00000188312, ENSG00000102384, ENSG00000101945, ENSG00000152455, ENSG00000151503, ENSG00000168496, ENSG00000149503, ENSG00000188486, ENSG00000149554, ENSG00000123374, ENSG00000184445, ENSG00000197837, ENSG00000198554, ENSG00000128944, ENSG00000174442, ENSG00000079616, ENSG00000166451, ENSG00000149636, ENSG00000132646, ENSG00000087586, ENSG00000159055
GO:0006310	DNA recombination	2.63646069407994e-11	2.1291001981112e-08	254	30	ENSG00000051341, ENSG00000163918, ENSG00000146143, ENSG00000146263, ENSG00000049541, ENSG00000132436, ENSG00000197275, ENSG00000160957, ENSG00000167136, ENSG00000029993, ENSG00000138346, ENSG00000168496, ENSG00000014138, ENSG00000188486, ENSG00000149554, ENSG00000198056, ENSG00000111445, ENSG00000177084, ENSG00000189403, ENSG00000133119, ENSG00000187790, ENSG00000126215, ENSG00000131470, ENSG00000012048, ENSG00000154920, ENSG00000182481, ENSG00000105486, ENSG00000062822, ENSG00000132646, ENSG00000125885
GO:0000228	nuclear chromosome	3.33732885738406e-11	2.59143585775873e-08	472	42	ENSG00000075945, ENSG00000132780, ENSG00000118655, ENSG00000184270, ENSG00000143401, ENSG00000076003, ENSG00000164032, ENSG00000146263, ENSG00000197061, ENSG00000158373, ENSG00000124575, ENSG00000124635, ENSG00000185130, ENSG00000112118, ENSG00000106462, ENSG00000132436, ENSG00000166508, ENSG00000104738, ENSG00000136824, ENSG00000101945, ENSG00000147274, ENSG00000151503, ENSG00000168496, ENSG00000149503, ENSG00000014138, ENSG00000188486, ENSG00000149554, ENSG00000149948, ENSG00000197837, ENSG00000013573, ENSG00000177084, ENSG00000091651, ENSG00000131462, ENSG00000012048, ENSG00000154920, ENSG00000167670, ENSG00000062822, ENSG00000196074, ENSG00000132646, ENSG00000101412, ENSG00000087586, ENSG00000159259
GO:0032200	telomere organization	9.1842472639414e-11	6.86743585228567e-08	83	17	ENSG00000118655, ENSG00000163918, ENSG00000146143, ENSG00000197061, ENSG00000049541, ENSG00000138346, ENSG00000168496, ENSG00000014138, ENSG00000197837, ENSG00000198056, ENSG00000111445, ENSG00000177084, ENSG00000133119, ENSG00000141499, ENSG00000105486, ENSG00000062822, ENSG00000132646
GO:0005657	replication fork	1.7635109074823e-10	1.27155434682715e-07	61	15	ENSG00000163918, ENSG00000146143, ENSG00000146263, ENSG00000112118, ENSG00000049541, ENSG00000014138, ENSG00000188486, ENSG00000149554, ENSG00000198056, ENSG00000111445, ENSG00000177084, ENSG00000133119, ENSG00000126215, ENSG00000062822, ENSG00000132646
GO:0044815	DNA packaging complex	3.20021851923327e-10	2.22790385120002e-07	69	13	ENSG00000184270, ENSG00000113810, ENSG00000164032, ENSG00000133302, ENSG00000197061, ENSG00000158373, ENSG00000124575, ENSG00000124635, ENSG00000185130, ENSG00000136824, ENSG00000151503, ENSG00000188486, ENSG00000197837
GO:0006323	DNA packaging	3.54558561435609e-10	2.3860609322745e-07	171	22	ENSG00000132780, ENSG00000120334, ENSG00000113810, ENSG00000123219, ENSG00000197061, ENSG00000158373, ENSG00000124575, ENSG00000124635, ENSG00000185130, ENSG00000031691, ENSG00000146918, ENSG00000188312, ENSG00000136824, ENSG00000102384, ENSG00000151503, ENSG00000188486, ENSG00000149948, ENSG00000197837, ENSG00000166451, ENSG00000167670, ENSG00000159055, ENSG00000159259
GO:0010833	telomere maintenance via telomere lengthening	3.79680691915508e-10	2.47270112551039e-07	47	13	ENSG00000163918, ENSG00000146143, ENSG00000049541, ENSG00000138346, ENSG00000168496, ENSG00000014138, ENSG00000198056, ENSG00000111445, ENSG00000177084, ENSG00000133119, ENSG00000105486, ENSG00000062822, ENSG00000132646
GO:0000723	telomere maintenance	6.46883983572026e-10	4.08123148260489e-07	81	16	ENSG00000118655, ENSG00000163918, ENSG00000146143, ENSG00000197061, ENSG00000049541, ENSG00000138346, ENSG00000168496, ENSG00000014138, ENSG00000197837, ENSG00000198056, ENSG00000111445, ENSG00000177084, ENSG00000133119, ENSG00000105486, ENSG00000062822, ENSG00000132646
GO:0006334	nucleosome assembly	2.16183999611385e-09	1.32258750550129e-06	120	17	ENSG00000132780, ENSG00000120334, ENSG00000123219, ENSG00000197061, ENSG00000158373, ENSG00000124575, ENSG00000124635, ENSG00000185130, ENSG00000031691, ENSG00000188312, ENSG00000102384, ENSG00000188486, ENSG00000197837, ENSG00000166451, ENSG00000167670, ENSG00000159055, ENSG00000159259
GO:0031497	chromatin assembly	3.35837397263577e-09	1.95519263678192e-06	136	18	ENSG00000132780, ENSG00000120334, ENSG00000123219, ENSG00000197061, ENSG00000158373, ENSG00000124575, ENSG00000124635, ENSG00000185130, ENSG00000031691, ENSG00000188312, ENSG00000102384, ENSG00000188486, ENSG00000149948, ENSG00000197837, ENSG00000166451, ENSG00000167670, ENSG00000159055, ENSG00000159259
GO:0043486	histone exchange	3.38955581194547e-09	1.95519263678192e-06	42	11	ENSG00000132780, ENSG00000143401, ENSG00000120334, ENSG00000123219, ENSG00000197061, ENSG00000031691, ENSG00000188312, ENSG00000102384, ENSG00000197837, ENSG00000166451, ENSG00000159055
GO:0032993	protein-DNA complex	5.77958631152653e-09	3.24122411231692e-06	129	17	ENSG00000184270, ENSG00000164032, ENSG00000133302, ENSG00000146143, ENSG00000197061, ENSG00000158373, ENSG00000124575, ENSG00000124635, ENSG00000185130, ENSG00000112118, ENSG00000014138, ENSG00000188486, ENSG00000149948, ENSG00000197837, ENSG00000198056, ENSG00000177084, ENSG00000062822
GO:0006297	nucleotide-excision repair, DNA gap filling	6.78108227203561e-09	3.70008837811154e-06	17	8	ENSG00000163918, ENSG00000049541, ENSG00000111445, ENSG00000177084, ENSG00000133119, ENSG00000105486, ENSG00000062822, ENSG00000132646
GO:0006281	DNA repair	7.19962823381662e-09	3.82508669506641e-06	463	37	ENSG00000118655, ENSG00000131778, ENSG00000077152, ENSG00000051341, ENSG00000163918, ENSG00000133302, ENSG00000146263, ENSG00000049541, ENSG00000106268, ENSG00000132436, ENSG00000197275, ENSG00000160957, ENSG00000221829, ENSG00000138346, ENSG00000168496, ENSG00000188486, ENSG00000149554, ENSG00000123374, ENSG00000149948, ENSG00000111445, ENSG00000177084, ENSG00000189403, ENSG00000133119, ENSG00000187790, ENSG00000126215, ENSG00000079616, ENSG00000168411, ENSG00000187741, ENSG00000012048, ENSG00000154920, ENSG00000105486, ENSG00000167670, ENSG00000104889, ENSG00000062822, ENSG00000132646, ENSG00000125885, ENSG00000159259
GO:0006284	base-excision repair	7.83433739931423e-09	4.055575327045e-06	50	12	ENSG00000051341, ENSG00000163918, ENSG00000049541, ENSG00000138346, ENSG00000168496, ENSG00000149948, ENSG00000111445, ENSG00000177084, ENSG00000133119, ENSG00000105486, ENSG00000062822, ENSG00000132646
GO:0006006	glucose metabolic process	8.25385031661596e-09	4.16592460105399e-06	227	25	ENSG00000014641, ENSG00000169764, ENSG00000143933, ENSG00000152256, ENSG00000169047, ENSG00000115687, ENSG00000114480, ENSG00000219607, ENSG00000067992, ENSG00000102144, ENSG00000067057, ENSG00000119938, ENSG00000171314, ENSG00000068976, ENSG00000150768, ENSG00000111669, ENSG00000069667, ENSG00000067225, ENSG00000149925, ENSG00000108528, ENSG00000183048, ENSG00000105220, ENSG00000160014, ENSG00000104812, ENSG00000141959
GO:0051301	cell division	9.47622259246304e-09	4.66623068095698e-06	659	47	ENSG00000123473, ENSG00000134222, ENSG00000143933, ENSG00000124006, ENSG00000114346, ENSG00000164045, ENSG00000113810, ENSG00000164109, ENSG00000133302, ENSG00000196230, ENSG00000146918, ENSG00000172167, ENSG00000133739, ENSG00000119397, ENSG00000123975, ENSG00000136824, ENSG00000120539, ENSG00000151503, ENSG00000166483, ENSG00000149503, ENSG00000149554, ENSG00000123374, ENSG00000149948, ENSG00000184445, ENSG00000123416, ENSG00000161800, ENSG00000165891, ENSG00000102678, ENSG00000151849, ENSG00000133101, ENSG00000136108, ENSG00000136122, ENSG00000137807, ENSG00000128944, ENSG00000140285, ENSG00000174442, ENSG00000182742, ENSG00000141441, ENSG00000131351, ENSG00000105486, ENSG00000160014, ENSG00000108106, ENSG00000149636, ENSG00000196074, ENSG00000101224, ENSG00000087586, ENSG00000159055
GO:0000082	G1/S transition of mitotic cell cycle	1.21742586941579e-08	5.85205020896083e-06	266	26	ENSG00000076003, ENSG00000164045, ENSG00000146143, ENSG00000112118, ENSG00000106462, ENSG00000006634, ENSG00000166508, ENSG00000104738, ENSG00000172167, ENSG00000165996, ENSG00000166483, ENSG00000014138, ENSG00000123374, ENSG00000198056, ENSG00000165891, ENSG00000177084, ENSG00000133101, ENSG00000100526, ENSG00000091651, ENSG00000168411, ENSG00000167513, ENSG00000176390, ENSG00000176890, ENSG00000132646, ENSG00000125885, ENSG00000101412
GO:0034728	nucleosome organization	1.50744185153359e-08	7.07761477688641e-06	146	18	ENSG00000132780, ENSG00000143401, ENSG00000120334, ENSG00000123219, ENSG00000197061, ENSG00000158373, ENSG00000124575, ENSG00000124635, ENSG00000185130, ENSG00000031691, ENSG00000188312, ENSG00000102384, ENSG00000188486, ENSG00000197837, ENSG00000166451, ENSG00000167670, ENSG00000159055, ENSG00000159259
GO:0006333	chromatin assembly or disassembly	2.0596462405732e-08	9.45049953430278e-06	161	19	ENSG00000132780, ENSG00000120334, ENSG00000123219, ENSG00000197061, ENSG00000158373, ENSG00000124575, ENSG00000124635, ENSG00000185130, ENSG00000031691, ENSG00000188312, ENSG00000102384, ENSG00000152455, ENSG00000188486, ENSG00000149948, ENSG00000197837, ENSG00000166451, ENSG00000167670, ENSG00000159055, ENSG00000159259
GO:0044843	cell cycle G1/S phase transition	2.61001395023312e-08	1.17096825869459e-05	275	26	ENSG00000076003, ENSG00000164045, ENSG00000146143, ENSG00000112118, ENSG00000106462, ENSG00000006634, ENSG00000166508, ENSG00000104738, ENSG00000172167, ENSG00000165996, ENSG00000166483, ENSG00000014138, ENSG00000123374, ENSG00000198056, ENSG00000165891, ENSG00000177084, ENSG00000133101, ENSG00000100526, ENSG00000091651, ENSG00000168411, ENSG00000167513, ENSG00000176390, ENSG00000176890, ENSG00000132646, ENSG00000125885, ENSG00000101412
GO:1902589	single-organism organelle organization	3.02671007809485e-08	1.32839673405776e-05	2549	119	ENSG00000122483, ENSG00000121957, ENSG00000143153, ENSG00000117593, ENSG00000123473, ENSG00000156876, ENSG00000134222, ENSG00000118655, ENSG00000197747, ENSG00000132688, ENSG00000118194, ENSG00000143499, ENSG00000013016, ENSG00000014641, ENSG00000169604, ENSG00000075340, ENSG00000243667, ENSG00000132313, ENSG00000152256, ENSG00000124006, ENSG00000114346, ENSG00000163918, ENSG00000164045, ENSG00000152952, ENSG00000113810, ENSG00000064042, ENSG00000174799, ENSG00000164109, ENSG00000112877, ENSG00000214944, ENSG00000133302, ENSG00000164403, ENSG00000146143, ENSG00000111816, ENSG00000079819, ENSG00000131018, ENSG00000197061, ENSG00000196230, ENSG00000049541, ENSG00000106462, ENSG00000146918, ENSG00000132436, ENSG00000197275, ENSG00000104765, ENSG00000172167, ENSG00000078668, ENSG00000133739, ENSG00000164949, ENSG00000186638, ENSG00000123975, ENSG00000136824, ENSG00000119403, ENSG00000123572, ENSG00000101945, ENSG00000158427, ENSG00000067057, ENSG00000152455, ENSG00000078114, ENSG00000120539, ENSG00000138346, ENSG00000151503, ENSG00000166483, ENSG00000168496, ENSG00000149503, ENSG00000014138, ENSG00000149554, ENSG00000188906, ENSG00000123374, ENSG00000149948, ENSG00000184445, ENSG00000197837, ENSG00000013573, ENSG00000123416, ENSG00000161800, ENSG00000198056, ENSG00000127337, ENSG00000139354, ENSG00000111445, ENSG00000177084, ENSG00000133119, ENSG00000139734, ENSG00000151849, ENSG00000133101, ENSG00000136108, ENSG00000136122, ENSG00000139832, ENSG00000187790, ENSG00000198554, ENSG00000126215, ENSG00000103995, ENSG00000138587, ENSG00000137807, ENSG00000128944, ENSG00000140285, ENSG00000140416, ENSG00000174442, ENSG00000166501, ENSG00000079616, ENSG00000149925, ENSG00000140939, ENSG00000168411, ENSG00000187741, ENSG00000131462, ENSG00000179029, ENSG00000012048, ENSG00000168502, ENSG00000131351, ENSG00000105486, ENSG00000062822, ENSG00000161681, ENSG00000108106, ENSG00000149636, ENSG00000196074, ENSG00000101224, ENSG00000132646, ENSG00000101412, ENSG00000087586, ENSG00000159055, ENSG00000159259
GO:0005663	DNA replication factor C complex	3.57946088231233e-08	1.53756884580859e-05	6	5	ENSG00000163918, ENSG00000049541, ENSG00000111445, ENSG00000133119, ENSG00000132646
GO:0065004	protein-DNA complex assembly	3.99110625131924e-08	1.63562246591246e-05	170	19	ENSG00000132780, ENSG00000120334, ENSG00000123219, ENSG00000197061, ENSG00000158373, ENSG00000124575, ENSG00000124635, ENSG00000185130, ENSG00000031691, ENSG00000188312, ENSG00000102384, ENSG00000188486, ENSG00000197837, ENSG00000189403, ENSG00000126215, ENSG00000166451, ENSG00000167670, ENSG00000159055, ENSG00000159259
GO:0006270	DNA replication initiation	3.99982704046606e-08	1.63562246591246e-05	34	10	ENSG00000076003, ENSG00000146143, ENSG00000112118, ENSG00000166508, ENSG00000104738, ENSG00000014138, ENSG00000123374, ENSG00000198056, ENSG00000177084, ENSG00000167513
GO:0034080	CENP-A containing nucleosome assembly	4.13179185504659e-08	1.63562246591246e-05	32	9	ENSG00000120334, ENSG00000123219, ENSG00000197061, ENSG00000031691, ENSG00000188312, ENSG00000102384, ENSG00000197837, ENSG00000166451, ENSG00000159055
GO:0061641	CENP-A containing chromatin organization	4.13179185504659e-08	1.63562246591246e-05	32	9	ENSG00000120334, ENSG00000123219, ENSG00000197061, ENSG00000031691, ENSG00000188312, ENSG00000102384, ENSG00000197837, ENSG00000166451, ENSG00000159055
GO:0005634	nucleus	6.02571865880758e-08	2.33948526928204e-05	6846	250	ENSG00000116171, ENSG00000077157, ENSG00000160062, ENSG00000075945, ENSG00000117593, ENSG00000173641, ENSG00000117010, ENSG00000132780, ENSG00000134222, ENSG00000118655, ENSG00000131778, ENSG00000184270, ENSG00000143401, ENSG00000254726, ENSG00000143198, ENSG00000120334, ENSG00000077152, ENSG00000143499, ENSG00000135766, ENSG00000013016, ENSG00000144331, ENSG00000169764, ENSG00000124831, ENSG00000184731, ENSG00000071575, ENSG00000115875, ENSG00000143933, ENSG00000076003, ENSG00000144354, ENSG00000169047, ENSG00000187514, ENSG00000115687, ENSG00000144791, ENSG00000163637, ENSG00000187098, ENSG00000051341, ENSG00000114346, ENSG00000163918, ENSG00000177873, ENSG00000177842, ENSG00000196345, ENSG00000164045, ENSG00000183763, ENSG00000010318, ENSG00000175105, ENSG00000114023, ENSG00000113810, ENSG00000250312, ENSG00000164109, ENSG00000145220, ENSG00000168824, ENSG00000156136, ENSG00000164032, ENSG00000164105, ENSG00000151729, ENSG00000133302, ENSG00000123219, ENSG00000145908, ENSG00000213347, ENSG00000168566, ENSG00000146143, ENSG00000146263, ENSG00000085377, ENSG00000111816, ENSG00000079819, ENSG00000131018, ENSG00000170542, ENSG00000112312, ENSG00000197061, ENSG00000158373, ENSG00000124575, ENSG00000124635, ENSG00000185130, ENSG00000137338, ENSG00000196230, ENSG00000031691, ENSG00000112118, ENSG00000155561, ENSG00000106571, ENSG00000164742, ENSG00000198039, ENSG00000049541, ENSG00000106462, ENSG00000146918, ENSG00000106268, ENSG00000172115, ENSG00000132436, ENSG00000006634, ENSG00000166508, ENSG00000169499, ENSG00000197275, ENSG00000104765, ENSG00000104738, ENSG00000185697, ENSG00000155189, ENSG00000186918, ENSG00000078668, ENSG00000137563, ENSG00000147573, ENSG00000133739, ENSG00000164949, ENSG00000104356, ENSG00000160957, ENSG00000188312, ENSG00000160447, ENSG00000221829, ENSG00000136824, ENSG00000119403, ENSG00000167136, ENSG00000160539, ENSG00000186193, ENSG00000188229, ENSG00000102384, ENSG00000101945, ENSG00000198157, ENSG00000147274, ENSG00000029993, ENSG00000067057, ENSG00000152455, ENSG00000120539, ENSG00000138346, ENSG00000155254, ENSG00000149256, ENSG00000137501, ENSG00000134954, ENSG00000151503, ENSG00000167325, ENSG00000166483, ENSG00000166801, ENSG00000124920, ENSG00000168496, ENSG00000149503, ENSG00000167771, ENSG00000014138, ENSG00000213445, ENSG00000132749, ENSG00000188486, ENSG00000149554, ENSG00000134533, ENSG00000029153, ENSG00000123374, ENSG00000149948, ENSG00000184445, ENSG00000111669, ENSG00000197837, ENSG00000013573, ENSG00000161800, ENSG00000198056, ENSG00000166881, ENSG00000127337, ENSG00000165891, ENSG00000111445, ENSG00000177084, ENSG00000189403, ENSG00000133119, ENSG00000139734, ENSG00000133101, ENSG00000092140, ENSG00000187790, ENSG00000198554, ENSG00000119715, ENSG00000100526, ENSG00000126215, ENSG00000170779, ENSG00000069667, ENSG00000128951, ENSG00000103995, ENSG00000138587, ENSG00000137807, ENSG00000128944, ENSG00000067225, ENSG00000166501, ENSG00000005189, ENSG00000135698, ENSG00000079616, ENSG00000149925, ENSG00000185947, ENSG00000091651, ENSG00000176842, ENSG00000181938, ENSG00000140939, ENSG00000168411, ENSG00000166451, ENSG00000167513, ENSG00000187741, ENSG00000132359, ENSG00000141499, ENSG00000131462, ENSG00000189159, ENSG00000108528, ENSG00000006047, ENSG00000184619, ENSG00000176974, ENSG00000176208, ENSG00000131470, ENSG00000012048, ENSG00000182742, ENSG00000154920, ENSG00000182481, ENSG00000161547, ENSG00000183048, ENSG00000154655, ENSG00000176014, ENSG00000198796, ENSG00000172175, ENSG00000176890, ENSG00000131351, ENSG00000064607, ENSG00000118620, ENSG00000182141, ENSG00000198597, ENSG00000105220, ENSG00000267041, ENSG00000188227, ENSG00000105486, ENSG00000213020, ENSG00000198346, ENSG00000152454, ENSG00000176619, ENSG00000167670, ENSG00000197044, ENSG00000198429, ENSG00000104889, ENSG00000197124, ENSG00000105750, ENSG00000197020, ENSG00000183850, ENSG00000161298, ENSG00000011332, ENSG00000176222, ENSG00000160014, ENSG00000176909, ENSG00000062822, ENSG00000108106, ENSG00000197016, ENSG00000080839, ENSG00000149636, ENSG00000196074, ENSG00000101224, ENSG00000132646, ENSG00000125885, ENSG00000101412, ENSG00000171940, ENSG00000087586, ENSG00000159055, ENSG00000159147, ENSG00000159259, ENSG00000100003, ENSG00000183963, ENSG00000183864
GO:0000786	nucleosome	6.54830258028548e-08	2.49440907157327e-05	63	10	ENSG00000184270, ENSG00000164032, ENSG00000133302, ENSG00000197061, ENSG00000158373, ENSG00000124575, ENSG00000124635, ENSG00000185130, ENSG00000188486, ENSG00000197837
GO:0044454	nuclear chromosome part	7.18917751837532e-08	2.68782046145332e-05	435	34	ENSG00000132780, ENSG00000118655, ENSG00000184270, ENSG00000143401, ENSG00000076003, ENSG00000164032, ENSG00000146263, ENSG00000197061, ENSG00000158373, ENSG00000124575, ENSG00000124635, ENSG00000185130, ENSG00000112118, ENSG00000106462, ENSG00000166508, ENSG00000104738, ENSG00000147274, ENSG00000151503, ENSG00000168496, ENSG00000149503, ENSG00000014138, ENSG00000188486, ENSG00000197837, ENSG00000013573, ENSG00000177084, ENSG00000091651, ENSG00000154920, ENSG00000167670, ENSG00000062822, ENSG00000196074, ENSG00000132646, ENSG00000101412, ENSG00000087586, ENSG00000159259
