GO_Term_Id	GO_Term	pvalue	BH_pvalue	GO_Term_Gene_Total	Gene_Count_GO_Term	Gene_Ids
GO:0032970	regulation of actin filament-based process	5.13488466002992e-07	0.000220570609364562	323	25	ENSG00000184588, ENSG00000158286, ENSG00000170989, ENSG00000163431, ENSG00000077522, ENSG00000163171, ENSG00000183091, ENSG00000183873, ENSG00000114854, ENSG00000163380, ENSG00000134853, ENSG00000112902, ENSG00000145675, ENSG00000152661, ENSG00000198523, ENSG00000105974, ENSG00000164741, ENSG00000183230, ENSG00000107562, ENSG00000134571, ENSG00000149575, ENSG00000070182, ENSG00000140795, ENSG00000182963, ENSG00000123700
GO:0048856	anatomical structure development	5.60784659647813e-07	0.000235868364450619	5188	166	ENSG00000173406, ENSG00000162614, ENSG00000099260, ENSG00000162692, ENSG00000163565, ENSG00000158286, ENSG00000158008, ENSG00000170989, ENSG00000168509, ENSG00000196154, ENSG00000143195, ENSG00000159173, ENSG00000163431, ENSG00000163485, ENSG00000077522, ENSG00000168874, ENSG00000116106, ENSG00000163171, ENSG00000115641, ENSG00000183091, ENSG00000204262, ENSG00000132329, ENSG00000176887, ENSG00000143867, ENSG00000115593, ENSG00000150540, ENSG00000185008, ENSG00000077092, ENSG00000183873, ENSG00000164061, ENSG00000073711, ENSG00000168334, ENSG00000114854, ENSG00000163380, ENSG00000158186, ENSG00000168779, ENSG00000154556, ENSG00000128052, ENSG00000138792, ENSG00000157765, ENSG00000134853, ENSG00000168772, ENSG00000164128, ENSG00000164107, ENSG00000151388, ENSG00000112902, ENSG00000138829, ENSG00000152377, ENSG00000113749, ENSG00000204969, ENSG00000133710, ENSG00000169247, ENSG00000145675, ENSG00000228716, ENSG00000120738, ENSG00000112852, ENSG00000113209, ENSG00000177839, ENSG00000120324, ENSG00000187372, ENSG00000120327, ENSG00000113248, ENSG00000091831, ENSG00000112530, ENSG00000111846, ENSG00000112139, ENSG00000112782, ENSG00000112175, ENSG00000112769, ENSG00000152661, ENSG00000124766, ENSG00000137331, ENSG00000204248, ENSG00000112144, ENSG00000198523, ENSG00000164442, ENSG00000188730, ENSG00000135218, ENSG00000105894, ENSG00000157240, ENSG00000105974, ENSG00000164741, ENSG00000029534, ENSG00000104313, ENSG00000132561, ENSG00000164930, ENSG00000019549, ENSG00000096968, ENSG00000147862, ENSG00000169306, ENSG00000146938, ENSG00000147050, ENSG00000165197, ENSG00000147166, ENSG00000000005, ENSG00000133169, ENSG00000099250, ENSG00000148655, ENSG00000095739, ENSG00000107562, ENSG00000198739, ENSG00000122367, ENSG00000138347, ENSG00000177791, ENSG00000182667, ENSG00000205213, ENSG00000110436, ENSG00000166349, ENSG00000248746, ENSG00000148926, ENSG00000129173, ENSG00000134571, ENSG00000149575, ENSG00000151067, ENSG00000139174, ENSG00000065361, ENSG00000074527, ENSG00000122970, ENSG00000089225, ENSG00000111341, ENSG00000135414, ENSG00000198812, ENSG00000175183, ENSG00000102755, ENSG00000152213, ENSG00000100918, ENSG00000070182, ENSG00000129474, ENSG00000125378, ENSG00000185070, ENSG00000100628, ENSG00000182809, ENSG00000140600, ENSG00000182636, ENSG00000159251, ENSG00000140279, ENSG00000171766, ENSG00000078328, ENSG00000140795, ENSG00000102996, ENSG00000213853, ENSG00000149930, ENSG00000141052, ENSG00000131095, ENSG00000141736, ENSG00000108947, ENSG00000180340, ENSG00000182963, ENSG00000006283, ENSG00000168675, ENSG00000075702, ENSG00000153902, ENSG00000125741, ENSG00000104936, ENSG00000179922, ENSG00000101144, ENSG00000125848, ENSG00000198959, ENSG00000149596, ENSG00000197296, ENSG00000154734, ENSG00000100170, ENSG00000100320, ENSG00000185340, ENSG00000100234, ENSG00000100399
GO:0051270	regulation of cellular component movement	6.80019261818599e-07	0.000277669077493765	720	40	ENSG00000184588, ENSG00000162614, ENSG00000158286, ENSG00000170989, ENSG00000163485, ENSG00000168874, ENSG00000183873, ENSG00000073711, ENSG00000114854, ENSG00000128052, ENSG00000134853, ENSG00000112902, ENSG00000145675, ENSG00000111846, ENSG00000112175, ENSG00000112769, ENSG00000152661, ENSG00000198523, ENSG00000164442, ENSG00000105974, ENSG00000164741, ENSG00000019549, ENSG00000096968, ENSG00000165197, ENSG00000099250, ENSG00000183230, ENSG00000107562, ENSG00000134571, ENSG00000149575, ENSG00000089225, ENSG00000182957, ENSG00000102755, ENSG00000129474, ENSG00000125378, ENSG00000185070, ENSG00000213853, ENSG00000141738, ENSG00000182963, ENSG00000123700, ENSG00000168675
GO:0044707	single-multicellular organism process	6.8767417280144e-07	0.000277669077493765	6925	199	ENSG00000173406, ENSG00000162409, ENSG00000184588, ENSG00000116783, ENSG00000162614, ENSG00000162692, ENSG00000163565, ENSG00000198771, ENSG00000158286, ENSG00000158008, ENSG00000084636, ENSG00000170989, ENSG00000168509, ENSG00000183598, ENSG00000196154, ENSG00000143195, ENSG00000159173, ENSG00000163431, ENSG00000163485, ENSG00000133056, ENSG00000077522, ENSG00000168874, ENSG00000116106, ENSG00000138100, ENSG00000213626, ENSG00000115641, ENSG00000183091, ENSG00000128655, ENSG00000204262, ENSG00000132329, ENSG00000176887, ENSG00000143867, ENSG00000115593, ENSG00000150540, ENSG00000185008, ENSG00000077092, ENSG00000183873, ENSG00000164061, ENSG00000173175, ENSG00000073711, ENSG00000168334, ENSG00000114854, ENSG00000163380, ENSG00000170893, ENSG00000158186, ENSG00000168779, ENSG00000154556, ENSG00000145244, ENSG00000128052, ENSG00000138792, ENSG00000164116, ENSG00000157765, ENSG00000134853, ENSG00000168772, ENSG00000164128, ENSG00000164107, ENSG00000151388, ENSG00000112902, ENSG00000113231, ENSG00000138829, ENSG00000152377, ENSG00000164270, ENSG00000113749, ENSG00000164309, ENSG00000204969, ENSG00000133710, ENSG00000169247, ENSG00000145675, ENSG00000228716, ENSG00000120738, ENSG00000184584, ENSG00000112852, ENSG00000113209, ENSG00000177839, ENSG00000120324, ENSG00000187372, ENSG00000120327, ENSG00000113248, ENSG00000186439, ENSG00000091831, ENSG00000111846, ENSG00000112139, ENSG00000112782, ENSG00000146147, ENSG00000112175, ENSG00000112769, ENSG00000152661, ENSG00000124766, ENSG00000137331, ENSG00000204248, ENSG00000112144, ENSG00000135324, ENSG00000198523, ENSG00000164442, ENSG00000188730, ENSG00000135218, ENSG00000105894, ENSG00000106100, ENSG00000164708, ENSG00000106631, ENSG00000157240, ENSG00000105974, ENSG00000164741, ENSG00000029534, ENSG00000104313, ENSG00000132561, ENSG00000164930, ENSG00000019549, ENSG00000184489, ENSG00000083067, ENSG00000096968, ENSG00000147862, ENSG00000135048, ENSG00000169306, ENSG00000146938, ENSG00000091482, ENSG00000147050, ENSG00000165197, ENSG00000147166, ENSG00000000005, ENSG00000133169, ENSG00000099250, ENSG00000183230, ENSG00000095739, ENSG00000107562, ENSG00000198739, ENSG00000095587, ENSG00000149972, ENSG00000182667, ENSG00000072952, ENSG00000205213, ENSG00000110436, ENSG00000166349, ENSG00000248746, ENSG00000148926, ENSG00000188162, ENSG00000129173, ENSG00000134571, ENSG00000149575, ENSG00000151067, ENSG00000139174, ENSG00000065361, ENSG00000074527, ENSG00000089225, ENSG00000175899, ENSG00000111341, ENSG00000135414, ENSG00000198812, ENSG00000175183, ENSG00000102755, ENSG00000152213, ENSG00000100918, ENSG00000070182, ENSG00000125378, ENSG00000185070, ENSG00000100628, ENSG00000182809, ENSG00000198838, ENSG00000140600, ENSG00000182636, ENSG00000159251, ENSG00000137841, ENSG00000140279, ENSG00000171766, ENSG00000078328, ENSG00000140795, ENSG00000102996, ENSG00000213853, ENSG00000141052, ENSG00000131095, ENSG00000141736, ENSG00000167723, ENSG00000108947, ENSG00000141738, ENSG00000180340, ENSG00000182963, ENSG00000198336, ENSG00000006283, ENSG00000123700, ENSG00000101605, ENSG00000168675, ENSG00000075702, ENSG00000153902, ENSG00000125741, ENSG00000104936, ENSG00000179922, ENSG00000101144, ENSG00000101311, ENSG00000125848, ENSG00000198959, ENSG00000149596, ENSG00000142149, ENSG00000175894, ENSG00000154734, ENSG00000100170, ENSG00000100320, ENSG00000185340, ENSG00000100234, ENSG00000100399
GO:0030048	actin filament-based movement	9.35704108597725e-07	0.000370410397029009	80	12	ENSG00000184588, ENSG00000159173, ENSG00000077522, ENSG00000183091, ENSG00000183873, ENSG00000114854, ENSG00000198523, ENSG00000248746, ENSG00000134571, ENSG00000159251, ENSG00000213853, ENSG00000198336
GO:0042692	muscle cell differentiation	1.02200874719698e-06	0.000382938615788327	377	26	ENSG00000162614, ENSG00000163431, ENSG00000077522, ENSG00000115641, ENSG00000115593, ENSG00000077092, ENSG00000163380, ENSG00000168779, ENSG00000154556, ENSG00000134853, ENSG00000107562, ENSG00000122367, ENSG00000138347, ENSG00000177791, ENSG00000148926, ENSG00000134571, ENSG00000139174, ENSG00000089225, ENSG00000198812, ENSG00000175183, ENSG00000125378, ENSG00000100628, ENSG00000159251, ENSG00000140795, ENSG00000141052, ENSG00000104936
GO:2000026	regulation of multicellular organismal development	1.03379279761513e-06	0.000382938615788327	1576	68	ENSG00000173406, ENSG00000158286, ENSG00000170989, ENSG00000168874, ENSG00000116106, ENSG00000204262, ENSG00000176887, ENSG00000143867, ENSG00000185008, ENSG00000077092, ENSG00000073711, ENSG00000168779, ENSG00000128052, ENSG00000164107, ENSG00000151388, ENSG00000112902, ENSG00000138829, ENSG00000152377, ENSG00000133710, ENSG00000145675, ENSG00000120738, ENSG00000091831, ENSG00000111846, ENSG00000112139, ENSG00000112175, ENSG00000112769, ENSG00000152661, ENSG00000164442, ENSG00000188730, ENSG00000105894, ENSG00000157240, ENSG00000105974, ENSG00000104313, ENSG00000164930, ENSG00000019549, ENSG00000147862, ENSG00000169306, ENSG00000000005, ENSG00000099250, ENSG00000095739, ENSG00000107562, ENSG00000198739, ENSG00000182667, ENSG00000205213, ENSG00000166349, ENSG00000248746, ENSG00000148926, ENSG00000139174, ENSG00000074527, ENSG00000089225, ENSG00000111341, ENSG00000135414, ENSG00000102755, ENSG00000125378, ENSG00000185070, ENSG00000213853, ENSG00000141052, ENSG00000131095, ENSG00000141736, ENSG00000180340, ENSG00000168675, ENSG00000101144, ENSG00000125848, ENSG00000149596, ENSG00000154734, ENSG00000100320, ENSG00000185340, ENSG00000100399
GO:0030049	muscle filament sliding	1.04322273853871e-06	0.000382938615788327	39	8	ENSG00000159173, ENSG00000077522, ENSG00000183091, ENSG00000114854, ENSG00000248746, ENSG00000134571, ENSG00000159251, ENSG00000198336
GO:0033275	actin-myosin filament sliding	1.04322273853871e-06	0.000382938615788327	39	8	ENSG00000159173, ENSG00000077522, ENSG00000183091, ENSG00000114854, ENSG00000248746, ENSG00000134571, ENSG00000159251, ENSG00000198336
GO:0055007	cardiac muscle cell differentiation	1.06857824288669e-06	0.000385241538314989	96	13	ENSG00000162614, ENSG00000077522, ENSG00000115641, ENSG00000077092, ENSG00000154556, ENSG00000134853, ENSG00000139174, ENSG00000089225, ENSG00000198812, ENSG00000125378, ENSG00000159251, ENSG00000140795, ENSG00000141052
GO:0030239	myofibril assembly	1.247196518162e-06	0.000441748254476713	54	10	ENSG00000163431, ENSG00000077522, ENSG00000163380, ENSG00000134853, ENSG00000122367, ENSG00000138347, ENSG00000177791, ENSG00000134571, ENSG00000159251, ENSG00000140795
GO:0022603	regulation of anatomical structure morphogenesis	1.31703596305906e-06	0.000458442052727574	893	46	ENSG00000173406, ENSG00000099260, ENSG00000158286, ENSG00000116106, ENSG00000163171, ENSG00000204262, ENSG00000143867, ENSG00000185008, ENSG00000073711, ENSG00000168779, ENSG00000128052, ENSG00000164107, ENSG00000151388, ENSG00000112902, ENSG00000133710, ENSG00000091831, ENSG00000111846, ENSG00000112175, ENSG00000164442, ENSG00000135218, ENSG00000105894, ENSG00000157240, ENSG00000164741, ENSG00000104313, ENSG00000164930, ENSG00000019549, ENSG00000147862, ENSG00000169306, ENSG00000000005, ENSG00000099250, ENSG00000095739, ENSG00000107562, ENSG00000205213, ENSG00000148926, ENSG00000074527, ENSG00000089225, ENSG00000102755, ENSG00000125378, ENSG00000140795, ENSG00000213853, ENSG00000149930, ENSG00000141736, ENSG00000180340, ENSG00000168675, ENSG00000101144, ENSG00000197296
GO:0086002	cardiac muscle cell action potential involved in contraction	1.53316555270175e-06	0.000524628463449079	32	8	ENSG00000158286, ENSG00000183873, ENSG00000152661, ENSG00000105974, ENSG00000183230, ENSG00000149575, ENSG00000182963, ENSG00000123700
GO:0032501	multicellular organismal process	1.80269366663342e-06	0.000606576373927701	7172	203	ENSG00000173406, ENSG00000162409, ENSG00000184588, ENSG00000116783, ENSG00000162614, ENSG00000162692, ENSG00000163565, ENSG00000198771, ENSG00000158286, ENSG00000158008, ENSG00000084636, ENSG00000170989, ENSG00000168509, ENSG00000183598, ENSG00000196154, ENSG00000143195, ENSG00000159173, ENSG00000163431, ENSG00000163485, ENSG00000133056, ENSG00000077522, ENSG00000168874, ENSG00000116106, ENSG00000138100, ENSG00000213626, ENSG00000115641, ENSG00000183091, ENSG00000128655, ENSG00000204262, ENSG00000132329, ENSG00000176887, ENSG00000143867, ENSG00000115593, ENSG00000150540, ENSG00000185008, ENSG00000077092, ENSG00000183873, ENSG00000164061, ENSG00000173175, ENSG00000073711, ENSG00000168334, ENSG00000114854, ENSG00000163380, ENSG00000170893, ENSG00000158186, ENSG00000168779, ENSG00000154556, ENSG00000145244, ENSG00000128052, ENSG00000138792, ENSG00000164116, ENSG00000157765, ENSG00000134853, ENSG00000168772, ENSG00000164128, ENSG00000164107, ENSG00000151388, ENSG00000112902, ENSG00000113231, ENSG00000138829, ENSG00000152377, ENSG00000164270, ENSG00000113749, ENSG00000164309, ENSG00000204969, ENSG00000133710, ENSG00000169247, ENSG00000145675, ENSG00000228716, ENSG00000120738, ENSG00000184584, ENSG00000112852, ENSG00000113209, ENSG00000177839, ENSG00000120324, ENSG00000187372, ENSG00000120327, ENSG00000113248, ENSG00000186439, ENSG00000091831, ENSG00000112530, ENSG00000111846, ENSG00000112139, ENSG00000112782, ENSG00000146147, ENSG00000112175, ENSG00000112769, ENSG00000152661, ENSG00000124766, ENSG00000137331, ENSG00000204248, ENSG00000112144, ENSG00000135324, ENSG00000198523, ENSG00000164442, ENSG00000188730, ENSG00000135218, ENSG00000105894, ENSG00000106100, ENSG00000164708, ENSG00000106631, ENSG00000157240, ENSG00000105974, ENSG00000164741, ENSG00000029534, ENSG00000104313, ENSG00000132561, ENSG00000164930, ENSG00000019549, ENSG00000184489, ENSG00000083067, ENSG00000096968, ENSG00000147862, ENSG00000135048, ENSG00000169306, ENSG00000146938, ENSG00000091482, ENSG00000147050, ENSG00000165197, ENSG00000186767, ENSG00000147166, ENSG00000000005, ENSG00000133169, ENSG00000099250, ENSG00000183230, ENSG00000095739, ENSG00000107562, ENSG00000198739, ENSG00000095587, ENSG00000149972, ENSG00000182667, ENSG00000072952, ENSG00000205213, ENSG00000110436, ENSG00000166349, ENSG00000248746, ENSG00000148926, ENSG00000188162, ENSG00000129173, ENSG00000134571, ENSG00000149575, ENSG00000151067, ENSG00000139174, ENSG00000065361, ENSG00000074527, ENSG00000122970, ENSG00000089225, ENSG00000175899, ENSG00000111341, ENSG00000135414, ENSG00000198812, ENSG00000175183, ENSG00000102755, ENSG00000152213, ENSG00000100918, ENSG00000070182, ENSG00000125378, ENSG00000185070, ENSG00000100628, ENSG00000182809, ENSG00000198838, ENSG00000140600, ENSG00000182636, ENSG00000159251, ENSG00000137841, ENSG00000140279, ENSG00000171766, ENSG00000078328, ENSG00000140795, ENSG00000102996, ENSG00000213853, ENSG00000141052, ENSG00000131095, ENSG00000141736, ENSG00000167723, ENSG00000108947, ENSG00000141738, ENSG00000180340, ENSG00000182963, ENSG00000198336, ENSG00000006283, ENSG00000123700, ENSG00000101605, ENSG00000168675, ENSG00000075702, ENSG00000153902, ENSG00000125741, ENSG00000104936, ENSG00000179922, ENSG00000101144, ENSG00000101311, ENSG00000125848, ENSG00000198959, ENSG00000149596, ENSG00000149634, ENSG00000142149, ENSG00000175894, ENSG00000154734, ENSG00000100170, ENSG00000100320, ENSG00000185340, ENSG00000100234, ENSG00000100399
GO:0086065	cell communication involved in cardiac conduction	2.15364072196486e-06	0.000712784467799158	43	9	ENSG00000116783, ENSG00000158286, ENSG00000183873, ENSG00000186439, ENSG00000152661, ENSG00000105974, ENSG00000183230, ENSG00000151067, ENSG00000182963
GO:0035051	cardiocyte differentiation	2.19027370229705e-06	0.000713216706059277	121	14	ENSG00000162614, ENSG00000077522, ENSG00000115641, ENSG00000077092, ENSG00000154556, ENSG00000134853, ENSG00000164107, ENSG00000139174, ENSG00000089225, ENSG00000198812, ENSG00000125378, ENSG00000159251, ENSG00000140795, ENSG00000141052
GO:2000027	regulation of organ morphogenesis	3.68148051958216e-06	0.00117976841602927	178	16	ENSG00000158286, ENSG00000164107, ENSG00000091831, ENSG00000164442, ENSG00000105894, ENSG00000157240, ENSG00000104313, ENSG00000164930, ENSG00000019549, ENSG00000147862, ENSG00000205213, ENSG00000074527, ENSG00000089225, ENSG00000125378, ENSG00000180340, ENSG00000101144
GO:0048646	anatomical structure formation involved in morphogenesis	4.02199633809731e-06	0.00126875131359135	1148	54	ENSG00000170989, ENSG00000163431, ENSG00000077522, ENSG00000168874, ENSG00000115641, ENSG00000204262, ENSG00000132329, ENSG00000176887, ENSG00000143867, ENSG00000073711, ENSG00000163380, ENSG00000128052, ENSG00000138792, ENSG00000134853, ENSG00000164107, ENSG00000112902, ENSG00000138829, ENSG00000133710, ENSG00000124766, ENSG00000112144, ENSG00000164442, ENSG00000135218, ENSG00000157240, ENSG00000105974, ENSG00000164741, ENSG00000104313, ENSG00000164930, ENSG00000019549, ENSG00000147862, ENSG00000147050, ENSG00000165197, ENSG00000000005, ENSG00000099250, ENSG00000107562, ENSG00000122367, ENSG00000138347, ENSG00000177791, ENSG00000148926, ENSG00000129173, ENSG00000134571, ENSG00000139174, ENSG00000122970, ENSG00000089225, ENSG00000102755, ENSG00000125378, ENSG00000159251, ENSG00000140795, ENSG00000102996, ENSG00000213853, ENSG00000141736, ENSG00000180340, ENSG00000101144, ENSG00000198959, ENSG00000154734
GO:0009653	anatomical structure morphogenesis	5.69666595048287e-06	0.00176938444421998	2788	103	ENSG00000173406, ENSG00000099260, ENSG00000158286, ENSG00000170989, ENSG00000168509, ENSG00000196154, ENSG00000159173, ENSG00000163431, ENSG00000077522, ENSG00000168874, ENSG00000116106, ENSG00000163171, ENSG00000115641, ENSG00000204262, ENSG00000132329, ENSG00000176887, ENSG00000143867, ENSG00000185008, ENSG00000077092, ENSG00000183873, ENSG00000073711, ENSG00000114854, ENSG00000163380, ENSG00000168779, ENSG00000128052, ENSG00000138792, ENSG00000134853, ENSG00000164128, ENSG00000164107, ENSG00000151388, ENSG00000112902, ENSG00000138829, ENSG00000113749, ENSG00000133710, ENSG00000091831, ENSG00000111846, ENSG00000112782, ENSG00000112175, ENSG00000152661, ENSG00000124766, ENSG00000137331, ENSG00000112144, ENSG00000164442, ENSG00000135218, ENSG00000105894, ENSG00000157240, ENSG00000105974, ENSG00000164741, ENSG00000029534, ENSG00000104313, ENSG00000132561, ENSG00000164930, ENSG00000019549, ENSG00000096968, ENSG00000147862, ENSG00000169306, ENSG00000147050, ENSG00000165197, ENSG00000000005, ENSG00000099250, ENSG00000095739, ENSG00000107562, ENSG00000122367, ENSG00000138347, ENSG00000177791, ENSG00000205213, ENSG00000148926, ENSG00000129173, ENSG00000134571, ENSG00000151067, ENSG00000139174, ENSG00000065361, ENSG00000074527, ENSG00000122970, ENSG00000089225, ENSG00000111341, ENSG00000135414, ENSG00000102755, ENSG00000070182, ENSG00000129474, ENSG00000125378, ENSG00000185070, ENSG00000182636, ENSG00000159251, ENSG00000140279, ENSG00000140795, ENSG00000102996, ENSG00000213853, ENSG00000149930, ENSG00000141052, ENSG00000141736, ENSG00000108947, ENSG00000180340, ENSG00000182963, ENSG00000006283, ENSG00000168675, ENSG00000125741, ENSG00000101144, ENSG00000125848, ENSG00000198959, ENSG00000197296, ENSG00000154734, ENSG00000100320
GO:0036379	myofilament	5.80967884479357e-06	0.00177714554844754	24	6	ENSG00000159173, ENSG00000163431, ENSG00000114854, ENSG00000163380, ENSG00000134571, ENSG00000101605
GO:0048731	system development	6.63013240004933e-06	0.00199784691081487	4377	143	ENSG00000173406, ENSG00000162614, ENSG00000162692, ENSG00000163565, ENSG00000158286, ENSG00000158008, ENSG00000170989, ENSG00000168509, ENSG00000196154, ENSG00000143195, ENSG00000159173, ENSG00000163485, ENSG00000077522, ENSG00000168874, ENSG00000116106, ENSG00000115641, ENSG00000183091, ENSG00000204262, ENSG00000132329, ENSG00000176887, ENSG00000143867, ENSG00000115593, ENSG00000150540, ENSG00000185008, ENSG00000077092, ENSG00000183873, ENSG00000164061, ENSG00000073711, ENSG00000168334, ENSG00000114854, ENSG00000158186, ENSG00000168779, ENSG00000154556, ENSG00000128052, ENSG00000138792, ENSG00000134853, ENSG00000164128, ENSG00000164107, ENSG00000151388, ENSG00000112902, ENSG00000138829, ENSG00000152377, ENSG00000113749, ENSG00000204969, ENSG00000133710, ENSG00000169247, ENSG00000145675, ENSG00000228716, ENSG00000120738, ENSG00000112852, ENSG00000113209, ENSG00000177839, ENSG00000120324, ENSG00000187372, ENSG00000120327, ENSG00000113248, ENSG00000091831, ENSG00000111846, ENSG00000112139, ENSG00000112782, ENSG00000112175, ENSG00000152661, ENSG00000124766, ENSG00000204248, ENSG00000198523, ENSG00000164442, ENSG00000188730, ENSG00000105894, ENSG00000157240, ENSG00000105974, ENSG00000164741, ENSG00000029534, ENSG00000104313, ENSG00000132561, ENSG00000164930, ENSG00000019549, ENSG00000096968, ENSG00000147862, ENSG00000169306, ENSG00000146938, ENSG00000147050, ENSG00000165197, ENSG00000147166, ENSG00000000005, ENSG00000133169, ENSG00000099250, ENSG00000095739, ENSG00000107562, ENSG00000198739, ENSG00000182667, ENSG00000205213, ENSG00000110436, ENSG00000166349, ENSG00000248746, ENSG00000148926, ENSG00000129173, ENSG00000134571, ENSG00000149575, ENSG00000151067, ENSG00000139174, ENSG00000065361, ENSG00000074527, ENSG00000089225, ENSG00000111341, ENSG00000135414, ENSG00000198812, ENSG00000102755, ENSG00000152213, ENSG00000100918, ENSG00000070182, ENSG00000125378, ENSG00000185070, ENSG00000100628, ENSG00000182809, ENSG00000140600, ENSG00000182636, ENSG00000159251, ENSG00000140279, ENSG00000171766, ENSG00000078328, ENSG00000140795, ENSG00000213853, ENSG00000141052, ENSG00000131095, ENSG00000141736, ENSG00000108947, ENSG00000180340, ENSG00000182963, ENSG00000006283, ENSG00000168675, ENSG00000075702, ENSG00000153902, ENSG00000179922, ENSG00000101144, ENSG00000125848, ENSG00000198959, ENSG00000149596, ENSG00000154734, ENSG00000100170, ENSG00000100320, ENSG00000185340, ENSG00000100234, ENSG00000100399
GO:0016339	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	7.32477296869678e-06	0.00216892052553092	28	7	ENSG00000112852, ENSG00000113209, ENSG00000177839, ENSG00000120324, ENSG00000187372, ENSG00000120327, ENSG00000129474
GO:0055013	cardiac muscle cell development	7.50584269189615e-06	0.00216892052553092	54	9	ENSG00000162614, ENSG00000077522, ENSG00000115641, ENSG00000154556, ENSG00000134853, ENSG00000198812, ENSG00000125378, ENSG00000159251, ENSG00000140795
GO:0048729	tissue morphogenesis	7.52015636173979e-06	0.00216892052553092	630	36	ENSG00000158286, ENSG00000170989, ENSG00000159173, ENSG00000116106, ENSG00000176887, ENSG00000143867, ENSG00000114854, ENSG00000168779, ENSG00000128052, ENSG00000164107, ENSG00000151388, ENSG00000112902, ENSG00000091831, ENSG00000152661, ENSG00000124766, ENSG00000105894, ENSG00000157240, ENSG00000164741, ENSG00000104313, ENSG00000164930, ENSG00000019549, ENSG00000147050, ENSG00000099250, ENSG00000107562, ENSG00000205213, ENSG00000148926, ENSG00000134571, ENSG00000139174, ENSG00000074527, ENSG00000089225, ENSG00000129474, ENSG00000125378, ENSG00000159251, ENSG00000180340, ENSG00000101144, ENSG00000198959
GO:0051241	negative regulation of multicellular organismal process	7.91947250154174e-06	0.00225191873709333	974	44	ENSG00000173406, ENSG00000184588, ENSG00000158286, ENSG00000163485, ENSG00000116106, ENSG00000204262, ENSG00000176887, ENSG00000143867, ENSG00000185008, ENSG00000077092, ENSG00000164116, ENSG00000134853, ENSG00000164107, ENSG00000151388, ENSG00000112902, ENSG00000152377, ENSG00000133710, ENSG00000145675, ENSG00000112139, ENSG00000146147, ENSG00000112175, ENSG00000152661, ENSG00000198523, ENSG00000105974, ENSG00000019549, ENSG00000096968, ENSG00000147862, ENSG00000000005, ENSG00000099250, ENSG00000072952, ENSG00000205213, ENSG00000148926, ENSG00000139174, ENSG00000089225, ENSG00000135414, ENSG00000125378, ENSG00000141052, ENSG00000131095, ENSG00000141736, ENSG00000167723, ENSG00000168675, ENSG00000101144, ENSG00000185340, ENSG00000100399
GO:0061437	renal system vasculature development	8.25630070062029e-06	0.0022833760937647	21	6	ENSG00000143867, ENSG00000134853, ENSG00000120738, ENSG00000099250, ENSG00000125378, ENSG00000101144
GO:0061440	kidney vasculature development	8.25630070062029e-06	0.0022833760937647	21	6	ENSG00000143867, ENSG00000134853, ENSG00000120738, ENSG00000099250, ENSG00000125378, ENSG00000101144
GO:0003231	cardiac ventricle development	8.4591526813733e-06	0.00230786261465197	94	12	ENSG00000159173, ENSG00000176887, ENSG00000183873, ENSG00000114854, ENSG00000164107, ENSG00000124766, ENSG00000164442, ENSG00000157240, ENSG00000134571, ENSG00000089225, ENSG00000141052, ENSG00000180340
GO:0050793	regulation of developmental process	9.46244778592691e-06	0.00254716477800105	2125	81	ENSG00000173406, ENSG00000099260, ENSG00000158286, ENSG00000170989, ENSG00000168874, ENSG00000116106, ENSG00000163171, ENSG00000204262, ENSG00000176887, ENSG00000143867, ENSG00000115593, ENSG00000185008, ENSG00000077092, ENSG00000073711, ENSG00000168779, ENSG00000128052, ENSG00000134853, ENSG00000164128, ENSG00000164107, ENSG00000151388, ENSG00000112902, ENSG00000138829, ENSG00000152377, ENSG00000133710, ENSG00000145675, ENSG00000120738, ENSG00000091831, ENSG00000111846, ENSG00000112139, ENSG00000112175, ENSG00000112769, ENSG00000152661, ENSG00000164442, ENSG00000188730, ENSG00000135218, ENSG00000105894, ENSG00000157240, ENSG00000105974, ENSG00000164741, ENSG00000104313, ENSG00000164930, ENSG00000019549, ENSG00000096968, ENSG00000147862, ENSG00000169306, ENSG00000000005, ENSG00000099250, ENSG00000095739, ENSG00000107562, ENSG00000198739, ENSG00000182667, ENSG00000205213, ENSG00000166349, ENSG00000248746, ENSG00000148926, ENSG00000151067, ENSG00000139174, ENSG00000074527, ENSG00000089225, ENSG00000111341, ENSG00000135414, ENSG00000102755, ENSG00000125378, ENSG00000185070, ENSG00000140795, ENSG00000213853, ENSG00000149930, ENSG00000141052, ENSG00000131095, ENSG00000141736, ENSG00000180340, ENSG00000168675, ENSG00000104936, ENSG00000101144, ENSG00000125848, ENSG00000149596, ENSG00000197296, ENSG00000154734, ENSG00000100320, ENSG00000185340, ENSG00000100399
GO:0060562	epithelial tube morphogenesis	1.36819905045163e-05	0.00363454876704842	349	24	ENSG00000158286, ENSG00000116106, ENSG00000176887, ENSG00000143867, ENSG00000128052, ENSG00000164107, ENSG00000151388, ENSG00000112902, ENSG00000091831, ENSG00000152661, ENSG00000124766, ENSG00000157240, ENSG00000164741, ENSG00000104313, ENSG00000164930, ENSG00000147050, ENSG00000099250, ENSG00000107562, ENSG00000205213, ENSG00000148926, ENSG00000139174, ENSG00000125378, ENSG00000180340, ENSG00000101144
