GO_Term_Id	GO_Term	pvalue	BH_pvalue	GO_Term_Gene_Total	Gene_Count_GO_Term	Gene_Ids
GO:0050000	chromosome localization	2.4727260533138e-14	7.34145092505179e-12	56	13	ENSG00000142945, ENSG00000118193, ENSG00000117724, ENSG00000134690, ENSG00000138778, ENSG00000134057, ENSG00000040275, ENSG00000237649, ENSG00000121621, ENSG00000146670, ENSG00000139618, ENSG00000126787, ENSG00000101447
GO:0051303	establishment of chromosome localization	2.4727260533138e-14	7.34145092505179e-12	56	13	ENSG00000142945, ENSG00000118193, ENSG00000117724, ENSG00000134690, ENSG00000138778, ENSG00000134057, ENSG00000040275, ENSG00000237649, ENSG00000121621, ENSG00000146670, ENSG00000139618, ENSG00000126787, ENSG00000101447
GO:0031981	nuclear lumen	3.29696708967612e-14	9.64673457586541e-12	3561	85	ENSG00000007968, ENSG00000024526, ENSG00000117724, ENSG00000092853, ENSG00000134690, ENSG00000117399, ENSG00000085999, ENSG00000085840, ENSG00000097046, ENSG00000117650, ENSG00000143476, ENSG00000174371, ENSG00000138092, ENSG00000115163, ENSG00000169679, ENSG00000123485, ENSG00000171848, ENSG00000163535, ENSG00000144554, ENSG00000114315, ENSG00000129810, ENSG00000145386, ENSG00000142731, ENSG00000151725, ENSG00000158402, ENSG00000134057, ENSG00000153044, ENSG00000118515, ENSG00000197409, ENSG00000196787, ENSG00000196747, ENSG00000184357, ENSG00000197153, ENSG00000203760, ENSG00000112029, ENSG00000011426, ENSG00000171320, ENSG00000136982, ENSG00000156802, ENSG00000184661, ENSG00000147536, ENSG00000175305, ENSG00000165244, ENSG00000106991, ENSG00000090889, ENSG00000065328, ENSG00000138182, ENSG00000170312, ENSG00000148773, ENSG00000146670, ENSG00000111206, ENSG00000185480, ENSG00000139618, ENSG00000100479, ENSG00000137812, ENSG00000156970, ENSG00000197299, ENSG00000051180, ENSG00000104147, ENSG00000137804, ENSG00000157456, ENSG00000166803, ENSG00000140451, ENSG00000140525, ENSG00000140534, ENSG00000198901, ENSG00000131153, ENSG00000127564, ENSG00000166851, ENSG00000129195, ENSG00000178999, ENSG00000076382, ENSG00000094804, ENSG00000131747, ENSG00000186185, ENSG00000080986, ENSG00000161888, ENSG00000105011, ENSG00000101003, ENSG00000101057, ENSG00000088325, ENSG00000175063, ENSG00000100162, ENSG00000093009, ENSG00000100297
GO:0006974	cellular response to DNA damage stimulus	3.85359065092992e-14	1.1114305950232e-11	799	36	ENSG00000092853, ENSG00000085999, ENSG00000097046, ENSG00000143476, ENSG00000174371, ENSG00000178295, ENSG00000144554, ENSG00000109674, ENSG00000145386, ENSG00000071539, ENSG00000164611, ENSG00000118515, ENSG00000196584, ENSG00000171320, ENSG00000147536, ENSG00000065328, ENSG00000170312, ENSG00000146670, ENSG00000165490, ENSG00000111206, ENSG00000111247, ENSG00000185480, ENSG00000139618, ENSG00000100479, ENSG00000197299, ENSG00000051180, ENSG00000166803, ENSG00000140451, ENSG00000140525, ENSG00000140534, ENSG00000131153, ENSG00000166851, ENSG00000136492, ENSG00000131747, ENSG00000093009, ENSG00000075218
GO:0005815	microtubule organizing center	4.48147525197012e-14	1.27431695580316e-11	633	34	ENSG00000127423, ENSG00000117399, ENSG00000117650, ENSG00000143476, ENSG00000178295, ENSG00000169607, ENSG00000163808, ENSG00000129810, ENSG00000109805, ENSG00000013810, ENSG00000142731, ENSG00000151725, ENSG00000134057, ENSG00000040275, ENSG00000237649, ENSG00000196584, ENSG00000138182, ENSG00000170312, ENSG00000138180, ENSG00000121621, ENSG00000198331, ENSG00000135476, ENSG00000139618, ENSG00000126787, ENSG00000156970, ENSG00000051180, ENSG00000157456, ENSG00000162063, ENSG00000166851, ENSG00000177602, ENSG00000178999, ENSG00000076382, ENSG00000131747, ENSG00000093009
GO:0071824	protein-DNA complex subunit organization	4.56914789602277e-14	1.28120176212227e-11	197	19	ENSG00000117724, ENSG00000138092, ENSG00000115163, ENSG00000123485, ENSG00000138778, ENSG00000151725, ENSG00000153044, ENSG00000197409, ENSG00000184357, ENSG00000197153, ENSG00000203760, ENSG00000196584, ENSG00000119969, ENSG00000137812, ENSG00000051180, ENSG00000104147, ENSG00000105011, ENSG00000100162, ENSG00000093009
GO:0051310	metaphase plate congression	4.85329066729295e-14	1.34223404495859e-11	45	12	ENSG00000142945, ENSG00000118193, ENSG00000117724, ENSG00000134690, ENSG00000138778, ENSG00000134057, ENSG00000040275, ENSG00000237649, ENSG00000121621, ENSG00000146670, ENSG00000139618, ENSG00000101447
GO:0051306	mitotic sister chromatid separation	7.28643978353929e-14	1.98791801067398e-11	49	12	ENSG00000117724, ENSG00000117399, ENSG00000169679, ENSG00000164611, ENSG00000112742, ENSG00000112029, ENSG00000122966, ENSG00000135476, ENSG00000126787, ENSG00000156970, ENSG00000166851, ENSG00000175063
GO:0006270	DNA replication initiation	8.83393946422172e-14	2.37797871790897e-11	34	11	ENSG00000085840, ENSG00000097046, ENSG00000147536, ENSG00000175305, ENSG00000065328, ENSG00000100479, ENSG00000140534, ENSG00000131153, ENSG00000094804, ENSG00000093009, ENSG00000100297
GO:0044428	nuclear part	1.05642044823102e-13	2.80632531964949e-11	3941	89	ENSG00000007968, ENSG00000024526, ENSG00000117724, ENSG00000092853, ENSG00000134690, ENSG00000117399, ENSG00000085999, ENSG00000085840, ENSG00000097046, ENSG00000117650, ENSG00000143476, ENSG00000174371, ENSG00000179915, ENSG00000138092, ENSG00000115163, ENSG00000169679, ENSG00000123485, ENSG00000171848, ENSG00000163535, ENSG00000144554, ENSG00000114315, ENSG00000129810, ENSG00000145386, ENSG00000142731, ENSG00000151725, ENSG00000158402, ENSG00000134057, ENSG00000153044, ENSG00000118515, ENSG00000197409, ENSG00000196787, ENSG00000196747, ENSG00000184357, ENSG00000197153, ENSG00000203760, ENSG00000112029, ENSG00000240583, ENSG00000011426, ENSG00000196584, ENSG00000171320, ENSG00000136982, ENSG00000156802, ENSG00000184661, ENSG00000147536, ENSG00000175305, ENSG00000165244, ENSG00000106991, ENSG00000090889, ENSG00000065328, ENSG00000138182, ENSG00000170312, ENSG00000148773, ENSG00000146670, ENSG00000111206, ENSG00000185480, ENSG00000139618, ENSG00000100479, ENSG00000137812, ENSG00000156970, ENSG00000197299, ENSG00000051180, ENSG00000104147, ENSG00000137804, ENSG00000157456, ENSG00000166803, ENSG00000140451, ENSG00000140525, ENSG00000140534, ENSG00000198901, ENSG00000131153, ENSG00000127564, ENSG00000166851, ENSG00000136492, ENSG00000129195, ENSG00000178999, ENSG00000076382, ENSG00000094804, ENSG00000131747, ENSG00000186185, ENSG00000080986, ENSG00000161888, ENSG00000105011, ENSG00000101003, ENSG00000101057, ENSG00000088325, ENSG00000175063, ENSG00000100162, ENSG00000093009, ENSG00000100297
GO:0051782	negative regulation of cell division	1.14382343670572e-13	2.99904563164308e-11	82	14	ENSG00000117724, ENSG00000117399, ENSG00000066279, ENSG00000178295, ENSG00000169679, ENSG00000134057, ENSG00000164611, ENSG00000112742, ENSG00000112029, ENSG00000156970, ENSG00000197299, ENSG00000166851, ENSG00000178999, ENSG00000175063
GO:0044454	nuclear chromosome part	1.34948002108135e-13	3.49290412123223e-11	435	27	ENSG00000085840, ENSG00000115163, ENSG00000169679, ENSG00000129810, ENSG00000134057, ENSG00000197409, ENSG00000196787, ENSG00000196747, ENSG00000184357, ENSG00000197153, ENSG00000171320, ENSG00000147536, ENSG00000065328, ENSG00000170312, ENSG00000146670, ENSG00000100479, ENSG00000156970, ENSG00000197299, ENSG00000051180, ENSG00000140451, ENSG00000131153, ENSG00000166851, ENSG00000178999, ENSG00000080986, ENSG00000105011, ENSG00000093009, ENSG00000100297
GO:0051304	chromosome separation	1.49330697172817e-13	3.81624993066077e-11	64	13	ENSG00000117724, ENSG00000117399, ENSG00000169679, ENSG00000164611, ENSG00000112742, ENSG00000112029, ENSG00000122966, ENSG00000135476, ENSG00000126787, ENSG00000156970, ENSG00000166851, ENSG00000131747, ENSG00000175063
GO:0010948	negative regulation of cell cycle process	1.82980500694861e-13	4.61774166066069e-11	272	21	ENSG00000117724, ENSG00000092853, ENSG00000117399, ENSG00000178295, ENSG00000169679, ENSG00000145386, ENSG00000134057, ENSG00000164611, ENSG00000112742, ENSG00000112029, ENSG00000170312, ENSG00000135476, ENSG00000156970, ENSG00000197299, ENSG00000140525, ENSG00000140534, ENSG00000162063, ENSG00000166851, ENSG00000178999, ENSG00000175063, ENSG00000075218
GO:0033044	regulation of chromosome organization	2.16386874239632e-13	5.39337605435052e-11	242	21	ENSG00000117724, ENSG00000117399, ENSG00000178295, ENSG00000169679, ENSG00000138778, ENSG00000134057, ENSG00000164611, ENSG00000112742, ENSG00000184357, ENSG00000112029, ENSG00000156802, ENSG00000146670, ENSG00000122966, ENSG00000135476, ENSG00000126787, ENSG00000156970, ENSG00000140451, ENSG00000166851, ENSG00000094804, ENSG00000175063, ENSG00000093009
GO:0007010	cytoskeleton organization	2.42766086379346e-13	5.97707868038124e-11	1079	44	ENSG00000142945, ENSG00000134369, ENSG00000127423, ENSG00000066279, ENSG00000117650, ENSG00000179915, ENSG00000163092, ENSG00000178295, ENSG00000115163, ENSG00000129810, ENSG00000138778, ENSG00000013810, ENSG00000142731, ENSG00000134057, ENSG00000040275, ENSG00000112742, ENSG00000237649, ENSG00000112029, ENSG00000240583, ENSG00000011426, ENSG00000196584, ENSG00000090889, ENSG00000138160, ENSG00000170312, ENSG00000121621, ENSG00000129170, ENSG00000135407, ENSG00000135476, ENSG00000139618, ENSG00000165480, ENSG00000137812, ENSG00000137804, ENSG00000166803, ENSG00000198901, ENSG00000162063, ENSG00000166851, ENSG00000178999, ENSG00000076382, ENSG00000173991, ENSG00000186185, ENSG00000080986, ENSG00000154839, ENSG00000101057, ENSG00000088325
GO:0007093	mitotic cell cycle checkpoint	2.67764955081674e-13	6.51314057607702e-11	200	18	ENSG00000117724, ENSG00000092853, ENSG00000117399, ENSG00000178295, ENSG00000169679, ENSG00000145386, ENSG00000134057, ENSG00000112742, ENSG00000122952, ENSG00000170312, ENSG00000156970, ENSG00000197299, ENSG00000140525, ENSG00000140534, ENSG00000166851, ENSG00000131747, ENSG00000175063, ENSG00000075218
GO:0031055	chromatin remodeling at centromere	3.06776421690773e-13	7.3732252113274e-11	34	10	ENSG00000138092, ENSG00000115163, ENSG00000123485, ENSG00000151725, ENSG00000153044, ENSG00000203760, ENSG00000119969, ENSG00000137812, ENSG00000104147, ENSG00000100162
GO:0034502	protein localization to chromosome	3.59341716698428e-13	8.53499990402889e-11	37	11	ENSG00000115163, ENSG00000040275, ENSG00000184357, ENSG00000171320, ENSG00000170312, ENSG00000146670, ENSG00000137812, ENSG00000156970, ENSG00000166851, ENSG00000177602, ENSG00000178999
GO:0045786	negative regulation of cell cycle	6.3447603427167e-13	1.48946937859427e-10	520	28	ENSG00000117724, ENSG00000092853, ENSG00000117399, ENSG00000123080, ENSG00000178295, ENSG00000169679, ENSG00000123999, ENSG00000145386, ENSG00000134057, ENSG00000164611, ENSG00000112742, ENSG00000112029, ENSG00000138182, ENSG00000122952, ENSG00000170312, ENSG00000165490, ENSG00000111206, ENSG00000135476, ENSG00000156970, ENSG00000197299, ENSG00000140525, ENSG00000140534, ENSG00000162063, ENSG00000166851, ENSG00000178999, ENSG00000131747, ENSG00000175063, ENSG00000075218
GO:0006261	DNA-dependent DNA replication	6.9634866773655e-13	1.61592910953255e-10	123	16	ENSG00000085840, ENSG00000097046, ENSG00000147536, ENSG00000175305, ENSG00000065328, ENSG00000139618, ENSG00000100479, ENSG00000197299, ENSG00000051180, ENSG00000140534, ENSG00000131153, ENSG00000094804, ENSG00000131747, ENSG00000101003, ENSG00000093009, ENSG00000100297
GO:0005876	spindle microtubule	1.22941912066351e-12	2.82053893489494e-10	52	12	ENSG00000090889, ENSG00000138160, ENSG00000170312, ENSG00000121621, ENSG00000165480, ENSG00000137804, ENSG00000198901, ENSG00000166851, ENSG00000178999, ENSG00000076382, ENSG00000186185, ENSG00000154839
GO:0051985	negative regulation of chromosome segregation	1.63443516577066e-12	3.70759680469033e-10	49	11	ENSG00000117724, ENSG00000117399, ENSG00000178295, ENSG00000169679, ENSG00000134057, ENSG00000164611, ENSG00000112742, ENSG00000135476, ENSG00000156970, ENSG00000166851, ENSG00000175063
GO:0051321	meiotic cell cycle	1.79520111008339e-12	4.02703502349706e-10	215	19	ENSG00000117399, ENSG00000085999, ENSG00000066279, ENSG00000117650, ENSG00000174371, ENSG00000163535, ENSG00000144554, ENSG00000129810, ENSG00000121211, ENSG00000071539, ENSG00000164611, ENSG00000112029, ENSG00000196584, ENSG00000148773, ENSG00000135476, ENSG00000139618, ENSG00000051180, ENSG00000166851, ENSG00000131747
GO:0000086	G2/M transition of mitotic cell cycle	1.82744290906128e-12	4.05431262538881e-10	197	19	ENSG00000118193, ENSG00000117724, ENSG00000092853, ENSG00000097046, ENSG00000117650, ENSG00000145386, ENSG00000142731, ENSG00000158402, ENSG00000134057, ENSG00000165304, ENSG00000170312, ENSG00000111206, ENSG00000197299, ENSG00000157456, ENSG00000140525, ENSG00000140534, ENSG00000127564, ENSG00000166851, ENSG00000101057
GO:0044839	cell cycle G2/M phase transition	2.39205758144043e-12	5.24926635996749e-10	201	19	ENSG00000118193, ENSG00000117724, ENSG00000092853, ENSG00000097046, ENSG00000117650, ENSG00000145386, ENSG00000142731, ENSG00000158402, ENSG00000134057, ENSG00000165304, ENSG00000170312, ENSG00000111206, ENSG00000197299, ENSG00000157456, ENSG00000140525, ENSG00000140534, ENSG00000127564, ENSG00000166851, ENSG00000101057
GO:0000780	condensed nuclear chromosome, centromeric region	2.47003431377441e-12	5.36209922159048e-10	18	8	ENSG00000115163, ENSG00000169679, ENSG00000129810, ENSG00000134057, ENSG00000156970, ENSG00000166851, ENSG00000178999, ENSG00000080986
GO:0008608	attachment of spindle microtubules to kinetochore	3.6664128312442e-12	7.87459666489247e-10	24	9	ENSG00000117650, ENSG00000129810, ENSG00000138778, ENSG00000134057, ENSG00000139618, ENSG00000137812, ENSG00000178999, ENSG00000076382, ENSG00000080986
GO:0006302	double-strand break repair	6.35975634365749e-12	1.35154864023264e-09	169	17	ENSG00000085999, ENSG00000097046, ENSG00000178295, ENSG00000071539, ENSG00000196584, ENSG00000171320, ENSG00000147536, ENSG00000146670, ENSG00000111206, ENSG00000111247, ENSG00000185480, ENSG00000139618, ENSG00000197299, ENSG00000051180, ENSG00000131153, ENSG00000136492, ENSG00000093009
GO:0034080	CENP-A containing nucleosome assembly	7.30216846308642e-12	1.5198296814562e-09	32	9	ENSG00000138092, ENSG00000115163, ENSG00000123485, ENSG00000151725, ENSG00000153044, ENSG00000203760, ENSG00000137812, ENSG00000104147, ENSG00000100162
GO:0061641	CENP-A containing chromatin organization	7.30216846308642e-12	1.5198296814562e-09	32	9	ENSG00000138092, ENSG00000115163, ENSG00000123485, ENSG00000151725, ENSG00000153044, ENSG00000203760, ENSG00000137812, ENSG00000104147, ENSG00000100162
GO:0006336	DNA replication-independent nucleosome assembly	8.04545233974768e-12	1.64070340694107e-09	43	10	ENSG00000138092, ENSG00000115163, ENSG00000123485, ENSG00000151725, ENSG00000153044, ENSG00000203760, ENSG00000137812, ENSG00000104147, ENSG00000105011, ENSG00000100162
GO:0034724	DNA replication-independent nucleosome organization	8.04545233974768e-12	1.64070340694107e-09	43	10	ENSG00000138092, ENSG00000115163, ENSG00000123485, ENSG00000151725, ENSG00000153044, ENSG00000203760, ENSG00000137812, ENSG00000104147, ENSG00000105011, ENSG00000100162
GO:0045930	negative regulation of mitotic cell cycle	8.8030110511026e-12	1.7772399011071e-09	261	19	ENSG00000117724, ENSG00000092853, ENSG00000117399, ENSG00000178295, ENSG00000169679, ENSG00000145386, ENSG00000134057, ENSG00000164611, ENSG00000112742, ENSG00000122952, ENSG00000170312, ENSG00000156970, ENSG00000197299, ENSG00000140525, ENSG00000140534, ENSG00000166851, ENSG00000131747, ENSG00000175063, ENSG00000075218
GO:0007264	small GTPase mediated signal transduction	1.32988197020195e-11	2.65831555409972e-09	926	37	ENSG00000142945, ENSG00000183856, ENSG00000143228, ENSG00000118193, ENSG00000117724, ENSG00000134690, ENSG00000117399, ENSG00000138092, ENSG00000115163, ENSG00000169679, ENSG00000163535, ENSG00000129810, ENSG00000138778, ENSG00000145386, ENSG00000151725, ENSG00000158402, ENSG00000153044, ENSG00000040275, ENSG00000197409, ENSG00000197153, ENSG00000154188, ENSG00000137135, ENSG00000122952, ENSG00000121621, ENSG00000122966, ENSG00000111206, ENSG00000137812, ENSG00000156970, ENSG00000198826, ENSG00000198901, ENSG00000183454, ENSG00000166851, ENSG00000178999, ENSG00000080986, ENSG00000154839, ENSG00000161888, ENSG00000100162
GO:0071173	spindle assembly checkpoint	1.50760724912637e-11	2.98402772084435e-09	43	10	ENSG00000117724, ENSG00000117399, ENSG00000178295, ENSG00000169679, ENSG00000134057, ENSG00000112742, ENSG00000137812, ENSG00000156970, ENSG00000166851, ENSG00000175063
GO:0090068	positive regulation of cell cycle process	1.77860099342893e-11	3.47758745333368e-09	262	19	ENSG00000118193, ENSG00000085840, ENSG00000097046, ENSG00000178295, ENSG00000142731, ENSG00000134057, ENSG00000138182, ENSG00000146670, ENSG00000122966, ENSG00000135476, ENSG00000126787, ENSG00000137804, ENSG00000166851, ENSG00000178999, ENSG00000094804, ENSG00000101447, ENSG00000175063, ENSG00000093009, ENSG00000075218
GO:0031497	chromatin assembly	1.79141658896777e-11	3.47758745333368e-09	136	14	ENSG00000138092, ENSG00000115163, ENSG00000123485, ENSG00000151725, ENSG00000153044, ENSG00000197409, ENSG00000184357, ENSG00000197153, ENSG00000203760, ENSG00000119969, ENSG00000137812, ENSG00000104147, ENSG00000105011, ENSG00000100162
GO:0005813	centrosome	1.98593161864302e-11	3.81847366178895e-09	499	27	ENSG00000127423, ENSG00000117399, ENSG00000117650, ENSG00000143476, ENSG00000178295, ENSG00000169607, ENSG00000163808, ENSG00000129810, ENSG00000109805, ENSG00000013810, ENSG00000142731, ENSG00000134057, ENSG00000196584, ENSG00000138182, ENSG00000170312, ENSG00000138180, ENSG00000198331, ENSG00000135476, ENSG00000139618, ENSG00000126787, ENSG00000157456, ENSG00000162063, ENSG00000166851, ENSG00000177602, ENSG00000178999, ENSG00000131747, ENSG00000093009
GO:1901991	negative regulation of mitotic cell cycle phase transition	2.04102112486326e-11	3.88737504621361e-09	186	16	ENSG00000117724, ENSG00000092853, ENSG00000117399, ENSG00000178295, ENSG00000169679, ENSG00000145386, ENSG00000134057, ENSG00000112742, ENSG00000170312, ENSG00000156970, ENSG00000197299, ENSG00000140525, ENSG00000140534, ENSG00000166851, ENSG00000175063, ENSG00000075218
GO:0000778	condensed nuclear chromosome kinetochore	2.07148622236839e-11	3.90852666760705e-09	8	6	ENSG00000115163, ENSG00000169679, ENSG00000134057, ENSG00000156970, ENSG00000166851, ENSG00000080986
GO:0033046	negative regulation of sister chromatid segregation	2.35387944125724e-11	4.3202247308675e-09	47	10	ENSG00000117724, ENSG00000117399, ENSG00000178295, ENSG00000169679, ENSG00000134057, ENSG00000164611, ENSG00000112742, ENSG00000156970, ENSG00000166851, ENSG00000175063
GO:0033048	negative regulation of mitotic sister chromatid segregation	2.35387944125724e-11	4.3202247308675e-09	47	10	ENSG00000117724, ENSG00000117399, ENSG00000178295, ENSG00000169679, ENSG00000134057, ENSG00000164611, ENSG00000112742, ENSG00000156970, ENSG00000166851, ENSG00000175063
GO:2000816	negative regulation of mitotic sister chromatid separation	2.35387944125724e-11	4.3202247308675e-09	47	10	ENSG00000117724, ENSG00000117399, ENSG00000178295, ENSG00000169679, ENSG00000134057, ENSG00000164611, ENSG00000112742, ENSG00000156970, ENSG00000166851, ENSG00000175063
GO:0070013	intracellular organelle lumen	2.70651684645513e-11	4.92269086604348e-09	4217	87	ENSG00000007968, ENSG00000024526, ENSG00000117724, ENSG00000092853, ENSG00000134690, ENSG00000117399, ENSG00000085999, ENSG00000085840, ENSG00000097046, ENSG00000117650, ENSG00000143476, ENSG00000174371, ENSG00000138092, ENSG00000115163, ENSG00000169679, ENSG00000123485, ENSG00000171848, ENSG00000163535, ENSG00000144554, ENSG00000114315, ENSG00000129810, ENSG00000114646, ENSG00000180801, ENSG00000145386, ENSG00000142731, ENSG00000151725, ENSG00000158402, ENSG00000134057, ENSG00000153044, ENSG00000118515, ENSG00000197409, ENSG00000196787, ENSG00000196747, ENSG00000184357, ENSG00000197153, ENSG00000203760, ENSG00000112029, ENSG00000011426, ENSG00000171320, ENSG00000136982, ENSG00000156802, ENSG00000184661, ENSG00000147536, ENSG00000175305, ENSG00000165244, ENSG00000106991, ENSG00000090889, ENSG00000065328, ENSG00000138182, ENSG00000170312, ENSG00000148773, ENSG00000146670, ENSG00000111206, ENSG00000185480, ENSG00000139618, ENSG00000100479, ENSG00000137812, ENSG00000156970, ENSG00000197299, ENSG00000051180, ENSG00000104147, ENSG00000137804, ENSG00000157456, ENSG00000166803, ENSG00000140451, ENSG00000140525, ENSG00000140534, ENSG00000198901, ENSG00000131153, ENSG00000127564, ENSG00000166851, ENSG00000129195, ENSG00000178999, ENSG00000076382, ENSG00000094804, ENSG00000131747, ENSG00000186185, ENSG00000080986, ENSG00000161888, ENSG00000105011, ENSG00000101003, ENSG00000101057, ENSG00000088325, ENSG00000175063, ENSG00000100162, ENSG00000093009, ENSG00000100297
GO:0005654	nucleoplasm	2.86883927510779e-11	5.17133893974563e-09	2961	71	ENSG00000007968, ENSG00000024526, ENSG00000117724, ENSG00000092853, ENSG00000117399, ENSG00000085999, ENSG00000085840, ENSG00000097046, ENSG00000143476, ENSG00000174371, ENSG00000138092, ENSG00000115163, ENSG00000169679, ENSG00000123485, ENSG00000171848, ENSG00000163535, ENSG00000144554, ENSG00000114315, ENSG00000129810, ENSG00000145386, ENSG00000151725, ENSG00000158402, ENSG00000134057, ENSG00000153044, ENSG00000118515, ENSG00000197409, ENSG00000197153, ENSG00000203760, ENSG00000112029, ENSG00000011426, ENSG00000171320, ENSG00000136982, ENSG00000156802, ENSG00000184661, ENSG00000147536, ENSG00000175305, ENSG00000165244, ENSG00000106991, ENSG00000090889, ENSG00000065328, ENSG00000138182, ENSG00000170312, ENSG00000146670, ENSG00000111206, ENSG00000185480, ENSG00000139618, ENSG00000100479, ENSG00000137812, ENSG00000197299, ENSG00000051180, ENSG00000104147, ENSG00000157456, ENSG00000166803, ENSG00000140525, ENSG00000140534, ENSG00000198901, ENSG00000131153, ENSG00000127564, ENSG00000166851, ENSG00000076382, ENSG00000094804, ENSG00000131747, ENSG00000186185, ENSG00000105011, ENSG00000101003, ENSG00000101057, ENSG00000088325, ENSG00000175063, ENSG00000100162, ENSG00000093009, ENSG00000100297
GO:0044763	single-organism cellular process	2.91885788261436e-11	5.21493998160189e-09	12530	171	ENSG00000007968, ENSG00000142945, ENSG00000024526, ENSG00000183856, ENSG00000143228, ENSG00000118193, ENSG00000134369, ENSG00000117724, ENSG00000127423, ENSG00000092853, ENSG00000134690, ENSG00000117399, ENSG00000085999, ENSG00000123080, ENSG00000085840, ENSG00000097046, ENSG00000066279, ENSG00000117650, ENSG00000143476, ENSG00000174371, ENSG00000179915, ENSG00000163092, ENSG00000163032, ENSG00000178295, ENSG00000138092, ENSG00000115163, ENSG00000169679, ENSG00000123485, ENSG00000171848, ENSG00000134323, ENSG00000121152, ENSG00000163535, ENSG00000123999, ENSG00000157087, ENSG00000082684, ENSG00000114279, ENSG00000144554, ENSG00000163808, ENSG00000163638, ENSG00000114315, ENSG00000129810, ENSG00000178055, ENSG00000114646, ENSG00000056736, ENSG00000114638, ENSG00000109805, ENSG00000109674, ENSG00000138778, ENSG00000121211, ENSG00000013810, ENSG00000180801, ENSG00000145386, ENSG00000142731, ENSG00000151725, ENSG00000134986, ENSG00000155511, ENSG00000071539, ENSG00000158402, ENSG00000127743, ENSG00000170624, ENSG00000134057, ENSG00000153044, ENSG00000164611, ENSG00000040275, ENSG00000112742, ENSG00000112837, ENSG00000118515, ENSG00000197409, ENSG00000196787, ENSG00000196747, ENSG00000184357, ENSG00000197153, ENSG00000237649, ENSG00000203760, ENSG00000112029, ENSG00000240583, ENSG00000011426, ENSG00000196584, ENSG00000171320, ENSG00000154188, ENSG00000136982, ENSG00000156802, ENSG00000159167, ENSG00000184661, ENSG00000168078, ENSG00000147536, ENSG00000175305, ENSG00000106714, ENSG00000213694, ENSG00000137135, ENSG00000165304, ENSG00000106991, ENSG00000090889, ENSG00000003096, ENSG00000102287, ENSG00000171388, ENSG00000138160, ENSG00000065328, ENSG00000151025, ENSG00000138316, ENSG00000138182, ENSG00000119969, ENSG00000122952, ENSG00000170312, ENSG00000138180, ENSG00000148773, ENSG00000121621, ENSG00000134917, ENSG00000129170, ENSG00000146670, ENSG00000165490, ENSG00000135407, ENSG00000122966, ENSG00000111206, ENSG00000111247, ENSG00000111665, ENSG00000135476, ENSG00000185480, ENSG00000127863, ENSG00000139618, ENSG00000165480, ENSG00000100479, ENSG00000126787, ENSG00000137812, ENSG00000156970, ENSG00000197299, ENSG00000198826, ENSG00000051180, ENSG00000104147, ENSG00000137804, ENSG00000157456, ENSG00000166803, ENSG00000140451, ENSG00000140525, ENSG00000140534, ENSG00000198901, ENSG00000087250, ENSG00000162063, ENSG00000183454, ENSG00000131153, ENSG00000127564, ENSG00000166851, ENSG00000171241, ENSG00000136492, ENSG00000068489, ENSG00000177602, ENSG00000129195, ENSG00000178999, ENSG00000109107, ENSG00000076382, ENSG00000173991, ENSG00000094804, ENSG00000131747, ENSG00000186185, ENSG00000080986, ENSG00000154839, ENSG00000185361, ENSG00000161888, ENSG00000179284, ENSG00000105011, ENSG00000185052, ENSG00000101003, ENSG00000101057, ENSG00000088325, ENSG00000101447, ENSG00000175063, ENSG00000100162, ENSG00000093009, ENSG00000242114, ENSG00000100297, ENSG00000075218
GO:0006334	nucleosome assembly	3.5630388684638e-11	6.31001681714173e-09	120	13	ENSG00000138092, ENSG00000115163, ENSG00000123485, ENSG00000151725, ENSG00000153044, ENSG00000197409, ENSG00000184357, ENSG00000197153, ENSG00000203760, ENSG00000137812, ENSG00000104147, ENSG00000105011, ENSG00000100162
GO:0045787	positive regulation of cell cycle	3.68339558953494e-11	6.45468856379097e-09	330	21	ENSG00000118193, ENSG00000085840, ENSG00000097046, ENSG00000178295, ENSG00000114315, ENSG00000142731, ENSG00000134057, ENSG00000138182, ENSG00000146670, ENSG00000122966, ENSG00000135476, ENSG00000139618, ENSG00000126787, ENSG00000137804, ENSG00000166851, ENSG00000178999, ENSG00000094804, ENSG00000101447, ENSG00000175063, ENSG00000093009, ENSG00000075218
GO:0071459	protein localization to chromosome, centromeric region	3.70867241269876e-11	6.45468856379097e-09	12	7	ENSG00000115163, ENSG00000040275, ENSG00000170312, ENSG00000137812, ENSG00000156970, ENSG00000177602, ENSG00000178999
GO:0005874	microtubule	4.44930518089064e-11	7.64342597196168e-09	398	24	ENSG00000142945, ENSG00000118193, ENSG00000134369, ENSG00000066279, ENSG00000117650, ENSG00000163808, ENSG00000138778, ENSG00000237649, ENSG00000090889, ENSG00000138160, ENSG00000138182, ENSG00000170312, ENSG00000121621, ENSG00000165480, ENSG00000137804, ENSG00000198901, ENSG00000087250, ENSG00000166851, ENSG00000178999, ENSG00000076382, ENSG00000186185, ENSG00000154839, ENSG00000088325, ENSG00000075218
